FIPStxt,year,rate_domestic_migration
21149,2020,-4.765773084
21151,2020,7.1423168768
21153,2020,-9.884005881
21155,2020,-4.559703619
21157,2020,1.1877628327
21159,2020,-7.193605684
21161,2020,-2.166910688
21163,2020,-1.888276947
21165,2020,12.687606375
21167,2020,12.650395325
21169,2020,1.6880989027
21171,2020,-7.670002806
21173,2020,0.0355454449
21175,2020,-0.749597092
21177,2020,-4.329920401
21179,2020,6.3881102927
21181,2020,11.89159292
21183,2020,-2.871530234
21185,2020,1.5002512921
21187,2020,1.8363786613
21189,2020,-12.37484531
21191,2020,-1.02817191
21193,2020,-14.16310665
21195,2020,-6.702873642
21197,2020,-0.566114032
21199,2020,6.699443514
21201,2020,-10.38225578
21203,2020,-2.864132705
21205,2020,-3.717092498
21207,2020,8.3443003948
21209,2020,13.73791736
21211,2020,15.986320983
21213,2020,6.3826910074
21215,2020,13.655790681
21217,2020,8.8528362225
21219,2020,-5.040650407
21221,2020,0.2729537002
21223,2020,1.8891315898
21225,2020,-4.990988493
21227,2020,9.92239594
21229,2020,4.3950576333
21231,2020,-5.249858941
21233,2020,-11.15684992
21235,2020,3.1783320666
21237,2020,-3.343549735
21239,2020,7.3273837482
22000,2020,-5.5959703
22001,2020,-5.021769047
22003,2020,-0.351603704
22005,2020,7.5955810421
22007,2020,-17.79488341
22009,2020,-7.945770119
22011,2020,0.0267143964
22013,2020,-2.934095697
22015,2020,-3.75500372
22017,2020,-12.1646996
22019,2020,-3.167631138
22021,2020,-4.526707575
22023,2020,-8.151008151
22025,2020,-11.93717277
22027,2020,-10.13781087
22029,2020,-17.24803707
22031,2020,0.5101204249
22033,2020,-10.20046094
22035,2020,-21.07542403
22037,2020,-5.934254704
22039,2020,-6.488167317
22041,2020,-7.118146295
22043,2020,-4.060234244
22045,2020,-17.3517604
22047,2020,-6.471995583
22049,2020,-6.570634319
22051,2020,-8.41665926
22053,2020,-4.737302281
22055,2020,-0.463586891
22057,2020,-6.707737928
22059,2020,-0.939818078
22061,2020,-11.84818974
22063,2020,5.5677896232
22065,2020,-22.30550413
22067,2020,-17.29152556
22069,2020,-14.3538177
22071,2020,-5.22564226
22073,2020,-11.24573656
22075,2020,-11.89300588
22077,2020,-5.732761586
22079,2020,-6.9237693
22081,2020,-9.31164545
22083,2020,-5.105961086
22085,2020,-1.716019671
22087,2020,3.9351654897
22089,2020,3.3813459268
22091,2020,-4.527781879
22093,2020,-5.349492272
22095,2020,-9.609567686
22097,2020,-9.168859835
22099,2020,-4.953595095
22101,2020,-12.54171329
22103,2020,7.3063376886
22105,2020,2.6061542471
22107,2020,-29.07769196
22109,2020,-9.493556655
22111,2020,-5.411377421
22113,2020,-8.492675695
22115,2020,-24.30650058
22117,2020,-7.350563687
22119,2020,-9.749520303
22121,2020,-1.967275135
22123,2020,-8.804512313
22125,2020,4.2498390212
22127,2020,-12.05334855
23000,2020,4.9290622744
23001,2020,1.3876618361
23003,2020,-0.669777411
23005,2020,2.9625804347
23007,2020,13.008616961
23009,2020,7.8745180959
23011,2020,4.0925572753
23013,2020,5.0069820982
23015,2020,9.8793330726
23017,2020,7.5866895938
23019,2020,3.230635106
23021,2020,7.8136649667
23023,2020,7.1282811059
23025,2020,1.6043892922
23027,2020,3.6284835962
23029,2020,5.9011164274
23031,2020,9.9006069986
24000,2020,-3.917565742
24001,2020,-4.697326627
24003,2020,2.0125446306
24005,2020,-3.879825692
24009,2020,2.9470718891
24011,2020,0.2698165248
24013,2020,0.7127710757
24015,2020,0.9927055606
24017,2020,6.423738887
24019,2020,0.5947815743
24021,2020,12.750490777
24023,2020,-1.066263092
24025,2020,4.3037522358
24027,2020,2.1903068126
24029,2020,6.382540663
24031,2020,-8.977851204
24033,2020,-10.36864206
24035,2020,2.8449502134
24037,2020,2.5460814216
24039,2020,2.0694232947
24041,2020,6.5180795906
24043,2020,1.6970219254
24045,2020,1.8001190401
24047,2020,11.051843893
24510,2020,-18.26022026
25000,2020,-4.395455058
25001,2020,2.8888925365
25003,2020,-5.27815982
25005,2020,0.0531298343
25007,2020,-1.096333054
25009,2020,-5.131823966
25011,2020,-5.042935983
25013,2020,-6.033634302
25015,2020,-2.913323954
25017,2020,-6.581642144
25019,2020,5.0449174669
25021,2020,-0.476594055
25023,2020,2.1257685471
25025,2020,-13.73195922
25027,2020,-2.10040996
26000,2020,-2.370445561
26001,2020,14.447387431
26003,2020,3.9504005267
26005,2020,4.2847305466
26007,2020,2.6765746888
26009,2020,4.9306493451
26011,2020,-1.873473621
26013,2020,-7.621121394
26015,2020,4.2026046375
26017,2020,-3.713230317
26019,2020,3.9406648465
26021,2020,-3.958449304
26023,2020,-3.950254355
26025,2020,-1.372069439
26027,2020,2.0094288585
26029,2020,0.4586279381
26031,2020,-2.914533281
26033,2020,-1.523860446
26035,2020,9.272918862
26037,2020,1.8764088808
26039,2020,11.169184506
26041,2020,1.0889748279
26043,2020,-2.529144438
26045,2020,3.6821864005
26047,2020,6.212484994
26049,2020,-2.525535353
26051,2020,10.08370261
26053,2020,-73.76851947
26055,2020,5.5705804394
26057,2020,3.935410082
26059,2020,-2.825632208
26061,2020,-9.354014548
26063,2020,-3.312323128
26065,2020,-4.9210812
26067,2020,4.0163445062
26069,2020,7.2466653394
26071,2020,4.3301759134
26073,2020,-13.12573485
26075,2020,-1.261527205
26077,2020,-2.699406886
26079,2020,12.777591787
26081,2020,-1.843845517
26083,2020,18.544935806
26085,2020,1.9385561971
26087,2020,-2.085137414
26089,2020,4.0023001725
26091,2020,3.7336209001
26093,2020,3.1890601146
26095,2020,-11.78719337
26097,2020,3.7998146432
26099,2020,-0.747666976
26101,2020,7.508212107
26103,2020,5.9663360385
26105,2020,2.7134711822
26107,2020,-0.092109657
26109,2020,-3.281773033
26111,2020,-2.897000222
26113,2020,-1.191303485
26115,2020,2.454485589
26117,2020,-2.472149205
26119,2020,16.448959845
26121,2020,-2.085463684
26123,2020,2.5761866304
26125,2020,-3.80307985
26127,2020,-4.450982611
26129,2020,9.5035698083
26131,2020,-0.86798021
26133,2020,2.7328821231
26135,2020,7.0452474947
26137,2020,2.5147538989
26139,2020,1.5060914177
26141,2020,-2.135231317
26143,2020,17.520018398
26145,2020,-2.208061259
26147,2020,2.5333245327
26149,2020,-1.854343759
26151,2020,1.0198878123
26153,2020,11.649522865
26155,2020,0.6311694984
26157,2020,-5.358607144
26159,2020,1.3098876672
26161,2020,-11.11949249
26163,2020,-6.879395947
26165,2020,4.7706367309
27000,2020,0.011559788
27001,2020,5.2875082617
27003,2020,3.4236065555
27005,2020,-0.901005639
27007,2020,4.6633944827
27009,2020,3.0221501493
27011,2020,0.2003807234
27013,2020,-1.066421785
27015,2020,-4.986735284
27017,2020,1.394836316
27019,2020,8.6759785641
27021,2020,10.254680385
27023,2020,-12.48892452
27025,2020,6.9479613686
27027,2020,-4.585188593
27029,2020,-4.31010038
27031,2020,1.8368846436
27033,2020,-6.145624582
27035,2020,4.5283367604
27037,2020,2.7164336037
27039,2020,3.1653917172
27041,2020,4.9145214912
27043,2020,-5.038519114
27045,2020,-0.522428819
27047,2020,-6.155264067
27049,2020,-0.215891795
27051,2020,-2.173731293
27053,2020,-2.315585268
27055,2020,1.2374905843
27057,2020,8.5082511337
27059,2020,12.71323219
27061,2020,3.0161563966
27063,2020,-4.559039562
27065,2020,2.700794893
27067,2020,-2.322637587
27069,2020,3.2687368667
27071,2020,-12.40875912
27073,2020,-0.602092271
27075,2020,5.4585666557
27077,2020,3.4773304801
27079,2020,5.1500652458
27081,2020,-4.245157867
27083,2020,-12.49583798
27085,2020,0.4740658115
27087,2020,0.3628447025
27089,2020,-7.372188685
27091,2020,-4.967684704
27093,2020,0.4744753812
27095,2020,4.5439792275
27097,2020,7.5438807406
27099,2020,-9.276345319
27101,2020,-8.26848249
27103,2020,-1.548055438
27105,2020,-18.39854287
27107,2020,-16.02613972
27109,2020,3.4133055353
27111,2020,1.4819104722
27113,2020,-6.927753429
27115,2020,4.6403712297
27117,2020,-4.711554265
27119,2020,-5.033851055
27121,2020,13.515932689
27123,2020,-6.85957789
27125,2020,11.929911768
27127,2020,-7.757543883
27129,2020,-6.173474637
27131,2020,-0.374425257
27133,2020,-9.724300064
27135,2020,-2.902087524
27137,2020,-2.407493323
27139,2020,4.1255351042
27141,2020,6.025000647
27143,2020,-11.65360659
27145,2020,-0.79194091
27147,2020,-4.52396201
27149,2020,-3.067955208
27151,2020,-7.961697778
27153,2020,-0.649957347
27155,2020,-10.38167939
27157,2020,-3.327787022
27159,2020,-3.575989783
27161,2020,-5.526344028
27163,2020,9.2837865573
27165,2020,-18.53542732
27167,2020,-3.694482371
27169,2020,-5.76966775
27171,2020,8.2420182751
27173,2020,-10.66229239
28000,2020,-3.605739572
28001,2020,-13.4117304
28003,2020,5.3414313409
28005,2020,-0.568551007
28007,2020,-7.725604076
28009,2020,2.7875409041
28011,2020,-16.81162237
28013,2020,-5.209599555
28015,2020,4.6307947853
28017,2020,-2.631348127
28019,2020,-3.39908953
28021,2020,-10.85271318
28023,2020,-2.570198548
28025,2020,-3.615702479
28027,2020,-24.50311878
28029,2020,-13.24714425
28031,2020,-10.73116041
28033,2020,12.303851154
28035,2020,-5.393534434
28037,2020,-5.558787409
28039,2020,11.931701296
28041,2020,-32.19490972
28043,2020,-8.720233817
28045,2020,8.3026024655
28047,2020,5.2514214555
28049,2020,-21.45985152
28051,2020,-25.01886573
28053,2020,-21.81372549
28055,2020,19.741837509
28057,2020,-3.415081855
28059,2020,1.8274139999
28061,2020,-2.133625945
28063,2020,-14.76958035
28065,2020,-4.386161214
28067,2020,-2.72939381
28069,2020,3.3889602054
28071,2020,6.3591822315
28073,2020,5.0325448484
28075,2020,-15.26482462
28077,2020,11.584245426
28079,2020,-1.009280997
28081,2020,-0.140587656
28083,2020,-16.83128224
28085,2020,-2.077146995
28087,2020,-7.106642239
28089,2020,3.2465081163
28091,2020,-6.244298023
28093,2020,-2.290400113
28095,2020,-7.486404407
28097,2020,-19.12084577
28099,2020,-2.98615044
28101,2020,-16.56715361
28103,2020,-16.50212238
28105,2020,0.8498927516
28107,2020,-1.814244747
28109,2020,5.6829457504
28111,2020,3.6833954209
28113,2020,-2.644022983
28115,2020,3.7155569433
28117,2020,1.2745449476
28119,2020,-34.08680581
28121,2020,3.2178753623
28123,2020,-12.57906206
28125,2020,-16.09935603
28127,2020,-1.985948478
28129,2020,-7.638128033
28131,2020,16.624005725
28133,2020,-42.12700454
28135,2020,-10.37090385
28137,2020,-1.588197925
28139,2020,-1.997548463
28141,2020,4.4368776763
28143,2020,-37.0256725
28145,2020,3.2735504092
28147,2020,-8.216698002
28149,2020,-17.1852111
28151,2020,-24.89178706
28153,2020,-7.559475283
28155,2020,-5.853057452
28157,2020,-13.32490954
28159,2020,-8.305877793
28161,2020,-18.88103314
28163,2020,17.522072708
29000,2020,-0.115832783
29001,2020,-12.08209528
29003,2020,1.3569288178
29005,2020,-2.130544257
29007,2020,-2.991478223
29009,2020,1.8181563894
29011,2020,-4.757050629
29013,2020,-8.621751447
29015,2020,14.403717088
29017,2020,-3.782583669
29019,2020,0.1223840411
29021,2020,-12.95527184
29023,2020,-0.987480162
29025,2020,-4.753744956
29027,2020,-5.797295339
29029,2020,12.101758876
29031,2020,-0.672977417
29033,2020,-1.608733123
29035,2020,-13.92457522
29037,2020,8.3211034011
29039,2020,16.780761804
29041,2020,-1.881341127
29043,2020,13.413877328
29045,2020,-6.603081438
29047,2020,8.9903850029
29049,2020,-1.224829749
29051,2020,-2.736780373
29053,2020,3.1696618084
29055,2020,0.1252923488
29057,2020,4.7603305785
29059,2020,5.5852644088
29061,2020,-11.07633036
29063,2020,4.309312904
29065,2020,1.9922879177
29067,2020,-10.6992164
29069,2020,-9.793717688
29071,2020,1.0207864871
29073,2020,5.0364118968
29075,2020,-2.885564583
29077,2020,4.4852261444
29079,2020,-16.64564943
29081,2020,-1.19431506
29083,2020,3.4836817015
29085,2020,14.524786865
29087,2020,1.3613159387
29089,2020,-7.77666999
29091,2020,-0.274167217
29093,2020,-0.88617566
29095,2020,-1.203879484
29097,2020,3.4990053064
29099,2020,1.4638780309
29101,2020,1.7458651783
29103,2020,-1.514386673
29105,2020,1.4862799534
29107,2020,5.8850574713
29109,2020,1.957738942
29111,2020,-8.25898547
29113,2020,18.383550838
29115,2020,-7.011978797
29117,2020,3.6174690871
29119,2020,-12.79475983
29121,2020,-2.905824858
29123,2020,-4.531224254
29125,2020,-6.984599531
29127,2020,-1.96250219
29129,2020,-4.141930139
29131,2020,11.190952998
29133,2020,-12.34289155
29135,2020,-6.80735194
29137,2020,1.7361111111
29139,2020,6.2502712791
29141,2020,11.451962671
29143,2020,-9.316408525
29145,2020,0.0515490489
29147,2020,-6.544059574
29149,2020,0.5690709916
29151,2020,-3.520739355
29153,2020,16.991887744
29155,2020,-27.01101026
29157,2020,-7.810466024
29159,2020,-6.369426752
29161,2020,-4.286163099
29163,2020,-11.7921965
29165,2020,9.1320674576
29167,2020,-1.957646474
29169,2020,3.4989101755
29171,2020,-11.2240576
29173,2020,4.7704814292
29175,2020,-1.697655618
29177,2020,4.046733242
29179,2020,2.7087316762
29181,2020,-4.867455444
29183,2020,3.9135766394
29185,2020,5.9618865112
29186,2020,0.8386681949
29187,2020,8.4507883421
29189,2020,-3.566861564
29195,2020,-7.623053164
29197,2020,7.9965420359
29199,2020,-14.02439024
29201,2020,-7.289673397
29203,2020,-4.280036686
29205,2020,-15.59486879
29207,2020,-6.073187051
29209,2020,12.756665043
29211,2020,-27.43061191
29213,2020,2.5974723907
29215,2020,-2.946723244
29217,2020,2.6793326026
29219,2020,21.898743166
29221,2020,-8.295914463
29223,2020,-13.84349164
29225,2020,5.535031928
29227,2020,-8.913097301
29229,2020,6.0861936616
29510,2020,-14.61601503
30000,2020,5.6578175607
30001,2020,5.1948051948
30003,2020,-12.74171788
30005,2020,-17.09401709
30007,2020,25.184824112
30009,2020,4.2958535674
30011,2020,15.310233683
30013,2020,-7.29819569
30015,2020,-15.2967033
30017,2020,-14.87344525
30019,2020,-25.15355367
30021,2020,-6.476609033
30023,2020,7.1158793585
30025,2020,-26.74539771
30027,2020,-4.601434565
30029,2020,15.829134742
30031,2020,17.451219728
30033,2020,-1.590457256
30035,2020,-12.68989522
30037,2020,-7.303712721
30039,2020,6.5185185185
30041,2020,0.426491196
30043,2020,12.996092947
30045,2020,30.862635973
30047,2020,8.6027884901
30049,2020,10.720442725
30051,2020,-30.71744162
30053,2020,14.933252885
30055,2020,-4.200420042
30057,2020,11.091652072
30059,2020,4.8400107556
30061,2020,25.735294118
30063,2020,5.0621222297
30065,2020,5.6125202375
30067,2020,-1.443435376
30069,2020,-38.03803804
30071,2020,-25.45545296
30073,2020,-13.81517985
30075,2020,-25.86713698
30077,2020,-5.345662067
30079,2020,2.7945971122
30081,2020,17.706848181
30083,2020,-7.202881152
30085,2020,-9.695102614
30087,2020,-15.90921733
30089,2020,23.539232053
30091,2020,-20.61239731
30093,2020,5.1971171792
30095,2020,16.418300654
30097,2020,8.3333333333
30099,2020,1.4677103718
30101,2020,-24.03092676
30103,2020,26.296566837
30105,2020,-5.404675044
30107,2020,-28.3062645
30109,2020,-63.03151576
30111,2020,5.3403209794
31000,2020,-2.186516035
31001,2020,-9.097126135
31003,2020,-5.552911312
31005,2020,6.4864864865
31007,2020,20.408163265
31009,2020,-31.74603175
31011,2020,-8.818173105
31013,2020,2.1379438557
31015,2020,-13.44016542
31017,2020,-2.701789936
31019,2020,0.1615982063
31021,2020,1.0814986481
31023,2020,-3.487141167
31025,2020,0.6483971242
31027,2020,-7.356867398
31029,2020,-3.561887801
31031,2020,-16.06706252
31033,2020,-40.78715919
31035,2020,-1.289802499
31037,2020,-24.90323182
31039,2020,-12.14779821
31041,2020,-4.443004582
31043,2020,-10.39272509
31045,2020,-13.64635134
31047,2020,-20.02577156
31049,2020,-14.38450899
31051,2020,-16.40790402
31053,2020,-7.504434439
31055,2020,-1.190101589
31057,2020,-34.71217819
31059,2020,-13.27634809
31061,2020,-14.35246996
31063,2020,6.5046872011
31065,2020,-5.758771462
31067,2020,2.1391369048
31069,2020,-28.97773008
31071,2020,2.5361399949
31073,2020,-4.014049172
31075,2020,-64.0625
31077,2020,-2.122691573
31079,2020,-9.328190869
31081,2020,4.8428755919
31083,2020,0.8867868756
31085,2020,-13.05057096
31087,2020,-7.909401402
31089,2020,-10.58619837
31091,2020,10.309278351
31093,2020,-3.87536816
31095,2020,-7.635746606
31097,2020,-5.890437856
31099,2020,-9.206690195
31101,2020,4.2401945501
31103,2020,2.4813895782
31105,2020,17.198335645
31107,2020,-8.962179602
31109,2020,0.113275762
31111,2020,-9.13476635
31113,2020,-7.984031936
31115,2020,68.696330991
31117,2020,4.0650406504
31119,2020,-8.280218529
31121,2020,2.4535123967
31123,2020,-8.372692143
31125,2020,0.8540925267
31127,2020,-3.158877163
31129,2020,-11.01137044
31131,2020,-2.437880919
31133,2020,-4.201680672
31135,2020,-6.904885206
31137,2020,-0.110864745
31139,2020,-2.518715455
31141,2020,-2.067198945
31143,2020,-5.548646322
31145,2020,0.0933314667
31147,2020,-5.821679428
31149,2020,5.9084194978
31151,2020,-16.31652661
31153,2020,8.657052508
31155,2020,12.041444973
31157,2020,-11.09822065
31159,2020,-1.736261828
31161,2020,11.308097748
31163,2020,-13.89578164
31165,2020,-23.80952381
31167,2020,-14.12952061
31169,2020,-2.389962159
31171,2020,4.1782729805
31173,2020,-16.55400745
31175,2020,-11.25074806
31177,2020,3.53117593
31179,2020,4.2773886542
31181,2020,-11.39438826
31183,2020,-25.23659306
31185,2020,-7.58376782
32000,2020,14.148840351
32001,2020,13.801477284
32003,2020,14.085999248
32005,2020,14.189785818
32007,2020,-2.278834376
32009,2020,54.117647059
32011,2020,14.402781227
32013,2020,-3.272932845
32015,2020,-9.56765051
32017,2020,-9.021113244
32019,2020,29.843897532
32021,2020,1.1050944856
32023,2020,38.098768932
32027,2020,4.3251304996
32029,2020,38.252714709
32031,2020,13.422761422
32033,2020,3.0334728033
32510,2020,14.309112835
33000,2020,3.2942942146
33001,2020,7.0560564485
33003,2020,8.2323066841
33005,2020,2.8555261669
33007,2020,8.6916525242
33009,2020,2.3275626855
33011,2020,1.5631481804
33013,2020,3.6485112948
33015,2020,3.7957725514
33017,2020,3.7169296932
33019,2020,1.785300255
34000,2020,-5.509388535
34001,2020,-1.921695641
34003,2020,-4.760275772
34005,2020,0.4471437848
34007,2020,-3.17922956
34009,2020,1.9622191506
34011,2020,-10.05457053
34013,2020,-7.937178608
34015,2020,-0.294944278
34017,2020,-15.55877238
34019,2020,-3.692139756
34021,2020,-8.148250858
34023,2020,-8.635965587
34025,2020,-2.612862254
34027,2020,-5.222785723
34029,2020,6.9895355533
34031,2020,-12.02974302
34033,2020,-4.794974866
34035,2020,-6.91533344
34037,2020,-1.741980668
34039,2020,-8.323575165
34041,2020,-3.064588819
35000,2020,-1.01967505
35001,2020,-1.214304925
35003,2020,-2.54201384
35005,2020,-2.291571507
35006,2020,-5.351696263
35007,2020,-9.328668999
35009,2020,-16.70532698
35011,2020,-15.8775163
35013,2020,-1.028766422
35015,2020,7.3673067158
35017,2020,-8.139813263
35019,2020,-7.412555015
35021,2020,-28.23529412
35023,2020,-5.694625697
35025,2020,13.128231387
35027,2020,3.6326426196
35028,2020,13.348280627
35029,2020,-10.38120456
35031,2020,-10.30165134
35033,2020,9.325044405
35035,2020,3.727198861
35037,2020,0.2424977266
35039,2020,-2.258031407
35041,2020,-21.63235728
35043,2020,9.6901084141
35045,2020,-14.72798919
35047,2020,-8.108552331
35049,2020,3.6119006128
35051,2020,-1.839926403
35053,2020,-8.518040851
35055,2020,2.6290850173
35057,2020,-4.907500081
35059,2020,-11.5097343
35061,2020,3.5818632225
36000,2020,-9.267874399
36001,2020,-6.116737544
36003,2020,-5.49646733
36005,2020,-21.89458351
36007,2020,-7.834461695
36009,2020,-7.393207409
36011,2020,-7.83359467
36013,2020,-3.703194103
36015,2020,-4.910658279
36017,2020,-3.570975785
36019,2020,-3.139658981
36021,2020,-2.985425088
36023,2020,-4.406996632
36025,2020,-4.105525541
36027,2020,0.8399117923
36029,2020,-2.462985859
36031,2020,-8.089196878
36033,2020,-3.409736693
36035,2020,-3.793825222
36037,2020,-2.091193462
36039,2020,-1.142023285
36041,2020,4.52079566
36043,2020,-4.828012224
36045,2020,-26.89219666
36047,2020,-17.88447087
36049,2020,-9.472926376
36051,2020,-4.376541105
36053,2020,-3.407059089
36055,2020,-3.930935167
36057,2020,-5.414997718
36059,2020,-3.640505766
36061,2020,-7.201264918
36063,2020,-2.475312455
36065,2020,-4.618625108
36067,2020,-5.870890295
36069,2020,0.9657654374
36071,2020,1.3818889118
36073,2020,-6.814225931
36075,2020,-4.466435674
36077,2020,-2.916942575
36079,2020,-5.874176956
36081,2020,-18.45615168
36083,2020,-3.974880266
36085,2020,-3.357822266
36087,2020,-9.755708103
36089,2020,-5.470525346
36091,2020,-2.130281958
36093,2020,-1.965345482
36095,2020,-2.44589267
36097,2020,-2.241461433
36099,2020,-5.132341081
36101,2020,-5.11401963
36103,2020,-5.303251369
36105,2020,0.5303949453
36107,2020,-3.331815736
36109,2020,-7.790849418
36111,2020,-3.803466942
36113,2020,-2.278419775
36115,2020,1.0287561848
36117,2020,-4.108417815
36119,2020,-5.568990127
36121,2020,-3.680428632
36123,2020,-3.930691481
37000,2020,6.4531836324
37001,2020,15.403707484
37003,2020,5.4257764473
37005,2020,2.6038159371
37007,2020,-1.349251779
37009,2020,9.2445950425
37011,2020,6.0424682913
37013,2020,2.7219564062
37015,2020,-4.677686385
37017,2020,-9.594219179
37019,2020,47.400786557
37021,2020,8.0776251321
37023,2020,1.8906517773
37025,2020,17.549351711
37027,2020,3.580911549
37029,2020,13.739961937
37031,2020,5.4423335805
37033,2020,-0.221053097
37035,2020,4.2672465262
37037,2020,19.620995007
37039,2020,13.548375774
37041,2020,-4.71293916
37043,2020,16.908968911
37045,2020,5.1569070836
37047,2020,-2.227671634
37049,2020,-5.027460301
37051,2020,-2.924033432
37053,2020,26.762080359
37055,2020,10.595522712
37057,2020,7.9169498783
37059,2020,7.0952709902
37061,2020,-7.508578806
37063,2020,3.6838239095
37065,2020,-9.356634705
37067,2020,4.5541036177
37069,2020,27.193940718
37071,2020,7.5096330388
37073,2020,3.4594594595
37075,2020,0.8283043427
37077,2020,7.8557074289
37079,2020,-1.659751037
37081,2020,3.6399973453
37083,2020,-9.300107309
37085,2020,6.1854449673
37087,2020,10.144355793
37089,2020,11.080853465
37091,2020,-7.317842498
37093,2020,0.9096780649
37095,2020,-14.45347787
37097,2020,17.304477728
37099,2020,6.1002079097
37101,2020,27.920229303
37103,2020,-17.44430433
37105,2020,4.9436119265
37107,2020,1.4293499138
37109,2020,23.86561929
37111,2020,7.2132513347
37113,2020,17.48861272
37115,2020,5.1589129433
37117,2020,-6.740576497
37119,2020,3.9762153
37121,2020,2.0694259012
37123,2020,3.7603686636
37125,2020,20.261912512
37127,2020,1.6879697652
37129,2020,8.2060467638
37131,2020,-4.951379495
37133,2020,-9.183164367
37135,2020,-2.057640932
37137,2020,13.328601286
37139,2020,2.8209099953
37141,2020,15.302573615
37143,2020,9.0895544628
37145,2020,2.3819780554
37147,2020,2.4644965405
37149,2020,9.4221105528
37151,2020,2.8858620642
37153,2020,-1.426708428
37155,2020,-12.46433456
37157,2020,7.6640587578
37159,2020,6.397943619
37161,2020,6.890675914
37163,2020,-1.229546959
37165,2020,1.5235576508
37167,2020,9.9691165411
37169,2020,5.0712388312
37171,2020,-1.001794882
37173,2020,7.2230014025
37175,2020,10.181160477
37177,2020,-20.41569303
37179,2020,13.096792232
37181,2020,-3.969945049
37183,2020,9.8564071185
37185,2020,1.3653603034
37187,2020,-13.19114309
37189,2020,2.1566513087
37191,2020,-4.399922068
37193,2020,-0.73006023
37195,2020,4.1178236812
37197,2020,5.8018842817
37199,2020,12.6314618
38000,2020,-1.666949535
38001,2020,-26.26892253
38003,2020,-6.589628498
38005,2020,-28.57142857
38007,2020,4.3336944745
38009,2020,-14.3533123
38011,2020,-14.77589887
38013,2020,5.7020669993
38015,2020,-2.105792501
38017,2020,-0.960750048
38019,2020,-15.05347947
38021,2020,-15.30143834
38023,2020,-4.416961131
38025,2020,8.4552102377
38027,2020,-7.832898172
38029,2020,-7.363092499
38031,2020,-0.311672121
38033,2020,-6.810442679
38035,2020,-20.29955796
38037,2020,-35.86862576
38039,2020,5.3823727293
38041,2020,-6.797281088
38043,2020,4.8651935942
38045,2020,-11.08237902
38047,2020,-19.8019802
38049,2020,-11.59871895
38051,2020,-19.35611298
38053,2020,86.099657558
38055,2020,-9.800305601
38057,2020,-9.96778703
38059,2020,5.0943577585
38061,2020,18.090839107
38063,2020,-1.040943789
38065,2020,-0.512295082
38067,2020,-13.72663551
38069,2020,-20.3853325
38071,2020,-10.64981168
38073,2020,3.2560812105
38075,2020,-9.39167556
38077,2020,-6.727149293
38079,2020,-14.93426819
38081,2020,8.0010323913
38083,2020,-24.84004516
38085,2020,-36.24956431
38087,2020,-26.47253475
38089,2020,9.3937353724
38091,2020,-8.989952406
38093,2020,-9.091127733
38095,2020,-3.200731596
38097,2020,0.9965122073
38099,2020,-1.033543174
38101,2020,-11.79130281
38103,2020,-18.08318264
38105,2020,43.8281913
39000,2020,-1.10556441
39001,2020,-0.758232236
39003,2020,-4.885993485
39005,2020,-5.317660229
39007,2020,-3.151497731
39009,2020,-4.661969032
39011,2020,-3.610819328
39013,2020,-3.924512595
39015,2020,-2.344773683
39017,2020,-0.407771711
39019,2020,-4.889251056
39021,2020,2.2402471997
39023,2020,-2.643227567
39025,2020,2.0487724358
39027,2020,-3.069491868
39029,2020,-3.738573861
39031,2020,-1.366194874
39033,2020,0.9882137434
39035,2020,-6.736138308
39037,2020,-4.081552943
39039,2020,-1.207729469
39041,2020,14.546139214
39043,2020,-1.344275738
39045,2020,7.3989973083
39047,2020,-5.281751723
39049,2020,-2.261041725
39051,2020,-4.95301743
39053,2020,-0.802098825
39055,2020,-4.648336301
39057,2020,6.3142310997
39059,2020,-2.490819916
39061,2020,-2.218115055
39063,2020,-5.194360032
39065,2020,-3.185575713
39067,2020,-4.568477505
39069,2020,-5.064975877
39071,2020,1.5078932412
39073,2020,-1.836774342
39075,2020,-9.444804788
39077,2020,-3.463945812
39079,2020,0.9262260918
39081,2020,-2.135790509
39083,2020,5.135966254
39085,2020,1.2210728494
39087,2020,-1.593558668
39089,2020,5.0265510825
39091,2020,6.4612544504
39093,2020,1.977750309
39095,2020,-5.098139773
39097,2020,6.3509874327
39099,2020,0.1659754662
39101,2020,-5.577689243
39103,2020,3.5403262675
39105,2020,-3.872006265
39107,2020,-1.071550339
39109,2020,7.5764332556
39111,2020,-3.644182063
39113,2020,-1.830173791
39115,2020,-3.231462065
39117,2020,4.4576312091
39119,2020,0.1740684437
39121,2020,5.6306697716
39123,2020,-0.959480404
39125,2020,-4.757577377
39127,2020,1.1084477575
39129,2020,6.2985909692
39131,2020,-4.093063335
39133,2020,-1.409369538
39135,2020,-2.979497637
39137,2020,-1.714378612
39139,2020,1.9823160886
39141,2020,-2.865516119
39143,2020,-3.428337512
39145,2020,-0.51726196
39147,2020,-1.377160874
39149,2020,-4.917088425
39151,2020,-1.469291801
39153,2020,-1.775739445
39155,2020,-0.49430914
39157,2020,-1.771103843
39159,2020,14.712683052
39161,2020,-0.707613926
39163,2020,-3.583682806
39165,2020,8.6550765518
39167,2020,-1.266434487
39169,2020,-3.663066955
39171,2020,-1.443532023
39173,2020,0.7349057254
39175,2020,-4.943923095
40000,2020,0.9679372679
40001,2020,-2.611553875
40003,2020,-10.81363914
