county_fips,sh050m,sh100m,sh500m
17127,1.1999097,0.92972475,0.91705805
17129,0.6649488,0.6816313,0.4164636
17131,1.0470637,0.76432914,0.5416122
17133,1.2763326,0.84702694,0.5416122
17135,0.8942177,1.0124226,0.6667608
17137,0.3592569,0.51623565,0.4164636
17139,0.7413718,0.5989335,0.5416122
17141,0.58852583,0.6816313,0.041017797
17143,0.20641094,-0.06264906,0.041017797
17145,1.1999097,1.0951204,0.79190946
17147,0.58852583,0.35084003,0.29131502
17149,0.8942177,1.0951204,0.79190946
17151,0.7413718,0.51623565,0.6667608
17153,0.6649488,0.35084003,0.79190946
17155,0.58852583,0.84702694,0.29131502
17157,1.0470637,1.1778182,0.79190946
17159,0.51210284,0.6816313,0.6667608
17161,0.51210284,0.10274658,0.041017797
17163,0.8942177,0.35084003,0.041017797
17165,1.1999097,1.0124226,0.91705805
17167,0.05356498,0.10274658,0.16616641
17169,0.7413718,0.84702694,0.6667608
17171,1.2763326,1.260516,0.91705805
17173,0.8942177,0.92972475,0.6667608
17175,0.7413718,0.6816313,0.4164636
17177,0.51210284,0.26814222,0.16616641
17179,0.8177948,0.51623565,0.29131502
17181,0.8942177,0.6816313,0.6667608
17183,0.58852583,0.35084003,0.5416122
17185,0.9706407,0.76432914,0.6667608
17187,0.20641094,0.10274658,0.29131502
17189,0.9706407,0.92972475,0.6667608
17191,1.0470637,1.0951204,0.91705805
17193,1.1999097,0.92972475,0.79190946
17195,0.8177948,0.6816313,0.29131502
17197,0.9706407,0.51623565,-0.20927942
17199,0.6649488,0.43353784,0.5416122
17201,0.51210284,0.76432914,-0.08413081
17203,0.58852583,0.51623565,0.29131502
18001,1.1234866,1.0951204,0.6667608
18003,0.3592569,0.020048764,0.16616641
18005,0.8177948,0.6816313,0.29131502
18007,0.3592569,0.6816313,0.16616641
18009,1.1234866,1.0124226,0.5416122
18011,0.12998796,-0.14534688,-0.20927942
18013,0.8942177,0.76432914,0.29131502
18015,0.8177948,1.0124226,0.5416122
18017,0.7413718,0.84702694,0.29131502
18019,1.1234866,0.84702694,0.5416122
18021,1.1999097,1.260516,0.79190946
18023,1.3527557,1.0951204,0.5416122
18025,1.1999097,1.0951204,0.79190946
18027,1.0470637,1.1778182,0.6667608
18029,1.4291786,1.1778182,0.79190946
18031,1.2763326,1.260516,0.91705805
18033,1.0470637,0.6816313,0.5416122
18035,0.43567988,0.51623565,0.5416122
18037,1.0470637,0.84702694,0.79190946
18039,0.7413718,0.51623565,0.16616641
18041,1.3527557,1.3432139,0.91705805
18043,1.1234866,0.84702694,0.6667608
18045,1.0470637,1.0951204,0.6667608
18047,1.4291786,1.4259117,1.0422066
18049,0.8177948,1.0951204,0.5416122
18051,1.1999097,0.84702694,0.79190946
18053,0.2828339,0.43353784,0.29131502
18055,1.1999097,1.3432139,0.79190946
18057,-0.32854992,-0.47613814,-0.334428
18059,0.8177948,0.5989335,0.29131502
18061,1.2763326,1.0124226,0.79190946
18063,0.43567988,0.10274658,0.041017797
18065,1.3527557,1.0951204,0.6667608
18067,1.0470637,0.76432914,0.4164636
18069,0.8177948,0.76432914,0.5416122
18071,1.1234866,1.1778182,0.79190946
18073,0.43567988,0.6816313,0.29131502
18075,1.2763326,1.260516,0.79190946
18077,0.8177948,1.0951204,0.79190946
18079,1.4291786,1.4259117,0.91705805
18081,0.6649488,0.51623565,0.29131502
18083,0.51210284,0.51623565,0.79190946
18085,0.58852583,0.35084003,0.29131502
18087,0.9706407,0.5989335,0.5416122
18089,0.8942177,0.35084003,-0.08413081
18091,0.6649488,0.5989335,0.16616641
18093,1.1999097,1.1778182,0.6667608
18095,1.1234866,0.84702694,0.4164636
18097,0.43567988,-0.06264906,0.041017797
18099,0.6649488,0.51623565,0.16616641
18101,1.2763326,1.3432139,0.91705805
18103,0.7413718,0.92972475,0.4164636
18105,-0.7870878,-0.9723251,-0.70987386
18107,1.0470637,0.76432914,0.5416122
18109,1.2763326,1.0124226,0.5416122
18111,0.43567988,0.51623565,0.16616641
18113,1.1234866,0.76432914,0.5416122
18115,1.2763326,1.0951204,0.79190946
18117,1.0470637,1.1778182,0.79190946
18119,1.2763326,1.0951204,0.6667608
18121,0.9706407,1.0124226,0.5416122
18123,1.1234866,1.1778182,0.91705805
18125,1.5056015,1.1778182,0.91705805
18127,0.6649488,0.1854444,-0.08413081
18129,1.1999097,0.6816313,0.6667608
18131,0.8942177,1.0124226,0.5416122
18133,0.51210284,0.26814222,0.16616641
18135,1.1234866,1.0951204,0.79190946
18137,1.1234866,1.260516,0.79190946
18139,1.5056015,1.3432139,0.79190946
18141,0.05356498,-0.14534688,-0.5847252
18143,1.5820246,1.4259117,1.0422066
18145,1.3527557,1.1778182,0.6667608
18147,1.1234866,0.84702694,0.79190946
18149,1.0470637,0.92972475,0.5416122
18151,0.3592569,0.1854444,0.4164636
18153,1.1999097,1.260516,0.79190946
18155,1.1999097,1.1778182,0.79190946
18157,-0.9399338,-0.39344034,-0.334428
18159,1.3527557,1.0951204,0.6667608
18161,1.2763326,1.0951204,0.79190946
18163,0.6649488,0.35084003,0.5416122
18165,1.1999097,1.1778182,0.79190946
18167,-0.022858,0.35084003,0.4164636
18169,0.8177948,1.0124226,0.6667608
18171,0.8942177,1.0124226,0.6667608
18173,0.8177948,0.51623565,0.5416122
18175,1.5056015,1.3432139,0.91705805
18177,0.7413718,0.76432914,0.4164636
18179,1.0470637,0.92972475,0.5416122
18181,0.43567988,0.92972475,0.29131502
18183,0.9706407,0.92972475,0.5416122
19001,-0.17570396,0.6816313,0.4164636
19003,0.12998796,0.5989335,0.4164636
19005,0.2828339,0.43353784,0.5416122
19007,0.3592569,0.6816313,0.5416122
19009,-0.40497288,0.51623565,0.29131502
19011,0.7413718,0.84702694,0.29131502
19013,-0.099280976,0.26814222,0.041017797
19015,0.51210284,0.26814222,0.16616641
19017,-0.099280976,0.51623565,0.4164636
19019,1.0470637,0.92972475,0.6667608
19021,-0.8635108,-0.8069294,-0.45957664
19023,0.6649488,1.0124226,0.5416122
19025,0.05356498,0.51623565,0.4164636
19027,-0.17570396,0.6816313,0.5416122
19029,-0.25212693,0.51623565,0.16616641
19031,0.8177948,0.43353784,0.29131502
19033,-0.25212693,0.10274658,0.041017797
19035,0.05356498,-0.14534688,0.16616641
19037,0.51210284,0.51623565,0.5416122
19039,0.51210284,0.35084003,0.041017797
19041,-0.32854992,-0.3107425,0.041017797
19043,0.20641094,0.76432914,0.6667608
19045,0.58852583,0.43353784,0.29131502
19047,0.12998796,0.51623565,0.16616641
19049,-0.099280976,-0.47613814,-0.20927942
19051,0.51210284,0.5989335,0.5416122
19053,-1.1692027,-1.0550228,-1.0853196
19055,0.9706407,0.76432914,0.6667608
19057,0.05356498,-0.06264906,0.041017797
19059,-0.8635108,-0.7242316,-0.08413081
19061,-0.022858,-0.06264906,0.16616641
19063,-0.48139587,-0.47613814,0.041017797
19065,-0.099280976,0.1854444,0.4164636
19067,0.2828339,0.10274658,0.29131502
19069,-0.099280976,0.51623565,0.16616641
19071,0.58852583,0.26814222,0.29131502
19073,0.6649488,0.51623565,0.16616641
19075,0.3592569,0.92972475,0.5416122
19077,0.51210284,0.5989335,0.29131502
19079,0.51210284,0.43353784,0.041017797
19081,-0.099280976,0.43353784,0.29131502
19083,-0.17570396,0.26814222,0.041017797
19085,0.58852583,0.43353784,0.29131502
19087,0.20641094,-0.06264906,0.16616641
19089,0.2828339,0.51623565,0.5416122
19091,-0.099280976,0.51623565,0.29131502
19093,-0.022858,0.020048764,0.4164636
19095,0.43567988,0.76432914,0.29131502
19097,0.7413718,0.76432914,0.5416122
19099,0.7413718,0.6816313,0.29131502
19101,-0.17570396,-0.39344034,-1.2104683
19103,-1.3220487,-1.4685119,-0.45957664
19105,0.8177948,0.5989335,0.4164636
19107,0.51210284,1.0951204,0.6667608
19109,-0.40497288,-0.39344034,0.29131502
19111,0.43567988,0.26814222,0.16616641
19113,0.05356498,-0.14534688,-0.20927942
19115,0.8942177,0.5989335,0.4164636
19117,0.9706407,0.6816313,0.4164636
19119,0.58852583,0.35084003,0.29131502
19121,0.51210284,0.35084003,0.16616641
19123,-0.17570396,0.1854444,0.041017797
19125,0.43567988,0.51623565,0.4164636
19127,0.58852583,0.35084003,-0.20927942
19129,0.51210284,0.10274658,0.041017797
19131,0.2828339,0.35084003,0.4164636
19133,0.2828339,0.43353784,0.29131502
19135,0.3592569,0.6816313,0.5416122
19137,0.20641094,0.43353784,0.29131502
19139,0.8177948,0.35084003,0.16616641
19141,-0.099280976,-0.06264906,0.29131502
19143,-0.099280976,0.1854444,0.29131502
19145,0.05356498,0.1854444,0.29131502
19147,-0.25212693,-0.14534688,0.29131502
19149,0.20641094,0.10274658,0.16616641
19151,-0.40497288,0.020048764,0.041017797
19153,-0.022858,-0.39344034,-0.334428
19155,0.7413718,0.35084003,-0.08413081
19157,-0.55781883,-0.14534688,-0.70987386
19159,0.20641094,0.76432914,0.5416122
19161,0.05356498,0.5989335,0.4164636
19163,0.20641094,-0.22804469,-0.08413081
19165,-0.17570396,0.5989335,0.29131502
19167,0.05356498,-0.14534688,-0.08413081
19169,-1.0163567,-0.8896272,-0.20927942
19171,0.51210284,0.5989335,0.16616641
19173,0.12998796,0.5989335,0.29131502
19175,-0.17570396,0.43353784,0.29131502
19177,0.2828339,0.35084003,0.29131502
19179,0.20641094,0.51623565,0.16616641
19181,0.51210284,0.10274658,0.16616641
19183,0.12998796,0.35084003,0.041017797
19185,0.12998796,0.5989335,0.4164636
19187,-0.022858,0.26814222,0.041017797
19189,-0.6342418,-0.558836,-0.45957664
19191,-0.7106648,-0.6415338,0.29131502
19193,-0.099280976,-0.22804469,-0.70987386
19195,0.05356498,0.10274658,0.29131502
19197,0.12998796,0.51623565,0.16616641
20001,-0.099280976,0.26814222,0.16616641
20003,-0.25212693,0.43353784,0.16616641
20005,-0.022858,-0.06264906,-0.20927942
20007,-0.9399338,-0.47613814,0.16616641
20009,-0.48139587,-0.3107425,0.16616641
20011,-0.022858,0.43353784,0.29131502
20013,-0.17570396,0.5989335,0.29131502
20015,0.20641094,-0.22804469,-0.20927942
20017,-0.32854992,0.1854444,0.29131502
20019,-0.25212693,0.26814222,0.4164636
20021,0.8942177,0.6816313,0.4164636
20023,-1.3220487,-1.7993033,-0.20927942
20025,-1.2456256,-1.4685119,0.041017797
20027,-0.099280976,-0.47613814,-0.20927942
20029,-0.55781883,-0.39344034,0.16616641
20031,-0.48139587,0.26814222,0.041017797
20033,-1.0927798,-1.2204186,0.041017797
20035,0.3592569,-0.06264906,0.041017797
20037,-0.32854992,-0.06264906,0.4164636
20039,-1.3984716,-1.4685119,-0.334428
20041,-0.55781883,-0.558836,-0.5847252
20043,0.20641094,0.5989335,0.16616641
20045,-0.7106648,-0.8896272,-0.83502245
20047,-1.1692027,-0.8896272,0.041017797
20049,-0.8635108,-0.3107425,-0.334428
20051,-1.0927798,-1.0550228,0.29131502
20053,-0.7106648,-0.3107425,0.041017797
20055,-0.6342418,-0.8069294,-0.45957664
20057,-0.6342418,-0.8069294,-0.45957664
20059,0.3592569,0.35084003,0.041017797
20061,-2.3155475,-2.9570727,-4.5894804
20063,-1.6277406,-0.8896272,0.041017797
20065,-0.7106648,-1.0550228,0.16616641
20067,-0.55781883,-1.0550228,-0.08413081
20069,-0.7870878,-1.3858142,0.041017797
20071,-1.3984716,-1.6339076,-0.20927942
20073,-0.55781883,0.10274658,0.16616641
20075,-1.6277406,-1.7166054,-0.70987386
20077,-0.17570396,-0.47613814,-0.08413081
20079,0.12998796,-0.3107425,-0.45957664
20081,-0.9399338,-1.2204186,0.16616641
20083,-0.7106648,-0.7242316,0.29131502
20085,0.51210284,0.5989335,0.16616641
20087,0.7413718,0.5989335,0.29131502
20089,-1.0163567,-0.6415338,-0.08413081
20091,-0.099280976,-0.6415338,-0.83502245
20093,-0.7870878,-1.0550228,-0.08413081
20095,-0.17570396,-0.47613814,-0.08413081
20097,-1.6277406,-1.9646989,-0.83502245
20099,0.12998796,-0.06264906,0.16616641
20101,-1.7041636,-1.3031163,-0.20927942
20103,-0.17570396,-0.7242316,-1.7110627
20105,-0.6342418,-0.47613814,0.041017797
20107,0.05356498,0.5989335,0.16616641
20109,-1.0927798,-1.1377207,0.16616641
20111,-0.6342418,0.26814222,-0.08413081
20113,-0.8635108,-0.6415338,-0.5847252
20115,-1.0927798,-0.47613814,-0.45957664
20117,-0.099280976,0.10274658,0.16616641
20119,-1.3984716,-1.6339076,-0.20927942
20121,0.58852583,0.43353784,0.16616641
20123,-0.8635108,-0.39344034,0.4164636
20125,-0.6342418,-0.6415338,-0.45957664
20127,-0.32854992,0.1854444,-0.08413081
20129,-1.0927798,-1.3031163,-0.08413081
20131,-0.25212693,0.76432914,0.6667608
20133,-0.022858,0.020048764,0.16616641
20135,-0.8635108,-0.7242316,0.29131502
20137,-1.2456256,-1.0550228,0.041017797
20139,0.20641094,0.51623565,0.16616641
20141,-0.6342418,-0.558836,0.4164636
20143,-0.40497288,-0.39344034,0.16616641
20145,-0.7106648,-0.6415338,0.041017797
20147,-1.0927798,-0.8069294,0.16616641
20149,-0.48139587,-0.39344034,-0.45957664
20151,-1.2456256,-0.8069294,-0.08413081
20153,-1.0927798,-1.5512098,0.041017797
20155,0.20641094,-0.14534688,-0.08413081
20157,-0.6342418,-0.39344034,0.29131502
20159,-0.7106648,-0.7242316,-0.5847252
20161,-2.3919704,-2.7089791,-2.211657
20163,-0.32854992,-0.47613814,0.29131502
20165,-0.55781883,-0.6415338,0.16616641
20167,-0.48139587,-0.558836,0.16616641
20169,-0.55781883,-0.39344034,-0.334428
20171,-0.9399338,-1.0550228,-0.08413081
20173,0.2828339,-0.39344034,-0.45957664
20175,-0.7106648,-0.8896272,-0.334428
20177,0.12998796,0.26814222,-0.08413081
20179,-1.3220487,-0.9723251,0.29131502
20181,-1.3220487,-1.9646989,-0.83502245
20183,-1.3220487,-0.7242316,0.29131502
20185,-0.6342418,-0.39344034,0.16616641
20187,-1.1692027,-1.3858142,0.16616641
20189,-0.7870878,-0.8069294,0.16616641
20191,0.43567988,0.10274658,0.29131502
20193,-1.2456256,-1.3858142,-0.20927942
20195,-0.48139587,-0.6415338,0.4164636
20197,-0.022858,0.1854444,0.041017797
20199,-1.4748946,-1.7993033,-0.20927942
20201,0.05356498,0.10274658,0.5416122
20203,-1.0927798,-1.4685119,-0.5847252
20205,0.12998796,0.35084003,0.29131502
20207,-0.40497288,0.10274658,0.041017797
20209,0.9706407,0.43353784,-0.08413081
21001,0.8942177,1.260516,1.0422066
21003,1.5056015,1.260516,1.0422066
21005,1.4291786,1.1778182,0.91705805
21007,0.8942177,0.5989335,0.6667608
21009,1.3527557,1.3432139,1.0422066
21011,1.7348706,1.5913073,1.1673553
21013,1.3527557,1.1778182,1.1673553
21015,0.7413718,0.6816313,0.4164636
21017,1.3527557,1.3432139,0.91705805
21019,0.9706407,0.92972475,0.91705805
21021,0.8177948,0.76432914,0.79190946
21023,1.8112935,1.6740052,1.1673553
21025,1.3527557,1.5913073,1.4176525
21027,0.7413718,1.1778182,0.91705805
21029,1.4291786,1.1778182,0.79190946
21031,1.6584475,1.5086095,1.1673553
21033,1.1234866,1.0124226,0.91705805
21035,-0.25212693,-0.47613814,0.5416122
21037,1.0470637,1.0124226,0.79190946
21039,1.1999097,0.76432914,0.91705805
21041,1.4291786,1.260516,0.79190946
21043,1.2763326,1.3432139,1.1673553
21045,1.5820246,1.5913073,1.2925038
21047,-0.8635108,-1.3031163,-1.2104683
21049,0.9706407,1.0124226,0.79190946
21051,1.9641395,1.7567029,1.4176525
21053,1.6584475,1.5913073,1.2925038
21055,1.0470637,1.0124226,0.91705805
21057,1.3527557,1.5086095,1.2925038
21059,0.9706407,0.84702694,0.79190946
21061,1.5820246,1.6740052,1.1673553
21063,1.6584475,1.5086095,1.2925038
21065,1.8112935,1.6740052,1.2925038
21067,-0.48139587,-0.06264906,0.29131502
21069,1.6584475,1.6740052,1.2925038
21071,1.3527557,1.4259117,1.4176525
21073,0.8177948,0.51623565,0.6667608
21075,0.3592569,0.26814222,0.79190946
21077,1.4291786,1.3432139,0.91705805
21079,1.1999097,1.1778182,0.91705805
21081,1.4291786,1.260516,0.91705805
21083,1.0470637,0.6816313,0.91705805
21085,1.1999097,1.5086095,1.0422066
21087,1.5820246,1.6740052,1.2925038
21089,1.0470637,1.0951204,1.0422066
21091,1.5056015,1.3432139,1.0422066
21093,-0.099280976,-0.22804469,-0.20927942
21095,1.0470637,1.1778182,1.4176525
21097,1.5056015,1.4259117,1.1673553
21099,1.4291786,1.4259117,1.0422066
21101,1.1999097,0.84702694,0.79190946
21103,1.4291786,1.0951204,0.79190946
21105,1.1999097,0.76432914,0.91705805
21107,1.1234866,1.0124226,0.91705805
21109,1.8877165,1.6740052,1.2925038
21111,0.58852583,0.43353784,0.29131502
21113,0.3592569,0.35084003,0.4164636
21115,1.5056015,1.5086095,1.2925038
21117,1.0470637,0.92972475,0.6667608
21119,1.2763326,1.5086095,1.4176525
21121,1.4291786,1.3432139,1.2925038
21123,1.2763326,1.1778182,0.79190946
21125,1.2763326,1.3432139,1.1673553
21127,1.5056015,1.3432139,1.2925038
21129,1.4291786,1.5086095,1.2925038
21131,1.7348706,1.7567029,1.542801
21133,1.3527557,1.260516,1.4176525
21135,1.4291786,1.5913073,1.2925038
21137,1.5056015,1.3432139,1.1673553
21139,0.9706407,0.6816313,0.79190946
21141,1.3527557,1.0951204,0.91705805
21143,0.51210284,0.51623565,0.5416122
21145,0.43567988,0.10274658,0.5416122
21147,1.5820246,1.3432139,1.2925038
21149,1.5820246,1.4259117,1.0422066
21151,0.2828339,0.6816313,0.79190946
21153,1.8877165,1.8394008,1.542801
21155,1.8112935,1.7567029,1.2925038
21157,0.9706407,0.76432914,0.79190946
21159,1.6584475,1.3432139,1.4176525
21161,1.1234866,1.3432139,1.0422066
21163,1.0470637,0.84702694,0.5416122
21165,1.4291786,1.3432139,1.1673553
21167,1.5056015,1.260516,0.91705805
21169,1.6584475,1.5086095,1.1673553
21171,1.9641395,1.6740052,1.4176525
21173,1.3527557,1.4259117,1.1673553
21175,1.6584475,1.5913073,1.2925038
21177,1.4291786,1.1778182,1.0422066
21179,1.5820246,1.5086095,1.0422066
21181,2.1169853,1.9220986,1.2925038
21183,1.5056015,1.3432139,1.0422066
21185,0.2828339,0.10274658,0.16616641
21187,1.5820246,1.4259117,1.0422066
21189,1.5056015,1.5086095,1.2925038
21191,1.6584475,1.5086095,1.0422066
21193,1.2763326,1.5913073,1.4176525
21195,1.1234866,0.84702694,1.2925038
21197,1.5056015,1.5086095,1.1673553
21199,0.8942177,1.0124226,1.0422066
21201,1.6584475,1.6740052,1.1673553
21203,1.7348706,1.5086095,1.2925038
21205,0.05356498,0.92972475,1.0422066
21207,1.3527557,1.4259117,1.2925038
21209,0.20641094,0.26814222,0.6667608
21211,0.8942177,0.5989335,0.5416122
21213,1.2763326,1.0124226,0.91705805
21215,1.4291786,1.0951204,0.91705805
21217,0.8942177,1.260516,1.0422066
21219,0.9706407,0.76432914,0.6667608
21221,0.58852583,0.51623565,0.5416122
21223,1.3527557,1.1778182,0.91705805
21225,1.1234866,0.84702694,0.91705805
21227,-0.17570396,0.26814222,0.5416122
21229,1.8877165,1.5913073,1.1673553
21231,1.3527557,1.4259117,1.2925038
21233,1.4291786,1.1778182,0.91705805
21235,0.9706407,1.0124226,1.1673553
21237,1.5056015,1.5086095,1.2925038
21239,0.51210284,0.51623565,0.4164636
22001,1.2763326,1.260516,0.91705805
22003,1.1234866,0.84702694,0.79190946
22005,0.58852583,0.76432914,0.4164636
22007,1.8877165,1.6740052,1.1673553
22009,0.8942177,1.0951204,1.0422066
22011,0.20641094,-0.06264906,-0.20927942
22013,0.12998796,0.5989335,0.79190946
22015,-0.099280976,-0.39344034,-0.20927942
22017,0.43567988,0.020048764,0.4164636
22019,0.2828339,0.1854444,0.4164636
22021,0.8942177,0.6816313,0.91705805
22023,0.3592569,0.51623565,0.79190946
22025,0.2828339,0.76432914,0.91705805
22027,0.3592569,0.6816313,0.91705805
22029,0.20641094,0.6816313,0.91705805
22031,0.8942177,0.6816313,0.79190946
22033,0.05356498,0.26814222,0.16616641
22035,-0.7870878,-0.14534688,0.79190946
22037,1.1234866,0.92972475,0.79190946
22039,1.1999097,1.3432139,1.1673553
22041,1.1234866,0.6816313,0.91705805
22043,0.7413718,0.51623565,0.6667608
22045,1.1234866,0.92972475,0.79190946
22047,1.5820246,1.4259117,0.91705805
22049,0.51210284,0.51623565,0.6667608
22051,-0.25212693,0.10274658,-0.20927942
22053,1.2763326,1.0951204,0.91705805
22055,0.3592569,0.43353784,0.4164636
22057,1.0470637,1.0951204,0.91705805
22059,0.8177948,0.84702694,1.0422066
22061,-0.7106648,-0.47613814,0.29131502
22063,0.8942177,0.84702694,0.5416122
22065,-0.17570396,0.26814222,0.6667608
22067,0.8177948,0.43353784,0.79190946
22069,-0.32854992,-0.06264906,0.5416122
22071,-0.7106648,-1.0550228,-1.585914
22073,0.43567988,0.1854444,0.6667608
22075,-0.9399338,-0.7242316,-0.5847252
22077,1.2763326,1.260516,1.0422066
22079,0.3592569,0.43353784,0.4164636
22081,1.1234866,0.76432914,0.79190946
22083,0.8942177,0.51623565,0.91705805
22085,0.43567988,0.76432914,0.79190946
22087,-0.7870878,0.43353784,0.4164636
22089,1.0470637,0.76432914,0.4164636
22091,1.3527557,1.260516,0.91705805
22093,1.3527557,1.3432139,0.91705805
22095,0.51210284,0.92972475,0.6667608
22097,0.8942177,1.0951204,0.91705805
22099,1.5820246,1.1778182,0.91705805
22101,0.20641094,0.92972475,0.6667608
22103,-0.32854992,0.1854444,-0.08413081
22105,1.1999097,1.0124226,0.6667608
22107,-0.9399338,-0.47613814,0.4164636
22109,0.9706407,1.1778182,0.6667608
22111,0.8177948,0.6816313,0.91705805
22113,1.3527557,1.260516,0.91705805
22115,-1.4748946,-1.9646989,-2.7122514
22117,0.9706407,1.0951204,0.79190946
22119,0.8942177,0.6816313,0.79190946
22121,1.1999097,1.0124226,0.79190946
22123,0.58852583,0.1854444,0.91705805
22125,0.58852583,0.6816313,0.6667608
22127,0.20641094,0.43353784,0.6667608
23001,0.3592569,0.1854444,-0.334428
23003,0.20641094,-0.06264906,-0.08413081
23005,-0.40497288,-0.6415338,-0.5847252
23007,-1.3220487,0.020048764,-0.20927942
23009,-0.7106648,-0.47613814,-0.5847252
23011,-0.32854992,0.26814222,-0.20927942
23013,0.05356498,0.1854444,-0.45957664
23015,0.43567988,-0.06264906,-0.45957664
23017,-0.099280976,0.35084003,-0.08413081
23019,-0.7106648,-0.39344034,-0.334428
23021,-0.25212693,-0.47613814,-0.45957664
23023,0.20641094,-0.14534688,-0.5847252
23025,-1.4748946,0.020048764,-0.08413081
23027,-0.6342418,0.10274658,-0.334428
23029,0.05356498,0.020048764,-0.20927942
23031,-0.022858,0.1854444,-0.334428
24001,0.8177948,0.6816313,0.91705805
24003,0.20641094,-0.14534688,-0.5847252
24005,0.8942177,0.5989335,0.16616641
24009,0.2828339,0.35084003,-0.08413081
24011,0.8942177,1.1778182,0.5416122
24013,0.8177948,0.5989335,0.29131502
24015,0.7413718,0.76432914,0.16616641
24017,0.20641094,-0.06264906,-0.20927942
24019,0.8942177,1.1778182,0.6667608
24021,0.20641094,0.020048764,-0.08413081
24023,0.8942177,0.76432914,0.91705805
24025,0.6649488,0.5989335,0.041017797
24027,0.3592569,-0.06264906,-0.20927942
24029,0.43567988,0.76432914,0.4164636
24031,-0.099280976,-0.7242316,-0.83502245
24033,0.43567988,-0.06264906,-0.20927942
24035,0.6649488,0.76432914,0.16616641
24037,-0.48139587,-0.14534688,-0.5847252
24039,-0.099280976,0.51623565,0.5416122
24041,0.7413718,0.6816313,0.29131502
24043,0.7413718,0.76432914,0.4164636
24045,-0.022858,0.51623565,0.4164636
24047,-0.40497288,-0.558836,0.29131502
24510,0.8942177,0.51623565,0.16616641
25001,-0.48139587,-0.06264906,-0.5847252
25003,0.3592569,0.1854444,-0.20927942
25005,1.1999097,1.1778182,0.29131502
25007,-0.6342418,-0.47613814,-0.70987386
25009,0.8942177,0.6816313,0.041017797
25011,0.20641094,0.35084003,-0.334428
25013,0.7413718,0.84702694,0.041017797
25015,-0.7870878,-0.06264906,-0.45957664
25017,0.2828339,-0.06264906,-0.70987386
25019,-1.2456256,-1.2204186,-1.0853196
25021,0.51210284,0.10274658,-0.45957664
25023,1.3527557,0.92972475,0.16616641
25025,-0.022858,-0.558836,-0.96017104
25027,0.8942177,0.76432914,-0.08413081
26001,-1.1692027,-1.5512098,-0.334428
26003,-1.8570095,-1.2204186,-0.45957664
26005,-1.0163567,0.5989335,0.16616641
26007,-0.022858,-0.558836,-0.08413081
26009,-0.55781883,-1.0550228,-0.45957664
26011,-0.022858,0.43353784,0.16616641
26013,0.58852583,0.1854444,0.16616641
26015,0.58852583,0.92972475,0.29131502
26017,0.8942177,0.84702694,0.16616641
26019,-0.8635108,-1.1377207,-0.5847252
26021,0.20641094,-0.06264906,-0.334428
26023,0.6649488,0.6816313,0.29131502
26025,0.6649488,0.76432914,0.041017797
26027,0.8177948,0.5989335,0.16616641
26029,-0.55781883,-0.9723251,-0.45957664
26031,-0.55781883,-0.8069294,-0.334428
26033,-0.55781883,-1.1377207,-0.334428
26035,-0.022858,0.020048764,-0.08413081
26037,0.7413718,0.76432914,0.16616641
26039,-0.7106648,-0.9723251,-0.334428
26041,-0.17570396,-0.47613814,-0.08413081
26043,0.12998796,-0.47613814,-0.20927942
26045,0.51210284,0.76432914,0.041017797
26047,-0.7870878,-1.3031163,-0.70987386
26049,0.8942177,0.6816313,-0.20927942
26051,0.3592569,0.35084003,0.041017797
26053,-0.9399338,-1.3031163,-0.45957664
26055,-1.0927798,-1.5512098,-0.96017104
26057,0.6649488,0.92972475,0.4164636
26059,0.2828339,0.51623565,0.16616641
26061,-1.2456256,-1.7166054,-0.45957664
26063,-0.099280976,0.51623565,0.4164636
26065,-0.48139587,0.26814222,-0.20927942
26067,1.1234866,1.0951204,0.4164636
26069,-1.3220487,-1.2204186,-0.45957664
26071,-0.7106648,-0.7242316,-0.334428
26073,-1.3220487,-0.9723251,0.29131502
26075,0.6649488,0.84702694,0.29131502
26077,-0.55781883,-0.14534688,-0.08413081
26079,-0.40497288,-0.7242316,-0.334428
26081,-0.25212693,0.1854444,-0.20927942
26083,-3.614738,-0.9723251,-0.5847252
26085,-1.3220487,-0.8069294,-0.5847252
26087,0.9706407,0.76432914,0.16616641
26089,-1.2456256,-1.7993033,-1.0853196
26091,0.58852583,0.5989335,0.16616641
26093,0.51210284,0.43353784,-0.20927942
26095,-1.6277406,-1.2204186,-0.20927942
26097,-1.0927798,-1.4685119,-0.45957664
26099,1.1999097,0.84702694,0.16616641
26101,-0.7870878,-0.8069294,-0.20927942
26103,-0.8635108,-1.2204186,-0.334428
26105,-0.17570396,-0.06264906,-0.20927942
26107,-0.7106648,-0.22804469,0.16616641
26109,0.12998796,0.1854444,0.041017797
26111,-0.022858,0.020048764,-0.334428
26113,0.20641094,0.10274658,0.16616641
26115,1.0470637,0.92972475,0.4164636
26117,0.8177948,1.0124226,0.29131502
26119,-1.0163567,-1.4685119,-0.5847252
26121,0.58852583,0.6816313,0.16616641
26123,-0.17570396,0.6816313,0.041017797
26125,0.6649488,0.1854444,-0.334428
26127,-0.099280976,0.1854444,-0.20927942
26129,-0.6342418,-0.14534688,-0.08413081
26131,-1.7041636,-1.4685119,-0.83502245
26133,-0.022858,0.10274658,0.041017797
26135,-1.0927798,-1.0550228,-0.20927942
26137,-0.8635108,-1.0550228,-0.45957664
26139,-0.9399338,-0.06264906,0.041017797
