county_fips,streets_per_node_avg
5025,2.3208333333333333
5027,2.5413050466088074
5029,2.4161868202175305
5031,2.5744739756367663
5033,2.3722233340004
5035,2.70945945945946
5037,2.543025540275049
5039,2.6022552537160437
5041,2.5445859872611467
5043,2.4314994606256737
5045,2.5135480209958856
5047,2.3979278587874138
5049,2.4647372857544254
5051,2.5000428192172652
5053,2.4078194532739987
5055,2.4852362204724407
5057,2.466049382716049
5059,2.535868625756266
5061,2.5191018766756037
5063,2.433114035087719
5065,2.4122614951517045
5067,2.5975118916941087
5069,2.683104284559418
5071,2.3737745098039214
5073,2.3903839253677788
5075,2.628035790370686
5077,2.509183673469388
5079,2.3925276752767526
5081,2.5467091295116773
5083,2.5344699777613044
5085,2.4942182001005535
5087,2.3345975558364938
5089,2.3971949509116413
5091,2.5963855421686746
5093,2.754325259515571
5095,2.4955577492596253
5097,2.2873321042928634
5099,2.780330882352941
5101,2.2061337355455004
5103,2.4886145988508197
5105,2.3598152424942263
5107,2.6102613129381766
5109,2.404303880013042
5111,2.5698550724637683
5113,2.2988088027458105
5115,2.425510376244305
5117,2.5647279549718576
5119,2.66900650101703
5121,2.594465648854962
5123,2.5172413793103448
5125,2.4214270545763434
5127,2.4102026554856737
5129,2.258503401360544
5131,2.8725033788857184
5133,2.6038483305036784
5135,2.4892067620286085
5137,2.2506690454950937
5139,2.4265898979324785
5141,2.3360193392425463
5143,2.474062250598564
5145,2.476403156170909
5147,2.585929648241206
5149,2.391390728476821
6001,2.7911931818181817
6003,2.3127272727272725
6005,2.3164340643691257
6007,2.4390463649594567
6009,2.36545768566494
6011,2.5987721198988805
6013,2.580457798255073
6015,2.3880510440835265
6017,2.3573848482664173
6019,2.8487066861883847
6021,2.532770171861346
6023,2.366309171597633
6025,2.91160797034291
6027,2.4716197508075686
6029,2.685098601981298
6031,2.817261587639851
6033,2.3996251561849236
6035,2.5317145688800795
6037,2.8359641235694384
6039,2.647263361236317
6041,2.4760244936410745
6043,2.270263957019388
6045,2.296821439700841
6047,2.6478739066424177
6049,2.434394193188163
6051,2.4124685138539044
6053,2.6203427719821164
6055,2.581024667931689
6057,2.3416901702705526
6059,2.6189918078345134
6061,2.5180331099724085
6063,2.438609746883264
6065,2.611670657392979
6067,2.6757456222737046
6069,2.365038560411311
6071,2.6703807875378622
6073,2.574890594418666
6075,3.3057542436212235
6077,2.7936034506492917
6079,2.5471818053397373
6081,2.8039727340504847
6083,2.6211883408071746
6085,2.710275847546852
6087,2.4288294486969986
6089,2.2999041227229147
6091,2.4068698597000484
6093,2.4266051981024916
6095,2.6106841307642346
6097,2.4530638214565386
6099,2.7611725732858305
6101,2.733868943007783
6103,2.435375474822246
6105,2.1524951809809383
6107,2.755262861645841
6109,2.3403111739745404
6111,2.628559834735133
6113,2.686790436757045
6115,2.510071210579857
8001,2.831358653526741
8003,2.861516034985423
8005,2.72584338941249
8007,2.3208621390809268
8009,2.8426896977174585
8011,2.667530224525043
8013,2.7223059016842392
8014,2.7774380923265056
8015,2.5426739023186977
8017,2.886363636363636
8019,2.389610389610389
8021,2.8142747505755947
8023,2.467804249839021
8025,2.752808988764045
8027,2.3954703832752613
8029,2.521622655951014
8031,3.2757344300822564
8033,2.354
8035,2.589009990917348
8037,2.326078353779185
8039,2.440907658367476
8041,2.6873186081324656
8043,2.4857512953367875
8045,2.382287411808392
8047,3.4286620164870008
8049,2.4032858028518294
8051,2.4343200740055506
8053,2.351123595505618
8055,2.485854189336235
8057,2.1894736842105265
8059,2.6337675748669467
8061,2.7860169491525424
8063,2.930688554491564
8065,2.7065727699530515
8067,2.3819869642504443
8069,2.6088009037602884
8071,2.488799732530926
8073,2.811057108140948
8075,2.9794970986460347
8077,2.5928416485900216
8079,2.384297520661157
8081,2.296241709653648
8083,2.5680287382128424
8085,2.468298653610771
8087,2.726032070965541
8089,2.8045977011494254
8091,2.349602724177072
8093,2.3902439024390243
8095,3.361616161616161
8097,2.3650290544109884
8099,2.824757281553398
8101,2.782571752265861
8103,2.285525154457193
8105,2.7304550758459745
8107,2.3812734082397005
8109,2.4378818737270875
8111,2.7032258064516133
8113,2.365658362989324
8115,3.1253481894150417
8117,2.525619128949616
8119,2.348145878026356
8121,2.8201754385964914
8123,2.7383803270245908
8125,2.834129178185474
9001,2.5986604361370715
9003,2.7064875785692912
9005,2.4879163945133898
9007,2.4911721432074545
9009,2.658286358511837
9011,2.578961361219425
9013,2.5551654038070595
9015,2.605325914149444
10001,2.6473576006772284
10003,2.7650861134007205
10005,2.659707250652445
11001,3.2706372014666534
12001,2.6359809149593043
12003,2.4533401325854154
12005,2.738651505729768
12007,2.5393258426966288
12009,2.7832521759135003
12011,2.916182725339441
12013,2.4401780745687263
12015,2.868054707534497
12017,2.6955651668710865
12019,2.5404710480304438
12021,2.6771316446664293
12023,2.5233085434427722
12027,2.658404686795854
12029,2.5762996087199554
12031,2.7279090560735733
12033,2.7274715926353528
12035,2.6024616368286444
12037,2.6375150784077204
12039,2.5867298578199054
12041,2.553125
12043,2.5123010130246017
12045,2.5722166499498496
12047,2.611940298507463
12049,2.6440257808626675
12051,2.6611777839799045
12053,2.72540750952883
12055,2.8328621320472314
12057,2.78834311605396
12059,2.393793103448276
12061,2.8439356301976457
12063,2.574002574002574
12065,2.6062389640965278
12067,2.574866310160428
12069,2.6627735743665264
12071,2.875529136269477
12073,2.63218881069169
12075,2.6811224489795915
12077,2.3619791666666665
12079,2.713888888888889
12081,2.804843537414966
12083,2.7717630613314697
12085,2.6138296389237414
12086,3.01741552444477
12087,2.5677382319173363
12089,2.4731525784157364
12091,2.6249698140545763
12093,2.535831689677844
12095,2.82932753771414
12097,2.798439431396786
12099,2.713054441734529
12101,2.673780107325596
12103,2.8936619146806613
12105,2.7518161248064783
12107,2.6527409117137912
12109,2.6386075949367087
12111,2.8659633222403174
12113,2.536448769739258
12115,2.7899096698996795
12117,2.657273646037691
12119,2.7635504990876893
12121,2.595788926436184
12123,2.6698070883804395
12125,2.3989696622781906
12127,2.758819104926664
12129,2.4352727272727277
12131,2.48529916485528
12133,2.50647171620326
13001,2.8080198722498224
13003,2.6457142857142864
13005,2.754032258064516
13007,2.6230838593327324
13009,2.563594470046083
13011,2.4070660522273424
13013,2.4393617021276595
13015,2.45722759912582
13017,2.7927429274292743
13019,2.746648793565684
13021,2.6922637412867103
13023,2.7220447284345046
13025,2.501969611705121
13027,2.8045738045738045
13029,2.610715496778569
13031,2.5914369908129657
13033,2.7201581027667983
13035,2.4385964912280698
13037,2.7308319738988582
13039,2.4646563540238886
13043,2.586848635235732
13045,2.4605695509309973
13047,2.3668022369089985
13049,2.6392203659506763
13051,2.7833589237405865
13053,2.7152751058099267
13055,2.4142136248948702
13057,2.335533081933493
13059,2.6585946804287417
13061,2.537433155080214
13063,2.5189584719186544
13065,2.7026573426573433
13067,2.4359083320685992
13069,2.6185312962050267
13071,2.6939125464418403
13073,2.453891308464306
13075,2.742724097788125
13077,2.4274615058624103
13079,2.4511627906976745
13081,2.9706196581196584
13083,2.2934526613283093
13085,2.4018227009113504
13087,2.7879057358826147
13089,2.5051113916832968
13091,2.7309286898839136
13093,2.801068883610452
13095,2.8681672025723475
13097,2.370902279113331
13099,2.610325752919484
13101,2.5300813008130083
13103,2.5131834582292534
13105,2.5733610822060355
13107,2.664528201015772
13109,2.6257498846331333
13111,2.2864271457085827
13113,2.400100233879051
13115,2.5911845730027547
13117,2.335184196476241
13119,2.4676169817167652
13121,2.6002411659851106
13123,2.257864238410596
13125,2.4927302100161546
13127,2.6306916426512967
13129,2.4768683274021357
13131,2.751736111111111
13133,2.5618069815195077
13135,2.376362035997208
13137,2.3697461506450272
13139,2.4562729192132458
13141,2.3271812080536907
13143,2.375
13145,2.307454890788224
13147,2.4195646027707096
13149,2.4216133942161338
13151,2.447980163240004
13153,2.562044639759454
13155,2.6666666666666665
13157,2.4151424925563587
13159,2.4403349616189813
13161,2.6837284482758617
13163,2.6661162483487453
13165,2.5755494505494507
13167,2.612776025236593
13169,2.463608562691132
13171,2.62557781201849
13173,2.609575185434929
13175,2.7423810567857925
13177,2.58694109297374
13179,2.529475275318506
13181,2.303538175046555
13183,2.4510061242344707
13185,2.7364169174718835
13187,2.2505314303067108
13189,2.5763523216850173
13191,2.4390243902439024
13193,2.6172914147521156
13195,2.4064594759293114
13197,2.425858290723156
13199,2.5256143273635985
13201,2.7218309859154934
13205,2.8346681922196795
13207,2.506660323501427
13209,2.6993067590987874
13211,2.4358717434869743
13213,2.4230229293401964
13215,2.7308898259271275
13217,2.4574047073526346
13219,2.5244835501147667
13221,2.345844504021448
13223,2.2681818181818185
13225,2.5214128035320087
13227,2.4072784810126584
13229,2.6279761904761907
13231,2.506190823015295
13233,2.4328219432821943
13235,2.752596789423985
13237,2.4334889148191365
13239,2.3630252100840337
13241,2.2405129547238944
13243,2.5575606720597386
13245,2.6618422313811942
13247,2.4030390738060783
13249,2.5902439024390245
13251,2.51865398683248
13253,2.889119170984456
13255,2.672038450664405
13257,2.474538745387454
13259,2.492468134414832
13261,2.613065326633166
13263,2.4798099762470307
13265,2.3488664987405543
13267,2.666859289222768
13269,2.7687861271676297
13271,2.8497072218607675
13273,2.7918502202643167
13275,2.687529191966371
13277,2.834562359730683
13279,2.7542540561931146
13281,2.2107208872458406
13283,2.6964091403699677
13285,2.5998431782540514
13287,2.702583025830258
13289,2.5399820305480683
13291,2.1870722433460075
13293,2.709577754891864
13295,2.4271844660194173
13297,2.4155701754385963
13299,2.7714001986097316
13301,2.6065330363771344
13303,2.5160818713450293
13305,2.7302699896157843
13307,2.478891820580475
13309,2.66711051930759
13311,2.2519640852974185
13313,2.4704106280193243
13315,2.782366957903098
13317,2.4516290726817043
13319,2.5475671750181554
13321,2.7352277852954443
15001,2.493958889063236
15003,2.564262276847784
15005,2.8205128205128207
15007,2.3652226233453666
15009,2.5086166744294363
16001,2.613491747862398
16003,2.3446625179511726
16005,2.5154335532516487
16007,2.370006770480704
16009,2.3196544276457884
16011,2.639087018544936
16013,2.513507164669955
16015,2.3436548223350253
16017,2.3195891203703702
16019,2.571120933922702
16021,2.244907407407408
16023,2.6024626209322785
16025,2.5667384284176533
16027,2.596635514018692
16029,2.406539888682746
16031,2.63390134529148
16033,2.7398736529171317
16035,2.3793103448275863
16037,2.393302180685358
16039,2.6180858806404657
16041,2.4604166666666667
16043,2.5956306677658696
16045,2.527766679984019
16047,2.641815530441123
16049,2.305578823923605
16051,2.7016361886429254
16053,2.6821178821178817
16055,2.5950298210735587
16057,2.4813373024959926
16059,2.4548720251459364
16061,2.6534047436878345
16063,2.644105340881122
16065,2.6524566473988442
16067,2.7836296544783634
16069,2.657651489216022
16071,2.410586552217453
16073,2.4291637871458187
16075,2.6791732909379973
16077,2.577482214661305
16079,2.4428692940175787
16081,2.4798624754420437
16083,2.6367964451967842
16085,2.4024971623155507
16087,2.485701906412478
17001,2.7441033320853614
17003,2.725722757598221
17005,2.648325358851675
17007,2.7421790722761603
17009,2.3947895791583167
17011,2.901639344262295
17013,2.3121131741821404
17015,2.7100355239786857
17017,2.8321888412017167
17019,2.9670029424127784
17021,2.8788029925187035
17023,2.694160583941606
17025,2.5592105263157894
17027,2.621222606689735
17029,2.8594122319301034
17031,3.078392482128084
17033,2.6082937136819857
17035,2.657850309510411
17037,2.912
17039,2.8869315854158133
17041,2.9571703561116465
17043,2.8093874415031084
17045,2.5169033555360056
17047,2.620216606498195
17049,2.6219163853544534
17051,2.541629364368845
17053,2.955200823892894
17055,2.8867617107942976
17057,2.7284964636094
17059,2.667089410272669
17061,2.6834211593027972
17063,2.50344188509399
17065,2.7642424242424237
17067,2.7653403643336527
17069,2.6002621231979033
17071,2.7494047619047617
17073,2.850788002033553
17075,2.9440366972477063
17077,2.411701492537313
17079,2.5548507462686567
17081,2.6369443025038324
17083,2.5050108932461868
17085,2.4490238611713666
17087,2.4804270462633453
17089,2.7987244311652493
17091,2.9090025277075635
17093,2.769952153110048
17095,2.88125
17097,2.6523368689329487
17099,2.8843085106382977
17101,2.7066839714471125
17103,2.816875
17105,2.9866800703694394
17107,2.93941018766756
17109,2.8850653819683414
17111,2.7475611706380936
17113,2.8720058321183086
17115,2.853555171872548
17117,2.7112654787073387
17119,2.6588575293611263
17121,2.7700795947901597
17123,2.819402074435632
17125,2.8457142857142856
17127,2.6355036171396766
17129,2.6724035608308605
17131,2.853149955634428
17133,2.560750853242321
17135,2.8114285714285714
17137,2.625526641883519
17139,2.887012230634828
17141,2.8040847201210286
17143,2.7860173986844896
17145,2.6350277998411435
17147,2.9456688877498722
17149,2.6126949973103817
17151,2.357487922705314
17153,2.63177431328879
17155,2.7046818727490995
17157,2.6131944444444444
17159,2.8861283643892337
17161,2.8341687552213863
17163,2.6390210351349803
17165,2.754188144329897
17167,2.833318018928604
17169,2.5240963855421685
17171,2.60578911095796
17173,2.8190138765869506
17175,3.103397341211226
17177,2.757262569832402
17179,2.7457513716044426
17181,2.355595026642984
17183,2.7716570413149717
17185,2.4247930082796687
17187,2.9871520342612414
17189,2.591218773656321
17191,2.5701754385964914
17193,2.4253312641757194
17195,2.861794500723589
17197,2.7499696614214635
17199,2.721014492753623
17201,2.8333975792151724
17203,2.69244550612123
18001,2.9540396710208032
18003,2.737285369197624
18005,2.8841530054644817
18007,3.1690938511326863
18009,3.0493273542600896
18011,2.795874049945711
18013,2.230592558566835
18015,2.721123829344433
18017,2.846881390593047
18019,2.5367244525547443
18021,2.743234932349324
18023,3.1253902185223725
18025,2.3923029174425823
18027,2.7016011644832605
18029,2.3589915966386554
18031,2.7162461266046924
18033,2.9178662150719727
18035,2.901410708560436
18037,2.5116121758737315
18039,2.7570303712036
18041,2.6371635610766044
18043,2.605
18045,2.7613787008395936
18047,2.416009019165727
18049,2.724271844660194
18051,2.5504217088375505
18053,2.959582790091265
18055,2.8257997218358835
18057,2.656421052631579
18059,2.72606530160487
18061,2.399875039050297
18063,2.6290553745928342
18065,2.803719008264463
18067,2.930651031136272
18069,2.8216325159556606
18071,2.8065420560747665
18073,2.5767562879444927
18075,3.16188149053146
18077,2.534719643520237
18079,2.44303048239124
18081,2.618980568853844
18083,2.7935779816513757
18085,2.72972972972973
18087,2.7735099337748346
18089,2.8560415619239152
18091,2.8775069423017587
18093,2.691698243196693
18095,2.8909874508809734
18097,2.7586543013897016
18099,2.907032900694235
18101,2.3350858745180507
18103,2.863256784968685
18105,2.5395786785828283
18107,2.6533985102420856
18109,2.359861591695502
18111,2.940308988764045
18113,2.760337552742616
18115,2.5274151436031334
18117,2.523712043671102
18119,2.7056145675265557
18121,2.6405588484335305
18123,2.4401891252955084
18125,2.532336578581363
18127,2.675502299685306
18129,2.5356770833333333
18131,2.8147833474936275
18133,2.585373711340206
18135,2.5568296795952783
18137,2.5984455958549217
18139,2.8475903614457834
18141,2.8156883430035418
18143,2.620936639118457
18145,2.7523670793882014
18147,2.5058986814712005
18149,2.824784384929641
18151,2.7150819672131146
18153,2.8062455642299504
18155,2.4285714285714284
18157,2.6433832867665736
18159,3.005970149253731
18161,2.489583333333333
18163,2.7549364021804967
18165,2.8769230769230765
18167,2.911569749924676
18169,2.5055527511357902
18171,2.712166172106825
18173,2.6509603841536613
18175,2.427827380952381
18177,2.9345238095238093
18179,3.03490990990991
18181,2.684594953519256
18183,2.743212149102623
19001,3.081476766390834
19003,2.9507512520868118
19005,2.5140562248995986
19007,2.8149666837519223
19009,2.7951183431952664
19011,3.0754290876242094
19013,3.0363905325443787
19015,2.9672316384180792
19017,3.0064102564102564
19019,3.0023866348448687
19021,3.1340621403912543
19023,3.1954732510288064
19025,3.1524422973698334
19027,2.8892828999211977
19029,2.9923187710033607
19031,2.9378362223550507
19033,3.0702319587628866
19035,3.0316901408450705
19037,2.9900373599003736
19039,2.9044943820224716
19041,3.095291479820628
19043,2.447974068071313
19045,2.7997701809824758
19047,2.9611570247933883
19049,2.8186295503211998
19051,2.865603644646925
19053,2.967925873129009
19055,2.7976373908577297
19057,2.8119143239625166
19059,2.9056965055050266
19061,2.6816318563341794
19063,3.052839116719243
19065,2.8383875739644973
19067,2.934963099630996
19069,3.2284615384615383
19071,2.7426823940585408
19073,3.0928348909657317
19075,3.2142857142857144
19077,2.8690476190476186
19079,3.1348314606741567
19081,3.30804248861912
19083,3.0775037745344735
19085,2.7894512973202894
19087,2.91640866873065
19089,2.9589552238805967
19091,2.9804878048780488
19093,3.0447504302925985
19095,2.888707037643208
19097,2.634934497816594
19099,2.9528269164065213
19101,2.853902953586498
19103,2.711039511616076
19105,2.759966428871171
19107,2.9809885931558937
19109,3.165627435697584
19111,2.9898291293734744
19113,2.8448366425044647
19115,2.808654496281271
19117,2.9531680440771346
19119,3.1845827439886847
19121,2.8509513742071877
19123,2.933085501858736
19125,2.8648538961038965
19127,3.0706638115631693
19129,2.7410668047643707
19131,3.1490733279613217
19133,2.7977080219232686
19135,2.794805194805195
19137,3.024359775140537
19139,2.767132867132867
19141,3.174172544763972
19143,3.2242079610073118
19145,2.9889964788732395
19147,3.0135912179822273
19149,2.9968366943455917
19151,3.1538948701709937
19153,2.9011549330384567
19155,2.8223694589051904
19157,3.0281625115420128
19159,3.109845402766477
19161,3.0925207756232687
19163,2.7080314634651215
19165,2.8607399794450155
19167,3.205233033524121
19169,3.0060139523694973
19171,3.0756390193009917
19173,2.990846681922197
19175,3.023008849557522
19177,2.87459807073955
19179,2.894658753709199
19181,2.78064288237372
19183,2.9828418230562996
19185,2.9681122448979598
19187,2.9705195563339166
19189,3.1665285832642915
19191,2.5839837122497453
19193,2.9177592371871275
19195,2.9680772086117297
19197,3.2678100263852237
20001,2.9702188733405097
20003,2.9352548036758566
20005,2.8620331950207474
20007,2.8164165931156218
20009,3.2468085106382985
20011,2.8358827278521352
20013,3.061302681992337
20015,2.709487951807229
20017,2.623330990864371
20019,2.6645496535796767
20021,2.9971711456859973
20023,2.7529493407356003
20025,2.652552926525529
20027,2.847262247838617
20029,3.135689851767389
20031,2.981198076082204
20033,2.722165474974464
20035,2.895873786407767
20037,3.044839255499154
20039,2.801159420289855
20041,2.9121372031662274
20043,2.6622276029055687
20045,2.73057595670661
20047,3.0889655172413795
20049,2.7943984723106303
20051,2.7072147651006717
20053,2.7579838399384378
20055,2.8103994927076728
20057,2.967674661105318
20059,2.7554282267792516
20061,2.6912530847271734
20063,2.9361022364217253
20065,2.8201892744479493
20067,2.906356413166856
20069,2.924593395761459
20071,2.8836501901140683
20073,2.751531393568147
20075,2.735074626865672
20077,3.1379310344827585
20079,3.0019054878048776
20081,2.9266221952698603
20083,2.689607708189952
20085,2.8829961727720064
20087,2.637713997985901
20089,2.8324407039020656
20091,2.6923580710764883
20093,2.7546296296296298
20095,2.7834821428571432
20097,2.7386443046820403
20099,2.902171136653896
20101,2.78914535246413
20103,2.64733225545675
20105,2.8198508318990245
20107,2.7538990219402595
20109,2.785185185185185
20111,2.7936581953835398
20113,2.861549851924975
20115,2.9046267385750784
20117,2.8933010003031217
20119,2.7489711934156382
20121,2.7259663032705648
20123,3.1060000000000003
20125,2.880214861235452
20127,2.819548872180451
20129,2.75
20131,3.0230210016155086
20133,2.92806822395254
20135,2.7671738128169663
20137,2.842796610169492
20139,2.8996088657105608
20141,2.7979323308270683
20143,3.074268567141785
20145,2.9753804834377795
20147,2.7299107142857144
20149,2.6181950157270752
20151,3.1230684326710816
20153,2.6174458380843784
20155,3.1283484293698214
20157,2.980074719800747
20159,2.855721393034826
20161,2.7379279075039675
20163,2.8566371681415927
20165,2.850940665701881
20167,2.7222959522229595
20169,2.9143008755638102
20171,2.768697374938088
20173,2.792602104216718
20175,2.793568013906997
20177,2.853650479022134
20179,2.9322916666666665
20181,2.8723877278790573
20183,2.9008841321544905
20185,2.9733898958735057
20187,3.022058823529412
20189,2.7043269230769234
20191,2.9928432010409884
20193,3.006175562417292
20195,2.688333333333333
20197,2.6894912030432714
20199,2.8201438848920866
20201,2.973948641607741
20203,2.750189250567752
20205,2.821393523061825
20207,3.0019569471624266
20209,2.811126532500578
21001,2.304291287386216
21003,2.462770562770563
21005,2.452830188679245
21007,2.687376725838264
21009,2.5535331905781584
21011,2.249199231262012
21013,2.2413087934560325
21015,2.3851744186046506
21017,2.445089757127772
21019,2.613679890560876
21021,2.512217194570136
21023,2.3955882352941176
21025,2.119617224880382
21027,2.258728179551122
21029,2.37429264349232
21031,2.309563294637921
21033,2.450914340712224
21035,2.6229907452508523
21037,2.465079365079365
21039,2.4907407407407405
21041,2.5110837438423643
21043,2.2577925396014313
21045,2.27181060938185
21047,2.6182859399684046
21049,2.399800928998009
21051,2.1774322169059013
21053,2.3923512747875355
21055,2.4433811802232857
21057,2.256392536281963
21059,2.7014299332697806
21061,2.3146306818181817
21063,2.1451612903225805
21065,2.2119815668202767
21067,2.678102258765712
21069,2.272319425751458
21071,2.20800302000755
21073,2.5631648936170213
21075,2.7966280295047414
21077,2.4059405940594054
21079,2.2454022988505753
21081,2.3043478260869565
21083,2.7492272024729516
21085,2.3059390048154094
21087,2.2623645784267548
21089,2.376237623762376
21091,2.581947743467933
21093,2.5423094203983827
21095,2.241345999033972
21097,2.3657927590511862
21099,2.3119718309859154
21101,2.4923159881369643
21103,2.3250975292587777
21105,2.491349480968858
21107,2.5724381625441697
21109,2.257045675413022
21111,2.628586046851588
21113,2.4712024250589426
21115,2.198329853862213
21117,2.4602430555555554
21119,2.1561668145519075
21121,2.2372720814586793
21123,2.3739002932551316
21125,2.3090845194166225
21127,2.242171189979123
21129,2.2703812316715544
21131,2.0671006509764647
21133,2.2149122807017543
21135,2.2426655490360434
21137,2.327885597548519
21139,2.4261874197689344
21141,2.4270235818992987
21143,2.4413265306122454
21145,2.735398230088496
21147,2.217309853877857
21149,2.515204170286707
21151,2.379924446842957
21153,2.108782880071333
21155,2.3294460641399417
21157,2.512099921935988
21159,2.146551724137931
21161,2.4797086368366283
21163,2.4094579008073818
21165,2.182718271827183
21167,2.4977142857142858
21169,2.386097152428811
21171,2.373566686783344
21173,2.2933458294283042
21175,2.1778509674763282
21177,2.416901408450704
21179,2.3705882352941177
21181,2.344011142061281
21183,2.403029183598079
21185,2.4166406005630283
21187,2.327380952380953
21189,2.1984732824427478
21191,2.355675675675676
21193,2.1783567134268536
21195,2.21494576134994
21197,2.2656855151045696
21199,2.4042303172737958
21201,2.283582089552239
21203,2.2542439794709828
21205,2.2494226327944573
21207,2.3682688832670764
21209,2.5013449899125755
21211,2.3477914842817347
21213,2.625742574257426
21215,2.2099871959026887
21217,2.5451244813278007
21219,2.479889042995839
21221,2.4853291038858054
21223,2.2176744186046506
21225,2.6780762564991334
21227,2.609377378596438
21229,2.284513805522209
21231,2.2784272051009564
21233,2.4899497487437188
21235,2.2801197880672657
21237,2.2149532710280373
21239,2.5817610062893084
22001,2.8019239177962394
22003,2.579009900990099
22005,2.400132494203379
22007,2.407624633431085
22009,2.5314395148420044
22011,2.3286427145708584
22013,2.4923262112548903
22015,2.5863182618907805
22017,2.7016581632653063
22019,2.661171018625791
22021,2.3776041666666665
22023,2.2374407582938387
22025,2.358964598401218
22027,2.3960342979635585
22029,2.487830687830688
22031,2.482336688375765
22033,2.854004910743911
22035,2.6347075743048896
22037,2.5121107266435985
22039,2.625
22041,2.5008561643835616
22043,2.4448788115715403
22045,2.639659314260756
22047,2.73944048272079
22049,2.4851359898798235
22051,2.973869680851064
22053,2.8450363196125914
22055,2.6942658328195197
22057,2.4374203821656053
22059,2.3790528233151185
22061,2.47048524262131
22063,2.37786373103243
22065,2.507659422871393
22067,2.5406546990496306
22069,2.432882414151925
22071,3.3820760799484204
22073,2.666264928234908
22075,2.387858347386172
22077,2.4087779690189333
22079,2.658692996742671
22081,2.424403183023873
22083,2.4442335073564307
22085,2.3497068610362857
22087,2.8179640718562875
22089,2.4414305806710868
22091,2.3759750390015597
22093,2.3928443649373885
22095,2.471992045077892
22097,2.5934819897084047
22099,2.3762886597938144
22101,2.5712672238536256
22103,2.4754732342764094
22105,2.371549674351287
22107,2.4813421135152085
22109,2.5908550059493454
22111,2.4633486047480218
22113,2.676502031216592
22115,2.5123916279884404
22117,2.5885177035407083
22119,2.5034086831718696
22121,2.699105733824303
22123,2.496433666191156
22125,2.3511507052709724
22127,2.496732026143791
23001,2.4997594226142743
23003,2.3488593853150443
23005,2.4236886784022875
23007,2.2680763983628918
23009,2.183471074380165
23011,2.3284303425089306
23013,2.242772277227723
23015,2.1550618056642152
23017,2.23489010989011
23019,2.414915850841492
23021,2.2518610421836227
23023,2.2440191387559807
23025,2.30556382029158
23027,2.262356575463372
23029,2.2434770667399064
23031,2.479517286366601
24001,2.52441125789776
24003,2.5228955532574973
24005,2.6374432989690724
24009,2.2889242580282745
24011,2.6769147788565264
24013,2.446942446043165
24015,2.4394334699962728
24017,2.350194746829122
24019,2.5849328214971212
24021,2.64995187680462
24023,2.4642857142857144
24025,2.557049077836824
24027,2.601740362238187
