county_fips,rate_international_migration
5043,-0.161437873
5045,1.3966078859
5047,0.338944752
5049,0.9902215621
5051,0.2855744125
5053,-0.332594235
5055,-0.022464338
5057,-0.453339982
5059,0.0896392022
5061,-0.074945664
5063,0.1078865034
5065,0.2224281742
5067,-0.115450111
5069,0.4779341997
5071,0.6510790678
5073,0.1439055979
5075,0.0
5077,0.0
5079,0.3623976227
5081,-0.241857465
5083,1.0124019236
5085,0.5029267543
5087,0.8800326869
5089,0.7363996195
5091,-0.479972573
5093,-0.115434785
5095,0.0
5097,0.7793798363
5099,-0.355323937
5101,0.1274372372
5103,0.1241490616
5105,0.3884815228
5107,-0.207275365
5109,0.2769699488
5111,-0.166750042
5113,0.2974788666
5115,1.0666248382
5117,-0.24167724
5119,1.8762845504
5121,-0.344026834
5123,0.6415336428
5125,0.2990865044
5127,-0.478629206
5129,0.5062329937
5131,0.7457706951
5133,-0.934770543
5135,0.4731627976
5137,-0.642699337
5139,0.1000437691
5141,1.0156226663
5143,3.7534553869
5145,0.2154189265
5147,0.0
5149,1.1625744048
6000,3.6342884196
6001,7.7461856504
6003,1.8832391714
6005,0.7252215955
6007,1.0025240539
6009,0.8417601648
6011,-0.187235238
6013,4.1677112474
6015,1.136113758
6017,0.917567367
6019,1.9359631879
6021,0.0
6023,0.0736941398
6025,4.3495694984
6027,1.3877324452
6029,1.5049345803
6031,0.9349945069
6033,0.0780256392
6035,0.3227003566
6037,3.8535744716
6039,0.442230402
6041,2.535102152
6043,0.7982211072
6045,0.0688104959
6047,1.0225082915
6049,0.9990564467
6051,6.7019400353
6053,2.2417452762
6055,1.1359521764
6057,0.263172545
6059,3.6691517272
6061,0.8938737723
6063,0.1617599482
6065,1.2315122399
6067,3.4027133177
6069,0.3405965549
6071,1.1202223681
6073,4.3558927751
6075,7.5455946941
6077,2.5359430409
6079,0.726133694
6081,6.8912385899
6083,3.3567607259
6085,10.388453782
6087,1.361564814
6089,1.6195693291
6091,0.0
6093,0.3232136673
6095,1.8113719767
6097,1.4111878494
6099,1.5944561413
6101,2.7117011475
6103,-0.173760574
6105,-0.077154541
6107,0.9428238447
6109,0.5773618289
6111,1.6631967516
6113,6.3086909349
6115,1.1141163916
8000,1.7017539294
8001,1.4066305935
8003,0.3756221241
8005,3.7435016308
8007,0.3173092178
8009,0.0
8011,0.1706193482
8013,2.9126654017
8014,1.5070901742
8015,0.4771751233
8017,3.807451727
8019,1.2905307308
8021,0.3723239218
8023,1.1005640391
8025,3.482085586
8027,-0.221680337
8029,-0.165950314
8031,2.770681521
8033,0.0
8035,1.7839457188
8037,1.5312805564
8039,1.3256472573
8041,1.4593203443
8043,-0.150121169
8045,-0.1373591
8047,0.0
8049,0.7356629326
8051,-0.061504398
8053,0.0
8055,0.6161429452
8057,0.0
8059,0.8712480232
8061,0.0
8063,0.3787639669
8065,-0.266098989
8067,-0.345445124
8069,1.4428361697
8071,0.9247403614
8073,0.7211105102
8075,0.4008283786
8077,-0.268671854
8079,0.0
8081,0.0
8083,-0.618835815
8085,-0.342662734
8087,4.4640484668
8089,0.1097453907
8091,0.4256677663
8093,-0.410930758
8095,1.3942140119
8097,5.5130168453
8099,0.5028916269
8101,0.1281347245
8103,0.7743534149
8105,-0.176296884
8107,1.9167244403
8109,0.9474930912
8111,0.0
8113,3.7847725982
8115,-0.419023675
8117,3.6305427661
8119,-0.084306369
8121,-0.207900208
8123,0.7359882792
8125,1.0949631694
9000,4.0179962689
9001,4.7351121321
9003,5.0635852485
9005,1.4771813635
9007,1.6145998973
9009,4.134831356
9011,1.925510976
9013,2.6873910517
9015,3.2417698171
10000,1.8072419826
10001,1.6164753933
10003,2.3526312846
10005,0.5668764417
11000,5.0704701315
11001,5.0704701315
12000,7.6392150127
12001,5.3383198441
12003,0.2896504281
12005,3.4728118273
12007,0.2617409512
12009,2.2719714341
12011,10.499199104
12013,0.2783964365
12015,2.0796850763
12017,0.3179189731
12019,2.1531205601
12021,8.4520004546
12023,0.7855288136
12027,7.343226291
12029,-0.182826498
12031,4.474601816
12033,2.0329132194
12035,1.633292737
12037,0.3399915002
12039,1.5193280229
12041,0.7428571429
12043,2.4146387474
12045,0.4376230815
12047,0.0699912511
12049,0.7721155967
12051,14.655987892
12053,1.7649066625
12055,5.2824738597
12057,7.7833470856
12059,-0.155155026
12061,2.3376301521
12063,0.8461633714
12065,0.6411398041
12067,6.1816724858
12069,2.872435677
12071,5.4166054392
12073,2.6927536637
12075,0.5790679524
12077,-0.239391944
12079,2.0111974778
12081,4.0139798163
12083,1.5660094744
12085,1.4463942093
12086,19.950105119
12087,5.8103178739
12089,0.58225637
12091,2.4634318622
12093,2.852783945
12095,12.678502737
12097,18.42751286
12099,8.3147081922
12101,2.3168051973
12103,2.9985306256
12105,4.6197880923
12107,0.2633183658
12109,1.2923090266
12111,3.7090609905
12113,0.5236225158
12115,3.1966580615
12117,5.1953911639
12119,0.0585565803
12121,0.2285426975
12123,0.6298645791
12125,0.3934039275
12127,2.6751296184
12129,0.2838892832
12131,0.6070653062
12133,0.4897359507
13000,3.3548276085
13001,0.4341808906
13003,0.8441871684
13005,-0.444325958
13007,-0.313627097
13009,1.2333715091
13011,1.3621751212
13013,1.3422907112
13015,0.6427079428
13017,0.6356911697
13019,1.4741885382
13021,1.6216374631
13023,0.8601141606
13025,0.3256268317
13027,1.7837235229
13029,1.1326471379
13031,2.070953857
13033,0.353724051
13035,0.1692906721
13037,0.7756146746
13039,1.5834708536
13043,0.9207255317
13045,1.2492517503
13047,0.3029316208
13049,10.122311261
13051,3.2406617772
13053,14.415097918
13055,0.4020827888
13057,1.9366034825
13059,5.5540798339
13061,-0.657678395
13063,3.8402109942
13065,2.358490566
13067,4.9434183011
13069,0.5588218173
13071,1.0341602948
13073,2.2183532676
13075,0.0
13077,2.196366664
13079,1.2184225489
13081,1.221001221
13083,-0.308775397
13085,0.8929140889
13087,0.0
13089,9.4299625448
13091,0.5238594152
13093,-0.14343601
13095,1.3083968291
13097,0.9792894474
13099,0.7704160247
13101,3.0052592036
13103,1.4683653639
13105,0.104063687
13107,0.0
13109,0.0
13111,-0.080850548
13113,2.8821958899
13115,3.1106779204
13117,4.2758106321
13119,2.2430074244
13121,6.0059378903
13123,0.7740849811
13125,0.0
13127,0.7526432113
13129,1.4127162118
13131,2.0016814124
13133,2.8071432838
13135,6.0586933831
13137,1.0466915446
13139,2.1523980186
13141,0.9296380222
13143,0.0695265244
13145,0.2395639935
13147,0.1965370177
13149,-0.172898206
13151,1.0838992934
13153,2.7048131718
13155,-0.108477518
13157,0.934004779
13159,0.14571949
13161,1.2008806458
13163,0.7577671129
13165,2.7101801141
13167,-0.206526229
13169,0.0
13171,2.2875816993
13173,-0.096623025
13175,0.3798870891
13177,0.6854361945
13179,3.6885379091
13181,0.2567888554
13183,2.1648626145
13185,2.7228570676
13187,0.0318979266
13189,-0.419404446
13191,-0.071204785
13193,0.5153500699
13195,1.5364469664
13197,0.2349348056
13199,0.0473406396
13201,0.0
13205,1.247104935
13207,-0.07460877
13209,0.4462542534
13211,0.0554708085
13213,1.5486753748
13215,3.246218864
13217,0.9083038844
13219,2.170866423
13221,0.4075533216
13223,0.5734860457
13225,1.2626497075
13227,0.131604922
13229,-0.366511336
13231,0.1116632237
13233,0.1208283995
13235,-0.176343517
13237,0.7939844005
13239,0.0
13241,0.3671071953
13243,-0.139811255
13245,1.665840357
13247,1.2743809948
13249,3.6601810826
13251,0.2138122728
13253,-0.117702448
13255,0.2492910785
13257,0.3523677153
13259,43.48904506
13261,1.800356798
13263,0.0
13265,0.6148170919
13267,3.3117151925
13269,0.0
13271,5.6767346435
13273,0.0
13275,0.8468343993
13277,0.5179430263
13279,-0.147408376
13281,0.7953691839
13283,1.7760674906
13285,2.5370160678
13287,0.0
13289,3.0127741624
13291,-0.223979215
13293,0.038112661
13295,0.7737678113
13297,0.2582543131
13299,0.0281789362
13301,0.3731691389
13303,0.1947277463
13305,1.1447040603
13307,0.3811701925
13309,0.0
13311,0.5592938915
13313,2.2972485882
13315,0.335852225
13317,2.8397565923
13319,0.0
13321,0.2415984151
15000,6.7363580503
15001,4.2658848414
15003,7.1858871838
15005,0.0
15007,6.2711317499
15009,7.1920158905
16000,2.0213359237
16001,2.6853654422
16003,0.2553626149
16005,4.3467961625
16007,0.6776215484
16009,0.2220125437
16011,1.43849865
16013,10.66410362
16015,1.1381419832
16017,0.6193646748
16019,0.819941703
16021,2.347826087
16023,0.7785130401
16025,0.0
16027,0.7890527302
16029,1.4705882353
16031,1.149474222
16033,2.277904328
16035,0.4649811101
16037,0.2456097261
16039,6.0427611955
16041,-0.989533777
16043,1.243877789
16045,0.8322434907
16047,0.7255218811
16049,0.2458739281
16051,0.8734101206
16053,7.3700543057
16055,-0.522510963
16057,7.1679983557
16059,-0.517933446
16061,3.1425952599
16063,7.3515551367
16065,2.9885266564
16067,1.3156932973
16069,-0.099836518
16071,0.0
16073,0.5297545471
16075,-1.225973116
16077,0.7808433108
16079,1.6897328613
16081,4.8423937871
16083,4.1791116678
16085,-0.97727828
16087,-0.803091904
17000,1.9088422489
17001,0.3450603856
17003,0.0
17005,0.3009147809
17007,0.2053215616
17009,0.8961911875
17011,0.5083200024
17013,0.2055709734
17015,0.1368082632
17017,3.840877915
17019,8.5990752657
17021,0.0
17023,-0.12608353
17025,0.0748643084
17027,0.0265731293
17029,1.173505704
17031,2.7891665934
17033,0.0
17035,0.0920471281
17037,2.1702076581
17039,0.0
17041,0.0505535615
17043,2.6715070528
17045,0.2847218268
17047,0.0
17049,0.3217691453
17051,-0.091730496
17053,0.1488039879
17055,-0.050982691
17057,0.3652403562
17059,0.0
17061,0.0755629439
17063,0.2383790226
17065,0.0
17067,0.1647401225
17069,0.0
17071,0.2881221638
17073,-0.020174306
17075,0.0
17077,3.3576394777
17079,1.2491542185
17081,0.5491201004
17083,0.9500757799
17085,-0.410209663
17087,0.0
17089,0.3473382376
17091,0.4038953462
17093,0.9781216023
17095,1.5837789748
17097,1.9875508334
17099,0.3796884746
17101,0.1837841149
17103,0.2318336593
17105,0.9351963912
17107,0.4790419162
17109,2.7262813522
17111,0.2179815236
17113,3.6509527427
17115,0.3275221545
17117,0.0655257899
17119,0.0714773426
17121,0.4188262395
17123,0.0840124338
17125,0.0
17127,-0.206846623
17129,-0.323180092
17131,0.0637999234
17133,0.0
17135,0.0
17137,1.2408917106
17139,0.204408408
17141,0.3115659108
17143,1.6042032278
17145,0.1864280388
17147,-0.060838352
17149,-0.063417573
17151,0.0
17153,0.3552082408
17155,0.0
17157,0.2453235204
17159,0.0629207827
17161,2.3433446606
17163,0.5188951699
17165,-0.082093381
17167,1.1689895295
17169,0.8462026655
17171,1.1808699075
17173,0.0
17175,0.3630752473
17177,0.5703568021
17179,0.5666694006
17181,0.058158132
17183,0.3044448955
17185,2.849002849
17187,2.4173357507
17189,0.2812840617
17191,0.1814936931
17193,0.2828554255
17195,-0.052912386
17197,0.5093854265
17199,0.6672498925
17201,1.5142713093
17203,0.1798491836
18000,2.0083478281
18001,0.1711278753
18003,1.8377412884
18005,7.0621727789
18007,0.1152671316
18009,0.7390072669
18011,1.0532521124
18013,-0.200066689
18015,0.6522829905
18017,2.5531018872
18019,0.4079737161
18021,0.0380191997
18023,0.526478786
18025,0.2838489923
18027,0.6683578145
18029,-0.222467161
18031,0.6426735219
18033,-0.187908113
18035,1.486449115
18037,2.123467859
18039,0.8853104858
18041,0.6003430532
18043,0.7047814199
18045,0.1212341638
18047,0.3062787136
18049,-0.049433981
18051,1.8131018904
18053,0.462176104
18055,0.1237547181
18057,2.4698476767
18059,0.3010028869
18061,0.3788213605
18063,1.703588222
18065,0.0824742268
18067,0.3644270599
18069,0.3845519969
18071,3.0498907502
18073,0.1794177893
18075,-0.284670494
18077,0.4649216607
18079,-0.072095454
18081,2.129769519
18083,0.4261382552
18085,1.0173004661
18087,-0.051460845
18089,0.4620123203
18091,0.1899962453
18093,0.0877712681
18095,0.4406359072
18097,4.5663601919
18099,1.0930250003
18101,-0.098010389
18103,0.6662317654
18105,7.9447180039
18107,0.8368091421
18109,0.6609575263
18111,1.2874155134
18113,0.2317912193
18115,0.680156436
18117,0.7159843506
18119,0.3355382993
18121,0.2359325233
18123,0.0
18125,0.8065166546
18127,0.585408397
18129,0.1560914696
18131,1.0227362127
18133,1.0202026982
18135,0.3980099502
18137,0.3171638504
18139,0.2399016403
18141,2.6680390842
18143,0.675861195
18145,0.6774302811
18147,-0.097250249
18149,-0.087185858
18151,0.3488473502
18153,-0.096190843
18155,1.1291460833
18157,10.254233916
18159,0.328817572
18161,-1.396258028
18163,1.0525416677
18165,1.0261014558
18167,1.7740789419
18169,0.3155918135
18171,0.243383024
18173,0.8419211994
18175,0.0
18177,0.9430996542
18179,1.0768899418
18181,1.1582692149
18183,0.2988687817
19000,1.8303573499
19001,0.4240282686
19003,0.0
19005,2.1641118124
19007,0.0797384579
19009,0.1764135133
19011,0.2731600718
19013,2.3465203278
19015,-0.49187461
19017,1.3335219122
19019,0.3324468085
19021,4.9632669107
19023,0.7436703512
19025,0.6118702835
19027,0.5390703487
19029,0.7539488069
19031,0.0
19033,0.6970341198
19035,0.3496962014
19037,0.9074035884
19039,3.0258820987
19041,0.487909005
19043,0.7912510244
19045,0.8016370272
19047,4.9729413485
19049,2.6928838724
19051,0.0
19053,1.1117974058
19055,0.57668464
19057,0.6038723313
19059,0.5276580776
19061,1.2602459546
19063,1.0371830109
19065,1.2
19067,1.1962099034
19069,0.8782201405
19071,0.432931669
19073,-0.111451658
19075,0.0
19077,0.6575548354
19079,0.4621529726
19081,0.3650467716
19083,0.9869662399
19085,-0.07095973
19087,1.1593910676
19089,-0.430802369
19091,1.1526773551
19093,0.1435853256
19095,-0.061587732
19097,0.103201837
19099,0.4898892306
19101,13.567238455
19103,6.0574705949
19105,0.7838334354
19107,0.5899414975
19109,0.4626263961
19111,-0.115353559
19113,1.636309805
19115,3.9989336177
19117,-0.233032333
19119,0.5100522804
19121,0.3807589796
19123,1.3933210481
19125,0.3018640103
19127,3.031545467
19129,0.534491398
19131,0.1876172608
19133,0.0
19135,0.7614213198
19137,0.3946135254
19139,2.2781161374
19141,0.1436162574
19143,1.1423908609
19145,0.5845864051
19147,2.531088368
19149,0.9984224925
19151,0.5788293177
19153,2.0454958203
19155,0.3955505904
19157,1.5830990529
19159,0.401525798
19161,0.0
19163,1.2498619339
19165,-0.085309674
19167,1.8938850469
19169,7.3167328927
19171,0.5812432794
19173,0.481579581
19175,0.6454215409
19177,0.0
19179,3.761259032
19181,0.1226692836
19183,0.090352601
19185,0.1561767921
19187,1.7333134724
19189,0.4715868899
19191,0.631497134
19193,2.251703399
19195,0.1335648457
19197,1.7133956386
20000,2.6254949651
20001,1.1832919181
20003,-0.511901715
20005,0.0
20007,0.2105928188
20009,0.407128449
20011,1.2944101918
20013,-0.103364515
20015,0.5417566459
20017,0.0
20019,0.0
20021,0.6373955039
20023,0.7489234226
20025,0.0
20027,0.3658982803
20029,0.6572461387
20031,0.3607937462
20033,-0.545702592
20035,0.9243438559
20037,3.6068299546
20039,1.7388280299
20041,0.2096326188
20043,0.3869469883
20045,5.6937885561
20047,0.6832934745
20049,0.0
20051,2.9340190884
20053,0.3173595684
20055,4.7276214661
20057,10.118385106
20059,0.6667712582
20061,4.7007120605
20063,1.1278195489
20065,1.552493693
20067,-0.259757127
20069,3.9626847189
20071,2.326483133
20073,0.0
20075,8.8427527874
20077,0.5241090147
20079,1.5533310321
20081,0.9858287123
20083,8.064516129
20085,-0.150630766
20087,-0.106332075
20089,0.0
20091,3.0213631478
20093,2.0462974805
20095,-0.132863881
20097,1.1818002758
20099,0.0977015706
20101,0.0
20103,1.7569950365
20105,0.0
20107,0.0
20109,0.0
20111,2.8269826471
20113,0.2102423043
20115,0.664727877
20117,0.3055923398
20119,2.1084690172
20121,0.5785539197
20123,0.6399488041
20125,2.8358096387
20127,2.3243339889
20129,1.3930001741
20131,0.4954664817
20133,3.39359536
20135,2.3423121968
20137,0.1813729936
20139,0.1894178558
20141,0.8299903168
20143,0.1689331869
20145,-0.148279953
20147,0.5544261689
20149,0.5992124636
20151,1.0387451958
20153,3.1961646025
20155,0.9780722511
20157,1.4978067829
20159,1.1163545948
20161,10.212855333
20163,0.388462659
20165,0.0
20167,-0.854031742
20169,0.4348456298
20171,0.0
20173,2.3726413943
20175,7.5373619233
20177,1.4620251569
20179,0.8064516129
20181,-0.167799312
20183,0.0
20185,0.2380668968
20187,8.1437125749
20189,5.7682223388
20191,0.7296137339
20193,1.7786812349
20195,0.6945650287
20197,0.4356982064
20199,0.0
20201,0.538986705
20203,0.4653327129
20205,0.1140055863
20207,0.0
20209,5.1755579708
21000,1.6008288661
21001,0.312329195
21003,0.0
21005,0.8161229625
21007,0.2459722051
21009,0.4581429177
21011,0.0
21013,0.1099424634
21015,1.7464605067
21017,0.0496327179
21019,0.0
21021,0.7699131337
21023,0.2401248649
21025,0.0753579503
21027,0.4003903806
21029,0.0126663247
21031,0.1573564123
21033,-0.078795997
21035,4.315858843
21037,1.3775822888
21039,0.0
21041,0.1878287002
21043,0.2922748114
21045,-0.126887451
21047,2.4849693866
21049,0.0559354505
21051,0.2403846154
21053,0.6868468822
21055,-0.21859118
21057,0.0
21059,2.1652290281
21061,-0.083101342
21063,0.0
21065,0.0697155605
21067,4.6674629365
21069,0.0
21071,0.2147679835
21073,1.534445308
21075,0.0
21077,0.6923609508
21079,0.0
21081,-0.523707852
21083,1.6652118445
21085,0.3446229251
21087,0.0
21089,-0.027843519
21091,0.0
21093,1.4631675702
21095,0.0366959011
21097,-0.053748992
21099,0.2705481305
21101,0.0
21103,0.0
21105,0.0
21107,0.6546430559
21109,-0.07493724
21111,3.3829066634
21113,2.5762294767
21115,-0.17396599
21117,0.8742107819
21119,0.1283202874
21121,0.6991229185
21123,0.1422070535
21125,-0.116669583
21127,0.7570977918
21129,1.1985018727
21131,0.0948991696
21133,0.087320992
21135,-0.073586225
21137,-0.041047533
21139,0.0
21141,-0.037436358
21143,0.0
21145,0.2763873108
21147,0.112895487
21149,0.2135383301
21151,1.4177693762
21153,0.2357378595
21155,-0.052155319
21157,0.2566611591
21159,-0.082542303
21161,1.2274600345
21163,0.4669204799
21165,0.0
21167,0.4207376934
21169,0.0
21171,0.0
21173,-0.144817349
21175,0.8293436876
21177,-0.03205385
21179,-0.066217126
21181,0.0
21183,-0.083023724
21185,0.4001046428
21187,0.0
21189,0.0
21191,0.5501684891
21193,1.3927066154
21195,0.212745066
21197,0.6532745386
21199,0.4066471163
21201,0.0
21203,0.0591645959
21205,0.5707529863
21207,0.3948778699
21209,0.7198333018
21211,2.1876861428
21213,1.1144234252
21215,0.7690617447
21217,1.6461873126
21219,0.4837929366
21221,0.0701262272
21223,-0.115413469
21225,0.0
21227,5.7954586275
21229,1.0781224084
21231,0.0483828048
21233,0.5315917375
21235,0.6923577551
21237,-0.554400554
21239,0.6541228981
22000,1.3736835666
22001,0.7173315267
22003,0.467735963
22005,0.921421812
22007,0.350462172
22009,0.4636294868
22011,1.0611667392
22013,0.2898235699
22015,1.5349499352
22017,0.4478369873
22019,0.9874241262
22021,1.1929022317
22023,-0.291523941
22025,1.3066639863
22027,0.1851451847
22029,0.0497537191
22031,-0.036838518
22033,2.4344617564
22035,-0.413450937
22037,0.0512124549
22039,2.5225920375
22041,0.0
22043,0.4037594491
22045,0.8451587399
22047,-0.151515152
22049,0.12562025
22051,3.9185681167
22053,0.3502125153
22055,1.6562388812
22057,1.1177725841
22059,0.7333088897
22061,3.3506485296
22063,0.1734461215
22065,0.0
22067,-0.038317847
22069,0.8714820321
22071,2.0292098748
22073,0.4971683712
22075,1.2403763901
22077,0.2256928771
22079,0.6372688478
22081,1.3847219017
22083,-0.048790008
22085,0.3315375052
22087,1.8202153556
22089,0.778224888
22091,-0.191883335
22093,0.2796290255
22095,0.8513183931
22097,0.1553008356
22099,0.9851118009
22101,1.6198961361
22103,0.913446005
22105,0.5938265178
22107,0.0
22109,1.049276308
22111,0.5775852494
22113,0.3166877792
22115,3.1677549751
22117,-0.172516039
22119,0.2004711071
22121,-0.310951317
22123,1.2487178344
22125,0.781504396
22127,-0.137108384
23000,1.4784294808
23001,1.5950004664
23003,1.2549156945
23005,3.3168067039
23007,0.1333355556
23009,1.7655821823
23011,0.8906959387
23013,0.4022778986
23015,0.9150211045
23017,0.8559998602
23019,1.0090284968
23021,1.3590569327
23023,0.2276737435
23025,0.0987410516
23027,1.5022470051
23029,1.8302592341
23031,0.6736208109
24000,3.5721420299
24001,0.8303636301
24003,1.6243748236
24005,3.0153090028
24009,0.6720689256
24011,1.7116222205
24013,0.2752579047
24015,0.4197804451
24017,0.7860504798
24019,1.6075430868
24021,2.1178861789
24023,-0.034022863
24025,1.1601670641
24027,3.8071653213
24029,0.5586450319
24031,7.5659133255
24033,5.7188579036
24035,0.7139433129
24037,1.185265001
24039,1.203276016
24041,0.4560819874
24043,1.2723072287
24045,2.5026007419
24047,0.6606367372
24510,2.9432943585
25000,6.5004454452
25001,1.9745646132
25003,2.2359517505
25005,2.9598191102
25007,0.0578218509
25009,6.2940351202
25011,2.2334049531
25013,5.2108516359
25015,4.5263618668
25017,8.1274275997
25019,6.8965517241
25021,5.5936377401
25023,3.3874144825
25025,13.869005636
25027,5.0438314076
26000,2.7828791921
26001,0.2899951667
26003,0.4351610096
26005,0.7857139739
26007,0.4182277599
26009,0.5204493212
26011,0.1313844638
26013,0.7004845018
26015,0.7044852226
26017,0.1049378005
26019,-0.057267209
26021,2.7412581987
26023,1.4924516388
26025,2.8287384943
26027,0.0194886186
26029,1.1832061069
26031,0.1179848193
26033,0.4758380036
26035,0.2622821828
26037,1.2934435347
26039,0.5792693965
26041,0.0
26043,0.2736512901
26045,1.882080755
26047,0.4559339808
26049,0.6809968916
26051,0.07939501
26053,0.1943256899
26055,0.3269790406
26057,0.3402765963
26059,0.2400279305
26061,3.722751527
26063,0.5691789594
26065,8.306465592
26067,0.2339308968
26069,0.1580184487
26071,0.0889402766
26073,3.2387523763
26075,0.6424367247
26077,2.32638489
26079,0.2897626844
26081,3.1974470384
26083,0.4692632567
26085,0.4246284501
26087,0.3738550689
26089,0.7417709782
26091,0.5790123269
26093,0.6334538138
26095,0.3133568351
26097,3.7131585055
26099,3.4346816314
26101,0.7364824779
26103,1.0010608257
26105,0.243275179
26107,0.9286560026
26109,-0.04284123
26111,1.7236838955
26113,0.4682274247
26115,0.1607975559
26117,0.0477266219
26119,0.3244997296
26121,0.4165774689
26123,0.4807039177
26125,5.8919014004
26127,2.4318881331
26129,0.479305965
26131,0.501002004
26133,0.5178328694
26135,0.1209482342
26137,-0.041142951
26139,2.0829975326
26141,0.39160401
26143,0.167746535
26145,1.3685421915
26147,0.3886306724
26149,0.6743753804
26151,0.2654792504
26153,-0.124316261
26155,0.2334965377
26157,0.1869123942
26159,1.1707810307
26161,6.7260084212
26163,3.2137431343
26165,0.5153857814
27000,2.9436310198
27001,0.0632791242
27003,1.3696210522
27005,1.131575421
27007,1.1788719941
27009,1.8202732938
27011,0.20010005
27013,2.7266943376
27015,0.6731073804
27017,0.3381996505
27019,0.8241040381
27021,0.2771618625
27023,1.9071310116
27025,0.7539051367
27027,2.9227624098
27029,0.680735194
27031,6.0474345649
27033,0.1755232788
27035,0.2993115834
27037,1.9574695258
27039,0.4395604396
27041,0.0270474954
27043,-0.071818443
27045,1.2963629816
27047,1.3449016746
27049,0.1950458358
27051,0.0
27053,5.2442025073
27055,0.2674583434
27057,0.4353399279
27059,0.5969451978
27061,0.243268646
27063,0.8971291866
27065,0.8176100629
27067,6.3994374121
27069,0.916485279
27071,0.7084661707
27073,1.321294869
27075,0.949893137
27077,-0.261472088
27079,1.3326850001
27081,0.0
27083,5.4829430276
27085,0.3353688359
27087,0.1832172957
27089,0.2130152306
27091,0.3505257887
27093,0.7807586371
27095,0.3914813655
27097,0.2131125082
27099,4.7053466399
27101,0.9581412061
27103,1.5168188442
27105,7.2892311924
27107,1.9764348157
27109,4.7526988305
27111,0.93636206
27113,0.9844249903
27115,0.2072145188
27117,3.88286685
27119,2.0571247725
27121,0.3651967497
27123,6.4760099171
27125,0.2494387628
27127,0.456904148
27129,0.7480194485
27131,4.0246663262
27133,-0.424763725
27135,0.5773301687
27137,0.8894152095
27139,1.9603847694
27141,0.4982588021
27143,0.6060402007
27145,5.3379646775
27147,0.0
27149,5.3850843325
27151,1.1690934212
27153,0.3284813895
27155,0.8951215873
27157,0.2802297884
27159,0.1469669692
27161,-0.159113209
27163,1.1692464326
27165,4.4504995459
27167,-0.788643533
27169,1.2784202659
27171,0.5013349943
27173,0.3041825095
28000,0.2844517502
28001,3.769998416
28003,-0.161026274
28005,-0.16008965
28007,-0.107480653
28009,-0.243872698
28011,0.1824290427
28013,0.4795834475
28015,-0.196184217
28017,0.5199456946
28019,0.0
28021,0.0
28023,-0.125321135
28025,0.1505306204
28027,-0.331029917
28029,0.2086521074
28031,0.1561808574
28033,-0.080231065
28035,0.7541827372
28037,0.2591009198
