county_fips,year,unemployment
9000,2004,5.1
9001,2004,4.6
9003,2004,5.6
9005,2004,4.9
9007,2004,4.3
9009,2004,5.5
9011,2004,4.7
9013,2004,4.3
9015,2004,5.7
10000,2004,4.3
10001,2004,3.8
10003,2004,4.6
10005,2004,3.9
11000,2004,8.1
11001,2004,8.1
12000,2004,3.8
12001,2004,2.9
12003,2004,3.3
12005,2004,3.7
12007,2004,3.2
12009,2004,3.8
12011,2004,3.9
12013,2004,4.0
12015,2004,4.5
12017,2004,4.6
12019,2004,3.5
12021,2004,3.5
12023,2004,3.6
12027,2004,4.8
12029,2004,4.3
12031,2004,4.2
12033,2004,4.0
12035,2004,4.3
12037,2004,3.0
12039,2004,3.9
12041,2004,3.3
12043,2004,4.5
12045,2004,3.2
12047,2004,4.0
12049,2004,5.1
12051,2004,7.0
12053,2004,4.8
12055,2004,4.4
12057,2004,3.7
12059,2004,3.8
12061,2004,5.7
12063,2004,3.3
12065,2004,3.1
12067,2004,2.8
12069,2004,3.8
12071,2004,3.4
12073,2004,3.1
12075,2004,3.9
12077,2004,2.9
12079,2004,4.4
12081,2004,3.5
12083,2004,3.9
12085,2004,4.2
12086,2004,3.1
12087,2004,2.6
12089,2004,3.4
12091,2004,2.7
12093,2004,5.2
12095,2004,3.8
12097,2004,4.0
12099,2004,4.4
12101,2004,4.3
12103,2004,3.7
12105,2004,4.1
12107,2004,4.5
12109,2004,3.1
12111,2004,5.3
12113,2004,3.6
12115,2004,3.4
12117,2004,3.6
12119,2004,3.8
12121,2004,3.6
12123,2004,4.5
12125,2004,3.0
12127,2004,3.9
12129,2004,2.9
12131,2004,2.9
12133,2004,3.8
13000,2004,5.1
13001,2004,6.7
13003,2004,8.3
13005,2004,5.7
13007,2004,4.8
13009,2004,5.1
13011,2004,3.8
13013,2004,4.8
13015,2004,5.7
13017,2004,5.2
13019,2004,4.0
13021,2004,5.4
13023,2004,6.4
13025,2004,5.4
13027,2004,3.8
13029,2004,3.8
13031,2004,4.9
13033,2004,7.3
13035,2004,6.0
13037,2004,6.3
13039,2004,4.8
13043,2004,5.0
13045,2004,5.3
13047,2004,3.8
13049,2004,5.3
13051,2004,4.6
13053,2004,9.6
13055,2004,5.4
13057,2004,4.1
13059,2004,4.4
13061,2004,5.7
13063,2004,6.3
13065,2004,6.3
13067,2004,4.7
13069,2004,6.5
13071,2004,5.2
13073,2004,4.1
13075,2004,5.7
13077,2004,4.4
13079,2004,5.2
13081,2004,5.8
13083,2004,4.4
13085,2004,4.2
13087,2004,7.1
13089,2004,5.9
13091,2004,5.4
13093,2004,6.4
13095,2004,6.4
13097,2004,5.2
13099,2004,5.4
13101,2004,3.3
13103,2004,4.0
13105,2004,6.0
13107,2004,5.6
13109,2004,4.4
13111,2004,5.3
13113,2004,4.0
13115,2004,5.1
13117,2004,3.7
13119,2004,5.4
13121,2004,5.5
13123,2004,4.5
13125,2004,5.2
13127,2004,4.4
13129,2004,4.8
13131,2004,4.8
13133,2004,6.6
13135,2004,4.5
13137,2004,4.1
13139,2004,4.3
13141,2004,7.2
13143,2004,5.5
13145,2004,4.4
13147,2004,5.4
13149,2004,5.8
13151,2004,4.7
13153,2004,4.3
13155,2004,5.1
13157,2004,4.6
13159,2004,5.3
13161,2004,7.6
13163,2004,8.5
13165,2004,6.6
13167,2004,5.9
13169,2004,4.6
13171,2004,6.0
13173,2004,3.9
13175,2004,5.9
13177,2004,3.8
13179,2004,5.8
13181,2004,6.7
13183,2004,4.3
13185,2004,3.8
13187,2004,4.5
13189,2004,6.2
13191,2004,4.9
13193,2004,8.5
13195,2004,4.4
13197,2004,5.9
13199,2004,7.0
13201,2004,4.6
13205,2004,6.3
13207,2004,4.6
13209,2004,5.9
13211,2004,4.5
13213,2004,4.3
13215,2004,6.0
13217,2004,5.6
13219,2004,3.3
13221,2004,4.4
13223,2004,4.6
13225,2004,7.0
13227,2004,4.2
13229,2004,4.6
13231,2004,5.2
13233,2004,5.3
13235,2004,4.9
13237,2004,4.7
13239,2004,6.7
13241,2004,4.0
13243,2004,7.7
13245,2004,6.3
13247,2004,5.3
13249,2004,6.3
13251,2004,5.6
13253,2004,6.0
13255,2004,6.5
13257,2004,6.6
13259,2004,11.3
13261,2004,6.3
13263,2004,6.6
13265,2004,6.8
13267,2004,5.7
13269,2004,7.2
13271,2004,8.1
13273,2004,6.3
13275,2004,4.8
13277,2004,4.8
13279,2004,6.3
13281,2004,3.9
13283,2004,6.7
13285,2004,6.1
13287,2004,5.8
13289,2004,5.7
13291,2004,4.4
13293,2004,6.5
13295,2004,4.6
13297,2004,4.8
13299,2004,5.7
13301,2004,7.5
13303,2004,5.9
13305,2004,6.1
13307,2004,7.7
13309,2004,6.4
13311,2004,4.3
13313,2004,4.5
13315,2004,6.0
13317,2004,7.9
13319,2004,5.5
13321,2004,5.4
15000,2004,3.3
15001,2004,3.9
15003,2004,3.2
15007,2004,3.4
15009,2004,3.1
16000,2004,4.9
16001,2004,4.0
16003,2004,11.8
16005,2004,4.7
16007,2004,4.8
16009,2004,8.9
16011,2004,4.4
16013,2004,3.6
16015,2004,5.1
16017,2004,6.1
16019,2004,3.4
16021,2004,7.1
16023,2004,6.5
16025,2004,4.5
16027,2004,5.6
16029,2004,6.8
16031,2004,5.9
16033,2004,7.2
16035,2004,10.2
16037,2004,5.9
16039,2004,5.3
16041,2004,4.0
16043,2004,4.5
16045,2004,5.6
16047,2004,3.9
16049,2004,7.8
16051,2004,3.8
16053,2004,4.5
16055,2004,5.8
16057,2004,3.8
16059,2004,7.0
16061,2004,3.8
16063,2004,5.5
16065,2004,3.0
16067,2004,7.8
16069,2004,4.8
16071,2004,3.2
16073,2004,2.8
16075,2004,8.2
16077,2004,6.2
16079,2004,9.7
16081,2004,3.1
16083,2004,4.4
16085,2004,6.8
16087,2004,6.7
17000,2004,6.2
17001,2004,4.4
17003,2004,9.1
17005,2004,6.0
17007,2004,7.3
17009,2004,4.0
17011,2004,6.0
17013,2004,6.7
17015,2004,7.1
17017,2004,5.0
17019,2004,4.4
17021,2004,6.1
17023,2004,6.3
17025,2004,6.6
17027,2004,5.1
17029,2004,5.3
17031,2004,6.8
17033,2004,6.0
17035,2004,6.5
17037,2004,5.2
17039,2004,5.9
17041,2004,4.9
17043,2004,5.1
17045,2004,5.6
17047,2004,4.4
17049,2004,6.1
17051,2004,7.6
17053,2004,5.1
17055,2004,7.8
17057,2004,6.6
17059,2004,7.1
17061,2004,5.9
17063,2004,7.8
17065,2004,6.0
17067,2004,6.0
17069,2004,8.5
17071,2004,6.6
17073,2004,5.2
17075,2004,5.4
17077,2004,5.0
17079,2004,6.1
17081,2004,5.8
17083,2004,5.6
17085,2004,5.1
17087,2004,6.8
17089,2004,5.9
17091,2004,7.3
17093,2004,5.4
17095,2004,7.7
17097,2004,5.2
17099,2004,7.1
17101,2004,5.8
17103,2004,5.6
17105,2004,5.3
17107,2004,5.8
17109,2004,5.0
17111,2004,5.3
17113,2004,4.3
17115,2004,6.7
17117,2004,6.2
17119,2004,6.0
17121,2004,7.9
17123,2004,4.9
17125,2004,7.7
17127,2004,6.0
17129,2004,5.0
17131,2004,6.5
17133,2004,4.4
17135,2004,7.9
17137,2004,6.1
17139,2004,4.9
17141,2004,6.1
17143,2004,5.7
17145,2004,7.2
17147,2004,4.5
17149,2004,5.4
17151,2004,7.6
17153,2004,8.7
17155,2004,6.5
17157,2004,5.6
17159,2004,6.2
17161,2004,5.2
17163,2004,6.8
17165,2004,6.9
17167,2004,5.1
17169,2004,5.2
17171,2004,6.6
17173,2004,5.9
17175,2004,6.4
17177,2004,6.5
17179,2004,5.3
17181,2004,7.6
17183,2004,7.8
17185,2004,6.5
17187,2004,5.8
17189,2004,4.8
17191,2004,5.4
17193,2004,5.0
17195,2004,6.2
17197,2004,6.3
17199,2004,6.5
17201,2004,7.2
17203,2004,4.2
18000,2004,5.4
18001,2004,4.2
18003,2004,5.3
18005,2004,4.5
18007,2004,5.4
18009,2004,7.2
18011,2004,4.0
18013,2004,5.5
18015,2004,5.8
18017,2004,6.7
18019,2004,5.2
18021,2004,6.6
18023,2004,5.8
18025,2004,7.1
18027,2004,4.0
18029,2004,5.4
18031,2004,5.5
18033,2004,5.7
18035,2004,6.3
18037,2004,3.9
18039,2004,4.3
18041,2004,8.1
18043,2004,5.0
18045,2004,5.7
18047,2004,5.7
18049,2004,5.8
18051,2004,4.8
18053,2004,8.6
18055,2004,6.1
18057,2004,3.4
18059,2004,4.0
18061,2004,5.5
18063,2004,3.9
18065,2004,7.2
18067,2004,6.8
18069,2004,5.6
18071,2004,4.7
18073,2004,5.8
18075,2004,5.8
18077,2004,4.8
18079,2004,6.0
18081,2004,4.3
18083,2004,4.8
18085,2004,4.2
18087,2004,4.4
18089,2004,6.4
18091,2004,6.3
18093,2004,7.2
18095,2004,6.1
18097,2004,5.5
18099,2004,5.3
18101,2004,5.4
18103,2004,6.8
18105,2004,4.5
18107,2004,4.4
18109,2004,4.7
18111,2004,5.2
18113,2004,5.9
18115,2004,5.6
18117,2004,7.6
18119,2004,5.4
18121,2004,6.3
18123,2004,5.6
18125,2004,5.5
18127,2004,4.9
18129,2004,4.6
18131,2004,5.3
18133,2004,5.7
18135,2004,7.1
18137,2004,5.2
18139,2004,4.9
18141,2004,5.2
18143,2004,5.8
18145,2004,5.0
18147,2004,5.4
18149,2004,7.1
18151,2004,5.9
18153,2004,7.5
18155,2004,4.7
18157,2004,4.8
18159,2004,5.3
18161,2004,5.6
18163,2004,5.0
18165,2004,8.3
18167,2004,7.3
18169,2004,6.4
18171,2004,4.6
18173,2004,4.5
18175,2004,6.5
18177,2004,7.2
18179,2004,5.1
18181,2004,6.7
18183,2004,5.8
19000,2004,4.5
19001,2004,4.2
19003,2004,5.0
19005,2004,5.9
19007,2004,5.5
19009,2004,4.2
19011,2004,4.6
19013,2004,4.6
19015,2004,3.5
19017,2004,3.8
19019,2004,4.6
19021,2004,4.0
19023,2004,4.6
19025,2004,4.2
19027,2004,2.9
19029,2004,4.9
19031,2004,4.0
19033,2004,4.4
19035,2004,4.4
19037,2004,6.0
19039,2004,6.4
19041,2004,4.0
19043,2004,6.9
19045,2004,5.2
19047,2004,3.7
19049,2004,3.4
19051,2004,5.0
19053,2004,5.2
19055,2004,4.7
19057,2004,5.9
19059,2004,4.0
19061,2004,4.4
19063,2004,4.5
19065,2004,5.3
19067,2004,4.9
19069,2004,4.7
19071,2004,4.0
19073,2004,4.2
19075,2004,3.6
19077,2004,4.2
19079,2004,4.2
19081,2004,3.5
19083,2004,5.3
19085,2004,5.0
19087,2004,6.0
19089,2004,4.6
19091,2004,4.1
19093,2004,4.2
19095,2004,4.2
19097,2004,5.6
19099,2004,5.7
19101,2004,5.2
19103,2004,3.3
19105,2004,5.0
19107,2004,4.8
19109,2004,4.3
19111,2004,7.0
19113,2004,4.7
19115,2004,4.6
19117,2004,5.4
19119,2004,3.3
19121,2004,4.7
19123,2004,4.4
19125,2004,4.3
19127,2004,5.2
19129,2004,4.2
19131,2004,3.9
19133,2004,5.7
19135,2004,5.3
19137,2004,4.2
19139,2004,4.2
19141,2004,3.8
19143,2004,3.8
19145,2004,4.2
19147,2004,3.8
19149,2004,3.9
19151,2004,5.2
19153,2004,4.5
19155,2004,5.0
19157,2004,4.7
19159,2004,5.1
19161,2004,4.0
19163,2004,4.8
19165,2004,3.8
19167,2004,3.0
19169,2004,3.0
19171,2004,6.4
19173,2004,4.3
19175,2004,5.5
19177,2004,5.5
19179,2004,5.6
19181,2004,3.9
19183,2004,4.5
19185,2004,4.5
19187,2004,4.8
19189,2004,3.5
19191,2004,4.3
19193,2004,5.0
19195,2004,4.2
19197,2004,4.6
20000,2004,5.5
20001,2004,5.8
20003,2004,6.4
20005,2004,5.9
20007,2004,4.0
20009,2004,4.5
20011,2004,5.8
20013,2004,5.1
20015,2004,6.1
20017,2004,4.4
20019,2004,5.4
20021,2004,7.1
20023,2004,3.8
20025,2004,3.7
20027,2004,4.4
20029,2004,3.8
20031,2004,5.6
20033,2004,3.1
20035,2004,6.1
20037,2004,6.2
20039,2004,3.6
20041,2004,4.8
20043,2004,7.8
20045,2004,4.2
20047,2004,3.7
20049,2004,5.8
20051,2004,3.7
20053,2004,4.5
20055,2004,4.2
20057,2004,3.9
20059,2004,6.2
20061,2004,6.5
20063,2004,3.3
20065,2004,4.0
20067,2004,3.8
20069,2004,3.0
20071,2004,4.2
20073,2004,6.6
20075,2004,3.5
20077,2004,4.3
20079,2004,4.9
20081,2004,3.6
20083,2004,4.6
20085,2004,6.1
20087,2004,5.8
20089,2004,3.5
20091,2004,5.0
20093,2004,4.6
20095,2004,4.8
20097,2004,3.6
20099,2004,6.9
20101,2004,4.3
20103,2004,6.4
20105,2004,5.0
20107,2004,7.7
20109,2004,3.6
20111,2004,4.7
20113,2004,3.9
20115,2004,4.6
20117,2004,3.9
20119,2004,3.8
20121,2004,5.3
20123,2004,3.9
20125,2004,6.9
20127,2004,5.1
20129,2004,3.3
20131,2004,3.9
20133,2004,5.0
20135,2004,3.3
20137,2004,4.2
20139,2004,6.7
20141,2004,4.4
20143,2004,5.0
20145,2004,3.8
20147,2004,3.9
20149,2004,4.5
20151,2004,3.6
20153,2004,4.6
20155,2004,5.3
20157,2004,4.8
20159,2004,4.7
20161,2004,4.0
20163,2004,5.7
20165,2004,4.6
20167,2004,5.0
20169,2004,4.9
20171,2004,3.2
20173,2004,6.2
20175,2004,4.2
20177,2004,6.1
20179,2004,3.3
20181,2004,3.6
20183,2004,4.0
20185,2004,4.4
20187,2004,3.4
20189,2004,4.3
20191,2004,6.3
20193,2004,3.4
20195,2004,3.5
20197,2004,4.9
20199,2004,3.2
20201,2004,4.2
20203,2004,3.6
20205,2004,5.4
20207,2004,7.7
20209,2004,9.3
21000,2004,5.5
21001,2004,5.4
21003,2004,6.6
21005,2004,4.3
21007,2004,7.0
21009,2004,4.6
21011,2004,7.0
21013,2004,7.1
21015,2004,4.4
21017,2004,4.9
21019,2004,6.2
21021,2004,6.6
21023,2004,5.8
21025,2004,7.4
21027,2004,6.5
21029,2004,5.1
21031,2004,7.2
21033,2004,5.2
21035,2004,5.4
21037,2004,4.8
21039,2004,7.5
21041,2004,5.4
21043,2004,8.5
21045,2004,6.3
21047,2004,6.0
21049,2004,5.2
21051,2004,7.7
21053,2004,6.9
21055,2004,6.0
21057,2004,7.1
21059,2004,5.4
21061,2004,6.0
21063,2004,10.3
21065,2004,7.5
21067,2004,4.1
21069,2004,6.1
21071,2004,7.2
21073,2004,4.2
21075,2004,9.2
21077,2004,5.7
21079,2004,5.7
21081,2004,5.4
21083,2004,7.4
21085,2004,7.2
21087,2004,5.5
21089,2004,6.4
21091,2004,5.9
21093,2004,5.5
21095,2004,7.6
21097,2004,5.8
21099,2004,5.3
21101,2004,4.7
21103,2004,4.9
21105,2004,9.2
21107,2004,5.5
21109,2004,6.5
21111,2004,5.4
21113,2004,4.4
21115,2004,6.6
21117,2004,4.6
21119,2004,6.3
21121,2004,6.6
21123,2004,5.1
21125,2004,5.7
21127,2004,8.1
21129,2004,7.7
21131,2004,8.4
21133,2004,7.2
21135,2004,8.4
21137,2004,7.3
21139,2004,6.3
21141,2004,5.8
21143,2004,7.1
21145,2004,5.5
21147,2004,7.9
21149,2004,6.6
21151,2004,5.1
21153,2004,12.8
21155,2004,5.1
21157,2004,6.7
21159,2004,7.5
21161,2004,5.8
21163,2004,6.0
21165,2004,7.1
21167,2004,5.3
21169,2004,4.6
21171,2004,5.3
21173,2004,6.6
21175,2004,8.8
21177,2004,7.6
21179,2004,5.2
21181,2004,6.6
21183,2004,6.3
21185,2004,4.1
21187,2004,5.2
21189,2004,7.5
21191,2004,5.0
21193,2004,7.8
21195,2004,6.6
21197,2004,8.3
21199,2004,5.5
21201,2004,5.9
21203,2004,5.7
21205,2004,5.1
21207,2004,6.1
21209,2004,4.6
21211,2004,4.5
21213,2004,4.9
21215,2004,4.7
21217,2004,5.1
21219,2004,4.6
21221,2004,5.1
21223,2004,5.4
21225,2004,5.4
21227,2004,4.6
21229,2004,5.5
21231,2004,5.6
21233,2004,4.4
21235,2004,5.8
21237,2004,9.7
21239,2004,3.8
22000,2004,5.7
22001,2004,5.5
22003,2004,8.1
22005,2004,6.3
22007,2004,8.1
22009,2004,7.8
22011,2004,6.4
22013,2004,8.1
22015,2004,5.3
22017,2004,6.0
22019,2004,5.4
22021,2004,8.3
22023,2004,5.0
22025,2004,7.7
22027,2004,6.5
22029,2004,9.8
22031,2004,7.3
22033,2004,5.5
22035,2004,13.2
22037,2004,6.9
22039,2004,6.6
22041,2004,8.8
22043,2004,6.6
22045,2004,6.0
22047,2004,8.7
22049,2004,6.5
22051,2004,4.7
22053,2004,4.9
22055,2004,4.3
22057,2004,4.8
22059,2004,6.1
22061,2004,6.3
22063,2004,6.3
22065,2004,9.5
22067,2004,9.8
22069,2004,6.2
22071,2004,5.7
22073,2004,5.4
22075,2004,5.3
22077,2004,7.2
22079,2004,5.4
22081,2004,9.6
22083,2004,8.0
22085,2004,5.9
22087,2004,5.2
22089,2004,5.1
22091,2004,6.5
22093,2004,9.5
22095,2004,6.6
22097,2004,6.3
22099,2004,5.4
22101,2004,8.4
22103,2004,4.2
22105,2004,6.6
22107,2004,8.3
22109,2004,4.9
22111,2004,6.3
22113,2004,5.7
22115,2004,5.2
22117,2004,7.3
22119,2004,6.7
22121,2004,6.6
22123,2004,12.6
22125,2004,6.8
22127,2004,6.5
23000,2004,4.7
23001,2004,4.5
23003,2004,6.2
23005,2004,3.4
23007,2004,5.7
23009,2004,5.1
23011,2004,4.8
23013,2004,3.6
23015,2004,3.9
23017,2004,5.7
23019,2004,5.5
23021,2004,6.9
23023,2004,3.7
23025,2004,7.4
23027,2004,5.1
23029,2004,7.6
23031,2004,4.0
24000,2004,4.6
24001,2004,6.6
24003,2004,4.0
24005,2004,4.8
24009,2004,3.7
24011,2004,5.1
24013,2004,3.8
24015,2004,4.7
24017,2004,3.7
24019,2004,6.3
24021,2004,3.6
24023,2004,5.3
24025,2004,4.4
24027,2004,3.5
24029,2004,4.6
24031,2004,3.5
24033,2004,4.8
24035,2004,3.9
24037,2004,3.7
24039,2004,7.0
24041,2004,4.4
24043,2004,4.9
24045,2004,4.8
24047,2004,7.3
24510,2004,7.8
25000,2004,5.1
25001,2004,4.9
25003,2004,4.6
25005,2004,6.1
25007,2004,4.0
25009,2004,5.6
25011,2004,4.2
25013,2004,6.1
25015,2004,4.0
25017,2004,4.4
25019,2004,2.5
25021,2004,4.5
25023,2004,5.1
25025,2004,5.6
25027,2004,5.5
26000,2004,7.0
26001,2004,10.7
26003,2004,7.7
26005,2004,6.4
26007,2004,8.3
26009,2004,7.8
26011,2004,9.6
26013,2004,11.2
26015,2004,5.6
26017,2004,7.3
26019,2004,7.4
26021,2004,7.4
26023,2004,6.9
26025,2004,6.7
26027,2004,4.6
26029,2004,7.5
26031,2004,9.3
26033,2004,8.7
26035,2004,9.5
26037,2004,5.2
26039,2004,7.3
26041,2004,7.7
26043,2004,6.3
26045,2004,5.2
26047,2004,7.8
26049,2004,8.0
26051,2004,10.2
26053,2004,7.8
26055,2004,6.3
26057,2004,7.7
26059,2004,8.1
26061,2004,6.3
26063,2004,8.5
26065,2004,6.1
26067,2004,7.7
26069,2004,9.5
26071,2004,7.3
26073,2004,4.9
26075,2004,7.3
26077,2004,5.6
26079,2004,7.6
26081,2004,6.5
26083,2004,11.3
26085,2004,10.4
26087,2004,7.8
26089,2004,5.3
26091,2004,7.2
26093,2004,5.0
26095,2004,7.3
26097,2004,9.6
26099,2004,6.8
26101,2004,8.5
26103,2004,6.0
26105,2004,9.2
26107,2004,7.0
26109,2004,5.7
26111,2004,6.2
26113,2004,7.8
26115,2004,6.0
26117,2004,7.7
26119,2004,11.9
26121,2004,7.5
26123,2004,7.7
26125,2004,5.7
26127,2004,8.2
26129,2004,8.4
26131,2004,7.5
26133,2004,8.4
26135,2004,10.8
26137,2004,7.4
26139,2004,5.4
26141,2004,11.1
26143,2004,8.3
26145,2004,8.4
26147,2004,7.8
26149,2004,6.4
26151,2004,9.0
26153,2004,10.7
26155,2004,7.7
26157,2004,8.6
26159,2004,7.0
26161,2004,4.2
26163,2004,8.6
26165,2004,8.1
27000,2004,4.6
27001,2004,6.8
27003,2004,4.4
27005,2004,5.7
27007,2004,5.6
27009,2004,5.2
27011,2004,4.8
27013,2004,3.8
27015,2004,4.8
27017,2004,6.3
27019,2004,3.9
27021,2004,7.1
27023,2004,4.9
27025,2004,5.3
27027,2004,3.6
27029,2004,10.8
27031,2004,4.7
27033,2004,4.6
27035,2004,5.3
27037,2004,4.0
27039,2004,4.3
27041,2004,3.8
27043,2004,5.6
27045,2004,4.9
27047,2004,5.2
27049,2004,4.8
27051,2004,5.8
27053,2004,4.3
27055,2004,5.1
27057,2004,5.8
27059,2004,5.2
27061,2004,7.3
27063,2004,3.6
27065,2004,7.4
27067,2004,4.5
27069,2004,6.6
27071,2004,6.1
27073,2004,4.4
27075,2004,4.7
27077,2004,4.7
27079,2004,5.6
27081,2004,4.1
27083,2004,3.8
27085,2004,4.5
27087,2004,5.7
27089,2004,7.6
27091,2004,4.8
27093,2004,5.5
27095,2004,7.1
27097,2004,5.7
27099,2004,4.4
27101,2004,4.3
27103,2004,3.6
27105,2004,3.8
27107,2004,4.9
27109,2004,3.9
27111,2004,5.1
27113,2004,6.4
