county_fips,rate_domestic_migration
5063,-0.460473746
5065,1.1802456386
5067,-10.29043777
5069,-20.22923815
5071,3.1014363527
5073,-8.27438943
5075,-11.01334421
5077,-7.716727717
5079,-12.90367825
5081,-0.07733653
5083,-15.98369934
5085,1.2747246452
5087,-6.910009917
5089,1.0212663703
5091,-5.421790106
5093,-14.52218728
5095,-28.20786059
5097,0.6402731832
5099,-8.930066417
5101,-22.44985585
5103,-12.39855285
5105,-3.186712375
5107,-32.36676
5109,2.3116248055
5111,-6.728481168
5113,-7.174581483
5115,-4.436713002
5117,-11.47473801
5119,-2.105086864
5121,-5.640409907
5123,-5.215589612
5125,12.199371026
5127,-23.85971207
5129,-3.979357085
5131,-1.044854094
5133,-8.661280009
5135,-8.861940299
5137,7.4275217634
5139,-14.41717419
5141,-0.349080754
5143,5.3738980055
5145,4.2239861157
5147,-14.63140124
5149,-7.033890564
6000,-1.105875522
6001,2.6057816713
6003,15.433499773
6005,-7.98424585
6007,2.8536171526
6009,-5.601555988
6011,-7.839087474
6013,4.2576066688
6015,-11.12425618
6017,-3.546226809
6019,-4.934063024
6021,-14.71691373
6023,-6.441450624
6025,-7.089320328
6027,-3.701385298
6029,-4.923670762
6031,-18.47724519
6033,-2.059202059
6035,-20.44935543
6037,-3.919370102
6039,-9.637139597
6041,-1.439082429
6043,-16.14379629
6045,-3.539072969
6047,-4.333248745
6049,-12.19512195
6051,-15.02451918
6053,-0.851825035
6055,1.9621401084
6057,-3.789918613
6059,0.6890429924
6061,7.7924506448
6063,-15.75608758
6065,4.8468680663
6067,-0.648930619
6069,3.96176805
6071,-3.30742109
6073,-0.1058387
6075,4.4170782341
6077,-0.562431714
6079,9.6988727445
6081,3.9616562912
6083,1.5693116545
6085,-0.857008137
6087,0.0489459674
6089,0.8552226251
6091,-7.785888078
6093,-11.83845581
6095,0.3038219364
6097,2.7030511124
6099,-2.474026575
6101,-12.70995543
6103,-3.413859321
6105,-11.77596232
6107,-4.140255621
6109,-8.968280896
6111,-3.150969425
6113,3.3798243672
6115,-7.517399475
8000,5.3757336683
8001,7.5419689096
8003,-7.454840868
8005,6.1312441436
8007,5.2167432617
8009,-10.66666667
8011,-100.7170795
8013,7.9434003775
8014,17.207033933
8015,6.6331324968
8017,-1.070950469
8019,-4.326363082
8021,-10.52122385
8023,-9.66316952
8025,-78.24477928
8027,0.7105637139
8029,1.6103059581
8031,11.442287247
8033,-21.21885023
8035,10.604543548
8037,-7.299899411
8039,2.540256609
8041,1.1735296593
8043,-6.036153382
8045,2.996214841
8047,-2.025969242
8049,-28.83546415
8051,2.7416038382
8053,-34.4191764
8055,12.678530512
8057,-19.38851603
8059,7.0406988082
8061,-5.633802817
8063,-16.25215464
8065,-15.620718
8067,7.1321069433
8069,11.303580008
8071,-3.394907639
8073,4.2361175062
8075,-11.39474328
8077,-2.166449908
8079,9.7902097902
8081,-23.76475897
8083,-0.549536819
8085,-6.150151916
8087,-15.20282187
8089,-11.42155685
8091,14.333706607
8093,-2.990281585
8095,-0.680426401
8097,0.0
8099,-12.03707419
8101,1.3399604244
8103,-3.554239171
8105,-3.953067833
8107,-7.136101797
8109,15.813433432
8111,2.8943560058
8113,4.9110698168
8115,9.2631578947
8117,-4.437344693
8119,3.2468919554
8121,-11.41287118
8123,10.494150582
8125,-8.302856578
9000,-4.834027814
9001,-2.330525646
9003,-6.010353455
9005,-6.915563204
9007,-5.328382679
9009,-5.161889036
9011,-2.072641137
9013,-10.98299439
9015,-7.687455816
10000,3.5137389167
10001,6.2573892848
10003,-0.209798511
10005,11.284197166
11000,10.697173243
11001,10.697173243
12000,5.4103329976
12001,-2.214004476
12003,-4.54696684
12005,6.2054659666
12007,-55.11697487
12009,4.88030605
12011,4.4768000293
12013,-4.696753114
12015,23.117481317
12017,4.4668463921
12019,2.9572085195
12021,8.2744573865
12023,7.1597103572
12027,-1.57480315
12029,-12.46967044
12031,-0.404002823
12033,5.9586214218
12035,10.607669376
12037,12.129613585
12039,-21.52277348
12041,-6.314360745
12043,-13.48702266
12045,2.2832498256
12047,6.8904352572
12049,-20.28191499
12051,-43.04937404
12053,4.7458509976
12055,1.0981245456
12057,7.900149183
12059,-4.654103959
12061,11.631899734
12063,-0.77309625
12065,-20.10574649
12067,-1.364489169
12069,9.6552637241
12071,16.183493433
12073,11.242172917
12075,-5.876909996
12077,3.6220947781
12079,-9.39583224
12081,16.026779842
12083,6.6110343026
12085,10.368803309
12086,-6.26468805
12087,2.2218182553
12089,3.3228625048
12091,24.003389976
12093,-9.248671132
12095,11.358249227
12097,15.756495017
12099,7.6033846318
12101,6.9095108327
12103,4.4215060402
12105,2.9394459446
12107,-9.332851227
12109,26.712074179
12111,6.1276619916
12113,10.040518845
12115,14.648812288
12117,4.1149717986
12119,44.419065937
12121,4.4647994292
12123,2.4658740643
12125,-4.057989986
12127,5.6145364425
12129,-5.951610816
12131,24.168380736
12133,9.8272116302
13000,1.5248788042
13001,-9.499511454
13003,-18.17634667
13005,-4.933841669
13007,11.372138261
13009,25.871189398
13011,-7.201759208
13013,-4.272069382
13015,-3.573638923
13017,-2.386906115
13019,-15.1538741
13021,-3.51643293
13023,-16.09425535
13025,-1.18620764
13027,-28.48191398
13029,17.727258415
13031,0.0137231626
13033,-24.2728874
13035,-10.24507407
13037,-8.491281274
13039,6.3548901175
13043,-11.83272825
13045,-0.306113262
13047,-2.26822099
13049,-9.476551132
13051,6.4222042509
13053,19.811240541
13055,-1.091362644
13057,5.8169375535
13059,4.4347387872
13061,-18.82578175
13063,-0.216185464
13065,-11.03818616
13067,2.9868216297
13069,-3.274500697
13071,-0.936972272
13073,18.611414031
13075,-11.19721838
13077,3.1003935115
13079,-3.17914481
13081,-10.26572599
13083,-7.729935383
13085,6.1088444474
13087,-9.075563139
13089,1.5402239784
13091,-4.497924926
13093,-15.15830089
13095,-10.26576095
13097,-4.357592599
13099,-17.54549697
13101,-39.84559831
13103,5.2819226198
13105,-12.7424104
13107,7.6508048824
13109,-34.9062702
13111,3.5968939763
13113,-1.855728747
13115,-4.518456437
13117,18.64417356
13119,-3.508931826
13121,15.188291708
13123,-6.076342889
13125,8.6956521739
13127,4.9572299148
13129,-1.600618666
13131,2.8590148311
13133,3.2330266103
13135,4.4320989068
13137,5.577412636
13139,2.8877831488
13141,-35.83414529
13143,-5.777190665
13145,4.9324105615
13147,5.2621244846
13149,-7.954496857
13151,-1.089377127
13153,3.6256655686
13155,-9.858351061
13157,-6.222397347
13159,-18.05474665
13161,-3.031301483
13163,-26.69404517
13165,111.53020368
13167,1.999700045
13169,-6.380308207
13171,-8.234318873
13173,-8.879129272
13175,-4.220070404
13177,-3.665817128
13179,-47.50329884
13181,-13.81427475
13183,41.696158548
13185,11.092884061
13187,2.8130775395
13189,-3.977430395
13191,-25.33266918
13193,-13.14553991
13195,-5.511699026
13197,-7.137512232
13199,-15.00011646
13201,-12.58799172
13205,-17.0373876
13207,-1.517537037
13209,-20.42752693
13211,-6.159704334
13213,-5.440032539
13215,4.5099889406
13217,-1.022840119
13219,3.3843481386
13221,-16.97641784
13223,-0.853147629
13225,-4.50036903
13227,-4.808184143
13229,4.0871573025
13231,0.0562508789
13233,-8.278507441
13235,-11.8106891
13237,-7.457579119
13239,-13.58304178
13241,3.7468136728
13243,-34.01680672
13245,-3.092142875
13247,-5.806738627
13249,-5.760826381
13251,-18.82896441
13253,11.792720263
13255,-8.53329158
13257,0.3498338289
13259,3.9421813403
13261,-19.35585232
13263,-30.98591549
13265,-11.24593075
13267,-4.04723079
13269,-10.83268853
13271,7.1143820914
13273,-22.66745448
13275,-3.635629166
13277,-9.962973789
13279,-4.010080386
13281,6.148607104
13283,-8.962021597
13285,5.3564464981
13287,-60.85706068
13289,-35.67524023
13291,8.8304368248
13293,-13.2380988
13295,-5.478933065
13297,-0.907992099
13299,-13.19162498
13301,-25.48792443
13303,-11.87767906
13305,-2.375688785
13307,-1.44691626
13309,-16.98725956
13311,8.2141494176
13313,-5.945557347
13315,-18.88027938
13317,-12.60152597
13319,7.3015873016
13321,-8.865868738
15000,-2.206815607
15001,2.4346162024
15003,-3.788560296
15005,0.0
15007,-0.322205054
15009,1.1905327317
16000,-0.451681128
16001,11.173598116
16003,-20.28140449
16005,-7.288107243
16007,-12.99797434
16009,-5.136892726
16011,-17.22044134
16013,-6.728263445
16015,-27.58420441
16017,-9.762230522
16019,-0.969060623
16021,-4.066543438
16023,-27.89200787
16025,-32.72727273
16027,3.2719793917
16029,-13.95519647
16031,-5.607194462
16033,-99.02067465
16035,-1.047242262
16037,1.1558021267
16039,-18.89235926
16041,-9.293970634
16043,-19.94247363
16045,-7.022387612
16047,-13.85394543
16049,-0.364675135
16051,-1.586282434
16053,-12.94957648
16055,5.2505865393
16057,-0.684669976
16059,-24.88256951
16061,3.4093889326
16063,13.276890514
16065,-31.49397909
16067,-13.03302857
16069,1.9761343771
16071,-7.093875621
16073,-2.721088435
16075,1.194109062
16077,-6.918641896
16079,9.1464616598
16081,-20.21098294
16083,-3.587615704
16085,-12.1009806
16087,-7.33908559
17000,-5.505716435
17001,-1.280238184
17003,-38.83124324
17005,-11.85378442
17007,-11.16199729
17009,-1.597444089
17011,-7.423840387
17013,-11.76001595
17015,-4.481054366
17017,-20.99349497
17019,-8.214267324
17021,-4.680728113
17023,3.8815809741
17025,-2.915558147
17027,-5.503693268
17029,-6.695217969
17031,-5.236381493
17033,-10.66964739
17035,-14.07172038
17037,-7.978354045
17039,-5.569175823
17041,-2.716366106
17043,-4.030219633
17045,-10.99893294
17047,7.1695294996
17049,-2.888697606
17051,-11.27051481
17053,2.6657060519
17055,-2.378031991
17057,-5.796154945
17059,-14.70588235
17061,-14.61180576
17063,-3.530855085
17065,-2.260155832
17067,-8.089246061
17069,-0.233236152
17071,-21.03934357
17073,-0.576930729
17075,-5.95572345
17077,-30.76150207
17079,-8.957067847
17081,-4.108155593
17083,-7.370198952
17085,-3.983799217
17087,0.8556648905
17089,-5.220340092
17091,-8.759652616
17093,1.3273206841
17095,-5.828182883
17097,-7.897558282
17099,-4.468957964
17101,-7.196169972
17103,-12.62266149
17105,-7.760360081
17107,3.2988058323
17109,-0.245855038
17111,-6.103117389
17113,1.1291214388
17115,-6.774810025
17117,-12.51147237
17119,-4.672932023
17121,-3.787636438
17123,-12.76974056
17125,-6.737748758
17127,-12.45592645
17129,0.0
17131,-8.559376828
17133,0.1203478052
17135,-7.666442502
17137,-4.40690415
17139,0.6727211571
17141,-6.594860166
17143,-3.64102002
17145,-19.45181256
17147,-10.97046414
17149,-4.726536124
17151,-3.572624763
17153,-1.171744225
17155,-11.61029783
17157,-9.714285714
17159,-4.702388318
17161,-3.307028452
17163,-9.982903952
17165,0.6021557175
17167,-1.671510534
17169,-0.134048257
17171,11.030810194
17173,-4.001708595
17175,-14.33382264
17177,-9.574456793
17179,0.3456174603
17181,-1.813031161
17183,-8.824471887
17185,-11.15843271
17187,-9.442180694
17189,2.2622107969
17191,-0.180088243
17193,-1.16790327
17195,-8.151518285
17197,-4.836778884
17199,0.2696467627
17201,-9.963703165
17203,-2.085452041
18000,-2.078559817
18001,-10.03373662
18003,-3.006123379
18005,8.696151857
18007,-6.901623579
18009,-11.67407878
18011,14.211444403
18013,0.5975103734
18015,0.4482629809
18017,-9.190726891
18019,-0.779070757
18021,-2.722610723
18023,-6.977731934
18025,2.5364020667
18027,-1.030187619
18029,-6.498651129
18031,2.9646741746
18033,-7.710263847
18035,-8.955935436
18037,-5.104160484
18039,-3.448735925
18041,-5.447325197
18043,1.5175920872
18045,-0.81694579
18047,-1.606181629
18049,-4.882411234
18051,-2.087962894
18053,-8.392576463
18055,-2.121983752
18057,11.233347583
18059,1.4331831566
18061,-6.163761685
18063,6.5197278548
18065,0.3661215524
18067,-1.098794948
18069,-5.691473579
18071,-2.048822509
18073,-1.105814492
18075,-2.389710189
18077,3.9253260802
18079,-3.197158082
18081,6.7880045861
18083,-14.04894895
18085,-1.200340742
18087,-8.119151881
18089,-6.866030451
18091,-1.455388306
18093,0.8671428726
18095,-7.228205315
18097,-1.28891105
18099,-5.198125266
18101,-6.488161526
18103,-3.006368034
18105,-1.341772062
18107,-4.652682481
18109,-2.731016545
18111,-3.910554943
18113,-4.974387198
18115,0.6607747584
18117,-10.37992543
18119,-6.673355578
18121,0.4678089001
18123,-2.319946383
18125,1.5864202427
18127,-2.403287311
18129,-6.58728148
18131,-14.8639378
18133,-7.601944191
18135,-6.937752939
18137,-9.598542703
18139,-10.52539761
18141,-6.133105264
18143,-7.222338862
18145,-2.755909959
18147,-11.44855336
18149,0.1726705661
18151,0.3810863894
18153,-1.367247354
18155,-18.01460131
18157,2.5860247616
18159,-8.32406672
18161,-21.55172414
18163,-0.387266672
18165,-5.500859509
18167,-1.475654014
18169,-4.126060382
18171,-14.82623651
18173,-1.542953844
18175,-10.4439573
18177,-6.020751133
18179,-5.44683921
18181,-7.582861103
18183,-2.728922076
19000,-1.490266382
19001,-7.459704276
19003,-21.7611336
19005,-6.908462867
19007,-11.42633536
19009,-16.85061926
19011,-12.25244664
19013,-2.641747197
19015,-6.218525866
19017,1.8004378337
19019,-0.668178022
19021,2.446662752
19023,0.1336139226
19025,-14.61680933
19027,-11.61054102
19029,-1.019479337
19031,-4.20145141
19033,-6.410402646
19035,-3.003128259
19037,-11.74469464
19039,2.894200879
19041,-2.353935297
19043,-5.505658594
19045,-9.488461499
19047,-3.186927802
19049,21.531589293
19051,-13.61711866
19053,-1.819505095
19055,-5.511520214
19057,3.9354878884
19059,4.0255742363
19061,2.466377166
19063,-13.57759697
19065,-9.389221557
19067,0.0
19069,-16.41354589
19071,-28.9415656
19073,-12.31567007
19075,-4.33473811
19077,-9.157763286
19079,-10.32869949
19081,-8.189789469
19083,1.2667703115
19085,-18.2632785
19087,-13.6199826
19089,-1.152194407
19091,-4.511663676
19093,2.1291696238
19095,-10.27597453
19097,-0.71031736
19099,-3.497458878
19101,-3.374643626
19103,8.4959198198
19105,-6.240325077
19107,-1.056422569
19109,1.5577840522
19111,-0.281254395
19113,-0.181525372
19115,-7.211644167
19117,-8.721259486
19119,3.1557848949
19121,-9.368726299
19123,-5.211697365
19125,-0.420774225
19127,-4.826619538
19129,-10.16654404
19131,2.333722287
19133,-9.602269627
19135,2.1074815595
19137,-6.706971472
19139,-1.749107955
19141,-1.973637837
19143,-19.6485623
19145,-10.37974684
19147,-4.93747652
19149,-0.644537544
19151,-8.364117934
19153,3.3370764132
19155,-9.945604944
19157,-7.442058261
19159,-0.198491465
19161,-3.434234411
19163,4.7585498663
19165,2.6648900733
19167,-0.732085859
19169,-1.92203736
19171,-8.144667521
19173,-8.755173512
19175,4.2956009864
19177,-8.688677984
19179,-3.497045842
19181,1.8815480009
19183,2.2412807318
19185,2.3685457129
19187,-11.29642458
19189,-8.263686731
19191,-0.332604771
19193,-11.65620534
19195,-7.571229329
19197,-1.995854763
20000,-1.607442686
20001,-0.75030012
20003,-15.52037049
20005,-0.298267068
20007,-11.64453524
20009,-7.968560407
20011,-6.706458319
20013,-13.00534328
20015,-5.414160463
20017,-6.168359942
20019,-6.416515553
20021,-7.285375197
20023,-5.597014925
20025,26.137689615
20027,-2.818059062
20029,-1.167852214
20031,-1.061696355
20033,17.913593256
20035,-0.799823487
20037,-0.356560717
20039,-4.13009809
20041,3.554201574
20043,-9.842271293
20045,-3.950538549
20047,-11.69786096
20049,-40.02203048
20051,3.4569779099
20053,0.7738141298
20055,-15.89760862
20057,-8.980691513
20059,-3.985990983
20061,34.728199243
20063,10.574293528
20065,-19.55521472
20067,-17.03967447
20069,-29.54602042
20071,12.683313516
20073,-23.01142901
20075,-3.78214826
20077,-9.153318078
20079,0.2591979264
20081,-14.67455621
20083,-17.507724
20085,-5.143879529
20087,-3.915033198
20089,-5.207485761
20091,3.3227400019
20093,-7.81939715
20095,-4.454059557
20097,-19.71997634
20099,-10.76633756
20101,-32.68164575
20103,-1.253886077
20105,-16.52377241
20107,-12.04377651
20109,10.071942446
20111,-10.86277194
20113,2.9122055675
20115,-9.30941776
20117,3.5983807287
20119,-33.94402608
20121,-6.757789805
20123,5.7210965435
20125,-12.21643009
20127,0.0
20129,-17.7693162
20131,0.7938476805
20133,-4.746402166
20135,-8.716707022
20137,-11.56377869
20139,-9.656487376
20141,-2.355404344
20143,-0.661539734
20145,-16.03930352
20147,-1.988790454
20149,4.2832345184
20151,8.1434903618
20153,1.5945784333
20155,-3.529393473
20157,-2.881251286
20159,-9.857121521
20161,26.384664825
20163,2.4949620958
20165,6.5430752454
20167,1.5740144523
20169,-3.763204817
20171,-8.211866147
20173,-3.249389123
20175,-8.476581829
20177,-4.207608899
20179,-6.008411776
20181,11.007968455
20183,-2.120890774
20185,-4.581901489
20187,-31.13553114
20189,11.2586859
20191,-6.284003205
20193,-6.67758599
20195,3.3927056828
20197,-7.411630559
20199,-3.935716628
20201,-16.45449034
20203,-12.0347671
20205,-14.38065149
20207,-11.82355616
20209,-3.156999275
21000,-0.814054826
21001,-2.109649007
21003,1.5343496337
21005,2.1267742383
21007,4.2285852362
21009,4.4743782969
21011,4.1711002341
21013,-13.45228478
21015,2.9617904554
21017,-3.94005137
21019,-3.629690462
21021,8.5437564856
21023,-8.013198209
21025,-12.18933616
21027,-8.575819164
21029,5.5196330834
21031,0.2357008171
21033,-1.229870479
21035,6.4982235547
21037,-4.723624149
21039,-3.578173144
21041,-16.09657948
21043,-0.723798494
21045,4.8849224988
21047,-4.003882553
21049,5.7368635667
21051,-4.778584518
21053,9.6925788134
21055,-0.324868699
21057,-0.87431694
21059,2.4000123078
21061,-9.868421053
21063,-17.77489458
21065,-8.505676167
21067,2.9326430157
21069,1.9305019305
21071,-17.0896828
21073,0.4252475548
21075,-24.19051912
21077,-8.73565896
21079,5.4909370018
21081,-16.63758471
21083,-3.298793546
21085,1.7072792178
21087,7.299270073
21089,-1.931263345
21091,0.8125362739
21093,-4.320916108
21095,-15.29147206
21097,-4.234676101
21099,2.8345598256
21101,-0.021562645
21103,-4.167887728
21105,-7.773109244
21107,-4.323121208
21109,-4.795623993
21111,0.2496678883
21113,3.558393233
21115,-1.452370782
21117,0.9310120101
21119,-7.460155985
21121,-14.04405731
21123,-10.34470542
21125,0.4710117501
21127,-3.832621262
21129,-11.25065411
21131,-9.38463601
21133,-14.63202926
21135,-1.806619454
21137,-13.88295165
21139,-5.491894175
21141,-5.525583826
21143,5.8053432854
21145,-2.45094308
21147,-15.13733693
21149,-2.421307506
21151,2.9970206089
21153,-13.62200829
21155,-6.112377565
21157,2.7510316369
21159,-7.200438288
21161,-6.056104668
21163,-19.76298007
21165,-13.32601709
21167,-1.78412132
21169,-10.97092704
21171,-4.226775705
21173,0.2984462144
21175,-14.4587156
21177,-3.84676522
21179,2.1477906017
21181,-11.06696935
21183,0.3749531309
21185,17.757594993
21187,-6.485384722
21189,-18.55170233
21191,-6.846032724
21193,-13.75607531
21195,-4.03119932
21197,-12.19658017
21199,0.2046857287
21201,-28.86323268
21203,-2.283038197
21205,7.560079402
21207,-6.508758525
21209,12.448004294
21211,9.6411726625
21213,12.397761515
21215,-0.686027898
21217,0.2796644027
21219,8.2248662461
21221,12.78647289
21223,0.1132631102
21225,-13.64355392
21227,3.6441430047
21229,9.9527880567
21231,-3.930497304
21233,-3.112494442
21235,-5.138086063
21237,-21.15965925
21239,3.4358083139
22000,-0.128805918
22001,-2.260580323
22003,-7.281647911
22005,10.652607145
22007,-7.52318568
22009,-7.436995454
22011,0.276155365
22013,-4.990686395
22015,14.353005006
22017,-4.254996412
22019,-1.920997064
22021,-3.372179519
22023,-8.11785929
22025,-4.482120238
22027,-3.490298154
22029,-21.18859299
22031,5.5388275529
22033,-3.538646428
22035,-19.03261797
22037,-10.01376893
22039,-8.965823347
22041,-11.46478328
22043,-1.518874246
22045,-1.373224835
22047,-6.178023033
22049,-5.887042374
22051,-6.068823779
22053,-7.487665974
22055,4.0843328444
22057,-3.62410234
22059,-4.898835688
22061,-8.651843034
22063,6.1843202988
22065,13.808500083
22067,-4.010646443
22069,-5.004763417
22071,17.738001046
22073,-2.116770892
22075,5.4843064462
22077,-8.571993758
22079,-3.582899043
22081,-6.169099422
22083,-0.526340973
22085,-5.867509181
22087,40.025185496
22089,-4.980440798
22091,0.4559131941
22093,-12.39117417
22095,-14.65723673
22097,-3.654707983
22099,-8.749786475
22101,-17.0396013
22103,5.9296925889
22105,1.5344271878
22107,-23.98176593
22109,-6.14301769
22111,-13.47262407
22113,2.0028416386
22115,12.388382367
22117,-9.168150272
22119,-9.811081897
22121,-4.393054001
22123,-3.040966158
22125,-4.710741135
22127,-5.024295111
23000,-0.656623292
23001,-2.605560079
23003,-5.613590799
23005,1.4443263401
23007,-2.606245215
23009,0.256873664
23011,-1.766762674
23013,-0.706330487
23015,0.3800002923
23017,-2.985178243
23019,-2.839410497
23021,-0.288791983
23023,-1.566148414
23025,-1.503817383
23027,0.3342546764
23029,-2.421084891
23031,2.548399444
24000,-1.098375283
24001,-6.275291377
24003,2.1951611489
24005,-0.074797342
24009,-0.134043017
24011,-11.87496184
24013,-1.903701442
24015,-2.380483966
24017,1.5873651073
24019,-6.751054852
24021,2.2225530425
24023,-6.420705945
24025,3.1092581189
24027,7.4633034565
24029,-11.78342366
24031,-2.446570193
24033,-5.002051934
24035,4.071972633
24037,2.4218222826
24039,-11.62523901
24041,3.1870201362
24043,-1.665474643
24045,-2.402456287
24047,3.5503647369
24510,-3.841374401
25000,-1.166715424
25001,1.0926573427
25003,-2.300340067
25005,0.0
25007,7.2779335441
25009,-0.59648274
25011,-2.538726034
25013,-6.89081646
25015,-2.451859639
25017,-0.025426091
25019,5.7713000098
25021,0.3380744602
25023,-1.816215436
25025,-0.127667237
25027,-3.489747083
26000,-3.333037236
26001,-3.002439482
26003,-0.105446301
26005,-1.401226972
26007,-1.640857348
26009,-1.288521422
26011,-3.404419322
26013,-9.452226398
26015,-0.712190324
26017,-3.395775804
26019,0.2304346574
26021,-5.454441063
26023,-4.970643562
26025,-6.374100399
26027,-7.403276671
26029,0.688415497
26031,-1.510778826
26033,1.5150931525
26035,-3.592407398
26037,-0.789136225
26039,-3.429796356
26041,-1.030103417
26043,5.3981623277
26045,-3.010416039
26047,2.5324566355
26049,-11.70409143
26051,-8.206604177
26053,1.6171668481
26055,7.5474248637
26057,-4.685344623
26059,-8.334589624
26061,-7.153931942
26063,-4.446556985
26065,-9.521438246
26067,-4.24272787
26069,0.6268241562
26071,-7.715718633
26073,-5.336881817
26075,0.2690695201
26077,4.0239943459
26079,-3.501196242
26081,2.2020764535
26083,-5.062126093
26085,3.5771932121
26087,-0.862220558
26089,-0.560655967
26091,-5.575271202
26093,1.7049223465
26095,-5.538035536
26097,6.6099239406
26099,1.9741658205
26101,0.4853485409
26103,3.5333860631
26105,2.7223705565
26107,-1.725089705
26109,-2.731149814
26111,-5.157408402
26113,2.1398956801
26115,-6.192523983
26117,-5.824535857
26119,-3.030778074
26121,-2.463365522
26123,-11.80897732
26125,1.8216588589
26127,-9.893671462
26129,-2.707307396
26131,-24.8447205
26133,-8.761807069
26135,-0.698161508
26137,-4.817575846
26139,5.961301743
26141,0.8385424607
26143,2.0202020202
26145,-5.704044182
26147,-6.852758794
26149,-6.799934458
26151,-9.551705073
26153,-12.83651275
26155,-10.27797914
26157,-13.5503324
26159,-13.21131492
26161,-3.783173992
26163,-9.932989138
26165,-4.696060527
27000,-1.699744824
27001,-4.781717692
27003,1.5306564782
27005,3.5891352617
27007,-5.476779122
27009,-8.139324565
27011,-8.510638298
27013,3.8041335158
27015,-10.57372234
27017,-6.250265141
27019,3.4068995072
27021,-1.619917948
27023,-18.17140051
27025,-10.07227792
27027,-2.197893685
27029,-4.943096908
27031,-9.048031572
27033,-13.56980289
27035,0.3187581184
27037,-1.909760114
27039,-4.003261917
27041,2.2905081893
27043,-15.6440968
27045,-0.672026881
27047,-0.837426524
27049,-1.496113358
27051,-10.56958309
27053,1.7896392126
27055,-7.332624867
27057,-3.954112765
27059,-5.57964086
27061,1.6840799052
27063,10.925230454
27065,-14.84610367
27067,-2.175583801
27069,-2.877060972
27071,-2.272899462
27073,-8.785998187
27075,1.1126048862
27077,-11.81201307
27079,-8.982197933
27081,-8.130081301
27083,-15.46802433
27085,-14.05722508
27087,-2.550555657
27089,-3.063919704
27091,-7.107562739
27093,-10.5994073
27095,-10.99413387
27097,-6.389198638
27099,-4.317405493
27101,-4.417063815
27103,-4.455490559
27105,-10.93249072
27107,-27.154047
27109,-3.607345868
27111,-0.559000786
27113,0.0
27115,-16.69528554
27117,-14.90013738
27119,-3.10859463
27121,-2.476950599
27123,-2.592505076
27125,-12.03339882
27127,-13.12607945
27129,-9.899055682
27131,-5.694159995
27133,-11.32075472
27135,-3.93180573
27137,-0.558919887
27139,7.0681674692
27141,-6.490272983
