county_fips,year,unemployment
6077,2012,14.6
6079,2012,8.4
6081,2012,6.5
6083,2012,8.5
6085,2012,8.0
6087,2012,12.0
6089,2012,14.4
6091,2012,14.6
6093,2012,15.9
6095,2012,10.9
6097,2012,9.0
6099,2012,15.1
6101,2012,17.1
6103,2012,14.0
6105,2012,14.9
6107,2012,16.4
6109,2012,13.2
6111,2012,9.2
6113,2012,10.8
6115,2012,15.6
8000,2012,8.0
8001,2012,9.5
8003,2012,10.6
8005,2012,7.8
8007,2012,10.2
8009,2012,4.6
8011,2012,8.5
8013,2012,6.3
8014,2012,6.7
8015,2012,6.9
8017,2012,4.6
8019,2012,7.1
8021,2012,10.8
8023,2012,11.6
8025,2012,8.2
8027,2012,6.5
8029,2012,9.8
8031,2012,7.9
8033,2012,10.3
8035,2012,6.1
8037,2012,7.3
8039,2012,7.2
8041,2012,9.0
8043,2012,11.8
8045,2012,8.6
8047,2012,6.8
8049,2012,7.3
8051,2012,6.1
8053,2012,4.8
8055,2012,14.4
8057,2012,5.3
8059,2012,7.5
8061,2012,4.7
8063,2012,4.5
8065,2012,8.7
8067,2012,6.7
8069,2012,6.8
8071,2012,12.2
8073,2012,6.6
8075,2012,6.1
8077,2012,9.8
8079,2012,5.4
8081,2012,8.4
8083,2012,8.7
8085,2012,10.5
8087,2012,6.9
8089,2012,10.4
8091,2012,9.5
8093,2012,6.9
8095,2012,5.2
8097,2012,7.3
8099,2012,7.1
8101,2012,10.8
8103,2012,8.5
8105,2012,12.4
8107,2012,7.3
8109,2012,11.2
8111,2012,10.1
8113,2012,8.0
8115,2012,7.1
8117,2012,6.1
8119,2012,8.5
8121,2012,4.9
8123,2012,7.9
8125,2012,5.2
9000,2012,8.4
9001,2012,7.8
9003,2012,8.5
9005,2012,7.6
9007,2012,7.2
9009,2012,9.1
9011,2012,8.7
9013,2012,7.4
9015,2012,9.5
10000,2012,7.1
10001,2012,7.8
10003,2012,6.9
10005,2012,7.1
11000,2012,9.0
11001,2012,9.0
12000,2012,8.6
12001,2012,6.8
12003,2012,8.9
12005,2012,8.9
12007,2012,7.8
12009,2012,9.7
12011,2012,8.2
12013,2012,9.4
12015,2012,9.8
12017,2012,11.1
12019,2012,7.9
12021,2012,8.7
12023,2012,9.1
12027,2012,10.3
12029,2012,10.5
12031,2012,9.0
12033,2012,8.7
12035,2012,10.2
12037,2012,6.7
12039,2012,10.6
12041,2012,9.3
12043,2012,7.9
12045,2012,8.3
12047,2012,9.1
12049,2012,9.2
12051,2012,13.1
12053,2012,10.9
12055,2012,10.6
12057,2012,8.1
12059,2012,9.1
12061,2012,11.3
12063,2012,8.9
12065,2012,9.5
12067,2012,5.9
12069,2012,9.1
12071,2012,9.1
12073,2012,7.2
12075,2012,9.6
12077,2012,8.2
12079,2012,8.8
12081,2012,8.4
12083,2012,10.5
12085,2012,8.6
12086,2012,7.9
12087,2012,5.9
12089,2012,8.3
12091,2012,6.9
12093,2012,10.3
12095,2012,8.5
12097,2012,9.7
12099,2012,8.8
12101,2012,9.3
12103,2012,8.2
12105,2012,9.9
12107,2012,12.2
12109,2012,6.7
12111,2012,11.3
12113,2012,7.8
12115,2012,8.7
12117,2012,8.3
12119,2012,10.9
12121,2012,8.3
12123,2012,9.3
12125,2012,7.4
12127,2012,9.8
12129,2012,7.5
12131,2012,7.5
12133,2012,9.1
13000,2012,9.0
13001,2012,11.0
13003,2012,11.4
13005,2012,9.6
13007,2012,10.9
13009,2012,11.4
13011,2012,8.1
13013,2012,8.5
13015,2012,9.8
13017,2012,13.7
13019,2012,10.1
13021,2012,10.4
13023,2012,12.4
13025,2012,11.9
13027,2012,9.0
13029,2012,8.2
13031,2012,9.6
13033,2012,12.2
13035,2012,10.1
13037,2012,7.7
13039,2012,8.5
13043,2012,8.5
13045,2012,10.1
13047,2012,7.4
13049,2012,9.2
13051,2012,9.1
13053,2012,11.5
13055,2012,10.1
13057,2012,7.0
13059,2012,8.6
13061,2012,12.3
13063,2012,11.9
13065,2012,9.6
13067,2012,7.6
13069,2012,11.2
13071,2012,8.6
13073,2012,6.9
13075,2012,9.3
13077,2012,7.9
13079,2012,9.7
13081,2012,12.3
13083,2012,7.5
13085,2012,8.4
13087,2012,10.0
13089,2012,9.3
13091,2012,11.4
13093,2012,11.3
13095,2012,11.1
13097,2012,9.5
13099,2012,10.0
13101,2012,7.3
13103,2012,8.2
13105,2012,12.4
13107,2012,12.2
13109,2012,8.4
13111,2012,10.1
13113,2012,7.4
13115,2012,10.8
13117,2012,6.5
13119,2012,11.1
13121,2012,9.0
13123,2012,10.4
13125,2012,9.6
13127,2012,9.3
13129,2012,9.6
13131,2012,8.5
13133,2012,10.9
13135,2012,7.6
13137,2012,9.4
13139,2012,7.7
13141,2012,16.8
13143,2012,10.1
13145,2012,7.1
13147,2012,10.1
13149,2012,10.2
13151,2012,9.3
13153,2012,7.9
13155,2012,11.6
13157,2012,8.1
13159,2012,9.6
13161,2012,11.4
13163,2012,13.0
13165,2012,13.6
13167,2012,9.8
13169,2012,8.4
13171,2012,11.9
13173,2012,9.2
13175,2012,12.1
13177,2012,7.5
13179,2012,8.8
13181,2012,10.6
13183,2012,8.4
13185,2012,9.0
13187,2012,8.2
13189,2012,12.4
13191,2012,9.6
13193,2012,13.1
13195,2012,8.8
13197,2012,9.9
13199,2012,11.8
13201,2012,8.1
13205,2012,8.7
13207,2012,8.5
13209,2012,11.5
13211,2012,8.9
13213,2012,12.6
13215,2012,9.7
13217,2012,10.9
13219,2012,6.2
13221,2012,8.4
13223,2012,8.2
13225,2012,11.0
13227,2012,9.0
13229,2012,9.3
13231,2012,9.1
13233,2012,9.9
13235,2012,8.9
13237,2012,11.4
13239,2012,9.4
13241,2012,11.3
13243,2012,12.3
13245,2012,10.5
13247,2012,10.0
13249,2012,10.3
13251,2012,13.6
13253,2012,10.8
13255,2012,12.4
13257,2012,10.4
13259,2012,9.0
13261,2012,11.7
13263,2012,9.9
13265,2012,14.1
13267,2012,8.2
13269,2012,13.2
13271,2012,11.6
13273,2012,10.7
13275,2012,9.6
13277,2012,9.9
13279,2012,11.6
13281,2012,11.2
13283,2012,13.3
13285,2012,9.7
13287,2012,11.5
13289,2012,14.7
13291,2012,8.7
13293,2012,10.5
13295,2012,8.9
13297,2012,9.0
13299,2012,10.0
13301,2012,14.7
13303,2012,10.2
13305,2012,10.5
13307,2012,9.8
13309,2012,13.2
13311,2012,8.5
13313,2012,10.5
13315,2012,11.5
13317,2012,12.0
13319,2012,11.3
13321,2012,10.0
15000,2012,5.9
15001,2012,8.1
15003,2012,5.3
15007,2012,7.1
15009,2012,6.3
16000,2012,7.4
16001,2012,6.3
16003,2012,15.2
16005,2012,7.1
16007,2012,5.7
16009,2012,12.4
16011,2012,6.5
16013,2012,7.2
16015,2012,9.7
16017,2012,10.7
16019,2012,6.5
16021,2012,9.7
16023,2012,8.4
16025,2012,9.5
16027,2012,9.4
16029,2012,6.2
16031,2012,5.9
16033,2012,7.7
16035,2012,12.8
16037,2012,8.3
16039,2012,7.7
16041,2012,4.7
16043,2012,6.3
16045,2012,9.7
16047,2012,5.8
16049,2012,11.2
16051,2012,6.3
16053,2012,6.6
16055,2012,9.0
16057,2012,6.0
16059,2012,10.1
16061,2012,5.6
16063,2012,9.5
16065,2012,4.7
16067,2012,6.2
16069,2012,5.9
16071,2012,5.1
16073,2012,4.2
16075,2012,8.1
16077,2012,8.0
16079,2012,13.4
16081,2012,6.1
16083,2012,7.1
16085,2012,11.5
16087,2012,8.7
17000,2012,9.0
17001,2012,6.6
17003,2012,12.0
17005,2012,9.0
17007,2012,10.5
17009,2012,6.0
17011,2012,9.3
17013,2012,10.0
17015,2012,8.2
17017,2012,8.5
17019,2012,7.1
17021,2012,9.4
17023,2012,9.7
17025,2012,9.7
17027,2012,6.7
17029,2012,8.8
17031,2012,9.7
17033,2012,7.7
17035,2012,7.8
17037,2012,8.5
17039,2012,8.1
17041,2012,7.2
17043,2012,7.5
17045,2012,9.7
17047,2012,7.9
17049,2012,6.6
17051,2012,9.0
17053,2012,7.5
17055,2012,10.7
17057,2012,10.0
17059,2012,8.5
17061,2012,8.4
17063,2012,11.5
17065,2012,8.0
17067,2012,8.3
17069,2012,10.6
17071,2012,8.0
17073,2012,7.4
17075,2012,8.6
17077,2012,7.9
17079,2012,7.7
17081,2012,9.3
17083,2012,9.1
17085,2012,7.6
17087,2012,11.6
17089,2012,9.0
17091,2012,10.7
17093,2012,8.4
17095,2012,8.4
17097,2012,8.2
17099,2012,10.1
17101,2012,10.3
17103,2012,8.3
17105,2012,7.8
17107,2012,7.5
17109,2012,7.7
17111,2012,9.0
17113,2012,6.4
17115,2012,9.9
17117,2012,9.5
17119,2012,8.9
17121,2012,9.8
17123,2012,8.4
17125,2012,10.1
17127,2012,9.7
17129,2012,7.2
17131,2012,7.8
17133,2012,6.7
17135,2012,11.3
17137,2012,7.8
17139,2012,7.1
17141,2012,10.2
17143,2012,8.4
17145,2012,10.7
17147,2012,6.7
17149,2012,7.6
17151,2012,8.6
17153,2012,11.4
17155,2012,9.4
17157,2012,8.4
17159,2012,8.1
17161,2012,8.0
17163,2012,9.6
17165,2012,9.1
17167,2012,7.5
17169,2012,7.9
17171,2012,8.8
17173,2012,8.6
17175,2012,8.2
17177,2012,9.1
17179,2012,7.5
17181,2012,11.0
17183,2012,9.3
17185,2012,8.0
17187,2012,7.1
17189,2012,6.4
17191,2012,7.7
17193,2012,7.6
17195,2012,8.8
17197,2012,9.8
17199,2012,8.7
17201,2012,10.6
17203,2012,6.0
18000,2012,8.2
18001,2012,6.9
18003,2012,8.3
18005,2012,6.3
18007,2012,7.3
18009,2012,11.3
18011,2012,6.0
18013,2012,7.9
18015,2012,7.2
18017,2012,8.5
18019,2012,7.7
18021,2012,9.7
18023,2012,7.9
18025,2012,10.5
18027,2012,5.9
18029,2012,8.8
18031,2012,8.0
18033,2012,8.2
18035,2012,9.2
18037,2012,5.6
18039,2012,8.8
18041,2012,11.0
18043,2012,7.0
18045,2012,8.3
18047,2012,9.4
18049,2012,8.2
18051,2012,6.7
18053,2012,9.6
18055,2012,10.3
18057,2012,5.2
18059,2012,7.2
18061,2012,7.6
18063,2012,6.2
18065,2012,9.9
18067,2012,8.9
18069,2012,8.7
18071,2012,7.4
18073,2012,8.0
18075,2012,7.8
18077,2012,8.4
18079,2012,10.2
18081,2012,6.9
18083,2012,7.0
18085,2012,7.6
18087,2012,7.0
18089,2012,9.0
18091,2012,9.6
18093,2012,10.8
18095,2012,9.8
18097,2012,9.1
18099,2012,8.1
18101,2012,7.0
18103,2012,9.6
18105,2012,7.2
18107,2012,8.1
18109,2012,8.3
18111,2012,9.4
18113,2012,8.5
18115,2012,8.7
18117,2012,10.6
18119,2012,10.7
18121,2012,10.1
18123,2012,8.3
18125,2012,7.3
18127,2012,7.5
18129,2012,6.7
18131,2012,7.3
18133,2012,9.8
18135,2012,9.4
18137,2012,8.8
18139,2012,8.4
18141,2012,9.3
18143,2012,10.2
18145,2012,8.2
18147,2012,7.1
18149,2012,10.5
18151,2012,7.2
18153,2012,9.2
18155,2012,7.6
18157,2012,6.9
18159,2012,7.7
18161,2012,7.9
18163,2012,7.5
18165,2012,11.2
18167,2012,9.8
18169,2012,8.4
18171,2012,7.3
18173,2012,6.7
18175,2012,9.3
18177,2012,9.8
18179,2012,7.1
18181,2012,7.7
18183,2012,7.8
19000,2012,5.1
19001,2012,4.4
19003,2012,4.0
19005,2012,6.5
19007,2012,6.6
19009,2012,4.8
19011,2012,5.3
19013,2012,5.5
19015,2012,4.3
19017,2012,3.9
19019,2012,4.8
19021,2012,4.2
19023,2012,4.5
19025,2012,5.5
19027,2012,3.8
19029,2012,5.2
19031,2012,4.6
19033,2012,5.6
19035,2012,4.4
19037,2012,5.2
19039,2012,6.0
19041,2012,5.1
19043,2012,5.7
19045,2012,6.2
19047,2012,4.5
19049,2012,3.9
19051,2012,5.8
19053,2012,4.5
19055,2012,4.5
19057,2012,6.2
19059,2012,5.7
19061,2012,4.5
19063,2012,4.5
19065,2012,5.4
19067,2012,6.3
19069,2012,4.5
19071,2012,5.1
19073,2012,5.0
19075,2012,4.6
19077,2012,5.6
19079,2012,6.9
19081,2012,4.6
19083,2012,5.4
19085,2012,5.1
19087,2012,6.0
19089,2012,4.6
19091,2012,4.2
19093,2012,4.0
19095,2012,4.5
19097,2012,5.5
19099,2012,6.0
19101,2012,5.3
19103,2012,3.7
19105,2012,5.3
19107,2012,5.5
19109,2012,3.9
19111,2012,7.2
19113,2012,5.2
19115,2012,5.5
19117,2012,4.8
19119,2012,3.0
19121,2012,5.6
19123,2012,5.2
19125,2012,4.8
19127,2012,6.4
19129,2012,4.6
19131,2012,4.6
19133,2012,6.4
19135,2012,5.8
19137,2012,5.1
19139,2012,5.8
19141,2012,3.8
19143,2012,4.2
19145,2012,5.4
19147,2012,4.3
19149,2012,4.1
19151,2012,4.0
19153,2012,5.2
19155,2012,5.1
19157,2012,4.9
19159,2012,4.4
19161,2012,4.3
19163,2012,5.7
19165,2012,3.8
19167,2012,3.5
19169,2012,3.6
19171,2012,6.0
19173,2012,4.1
19175,2012,5.1
19177,2012,5.8
19179,2012,7.0
19181,2012,4.8
19183,2012,4.2
19185,2012,5.5
19187,2012,6.4
19189,2012,5.4
19191,2012,4.6
19193,2012,5.2
19195,2012,5.5
19197,2012,5.4
20000,2012,5.7
20001,2012,7.1
20003,2012,6.5
20005,2012,7.7
20007,2012,3.9
20009,2012,4.5
20011,2012,7.6
20013,2012,5.3
20015,2012,6.2
20017,2012,5.3
20019,2012,6.5
20021,2012,7.8
20023,2012,3.6
20025,2012,3.5
20027,2012,5.2
20029,2012,5.0
20031,2012,7.0
20033,2012,3.9
20035,2012,6.2
20037,2012,6.6
20039,2012,4.4
20041,2012,6.0
20043,2012,6.3
20045,2012,5.1
20047,2012,4.0
20049,2012,6.8
20051,2012,3.4
20053,2012,3.5
20055,2012,4.5
20057,2012,3.9
20059,2012,7.2
20061,2012,8.7
20063,2012,3.0
20065,2012,3.4
20067,2012,3.9
20069,2012,3.1
20071,2012,3.0
20073,2012,5.6
20075,2012,2.7
20077,2012,4.3
20079,2012,5.4
20081,2012,3.4
20083,2012,3.4
20085,2012,5.6
20087,2012,6.0
20089,2012,4.3
20091,2012,4.6
20093,2012,3.9
20095,2012,6.1
20097,2012,3.8
20099,2012,7.9
20101,2012,4.6
20103,2012,6.4
20105,2012,4.9
20107,2012,9.9
20109,2012,3.0
20111,2012,5.8
20113,2012,4.1
20115,2012,5.1
20117,2012,4.2
20119,2012,3.3
20121,2012,6.3
20123,2012,3.0
20125,2012,7.7
20127,2012,6.1
20129,2012,3.7
20131,2012,3.6
20133,2012,8.8
20135,2012,3.2
20137,2012,3.1
20139,2012,7.2
20141,2012,4.3
20143,2012,5.4
20145,2012,4.1
20147,2012,4.5
20149,2012,4.7
20151,2012,4.5
20153,2012,2.7
20155,2012,5.4
20157,2012,3.8
20159,2012,4.4
20161,2012,4.4
20163,2012,4.6
20165,2012,4.6
20167,2012,4.1
20169,2012,5.7
20171,2012,3.1
20173,2012,6.9
20175,2012,4.1
20177,2012,6.2
20179,2012,2.8
20181,2012,3.8
20183,2012,3.9
20185,2012,4.6
20187,2012,3.5
20189,2012,3.5
20191,2012,6.4
20193,2012,3.4
20195,2012,4.3
20197,2012,5.4
20199,2012,4.2
20201,2012,4.1
20203,2012,5.2
20205,2012,9.9
20207,2012,6.2
20209,2012,8.4
21000,2012,8.2
21001,2012,9.5
21003,2012,8.0
21005,2012,6.9
21007,2012,9.2
21009,2012,7.9
21011,2012,10.5
21013,2012,12.0
21015,2012,6.9
21017,2012,7.3
21019,2012,9.4
21021,2012,9.0
21023,2012,9.5
21025,2012,14.5
21027,2012,9.7
21029,2012,8.1
21031,2012,9.0
21033,2012,8.4
21035,2012,7.1
21037,2012,7.0
21039,2012,8.0
21041,2012,10.3
21043,2012,12.6
21045,2012,8.4
21047,2012,9.4
21049,2012,8.2
21051,2012,14.1
21053,2012,11.0
21055,2012,7.7
21057,2012,10.8
21059,2012,7.0
21061,2012,10.0
21063,2012,14.4
21065,2012,10.0
21067,2012,5.9
21069,2012,9.1
21071,2012,11.7
21073,2012,6.7
21075,2012,11.3
21077,2012,9.4
21079,2012,8.5
21081,2012,9.1
21083,2012,8.3
21085,2012,10.3
21087,2012,8.4
21089,2012,10.0
21091,2012,7.2
21093,2012,8.2
21095,2012,14.2
21097,2012,7.9
21099,2012,8.3
21101,2012,7.6
21103,2012,7.3
21105,2012,8.1
21107,2012,7.8
21109,2012,11.8
21111,2012,8.0
21113,2012,6.7
21115,2012,10.2
21117,2012,7.4
21119,2012,13.9
21121,2012,12.9
21123,2012,8.6
21125,2012,10.2
21127,2012,10.6
21129,2012,12.7
21131,2012,14.3
21133,2012,13.5
21135,2012,11.7
21137,2012,10.3
21139,2012,9.8
21141,2012,7.6
21143,2012,9.2
21145,2012,8.0
21147,2012,13.3
21149,2012,7.7
21151,2012,6.8
21153,2012,17.3
21155,2012,8.9
21157,2012,8.1
21159,2012,9.2
21161,2012,9.5
21163,2012,9.8
21165,2012,11.7
21167,2012,8.3
21169,2012,8.0
21171,2012,7.3
21173,2012,8.9
21175,2012,10.7
21177,2012,9.9
21179,2012,8.3
21181,2012,8.3
21183,2012,8.7
21185,2012,5.9
21187,2012,6.6
21189,2012,12.9
21191,2012,8.9
21193,2012,12.6
21195,2012,9.7
21197,2012,11.0
21199,2012,9.5
21201,2012,10.5
21203,2012,10.3
21205,2012,8.4
21207,2012,10.4
21209,2012,6.6
21211,2012,6.3
21213,2012,8.6
21215,2012,7.1
21217,2012,9.6
21219,2012,7.6
21221,2012,9.4
21223,2012,9.1
21225,2012,7.8
21227,2012,7.0
21229,2012,7.5
21231,2012,13.0
21233,2012,7.1
21235,2012,10.7
21237,2012,14.3
21239,2012,5.4
22000,2012,6.7
22001,2012,5.7
22003,2012,7.6
22005,2012,5.8
22007,2012,9.3
22009,2012,7.2
22011,2012,7.2
22013,2012,8.6
22015,2012,5.5
22017,2012,7.4
22019,2012,6.6
22021,2012,8.3
22023,2012,5.0
22025,2012,8.5
22027,2012,7.1
22029,2012,8.4
22031,2012,8.6
22033,2012,6.4
22035,2012,19.3
22037,2012,7.2
22039,2012,7.1
22041,2012,9.9
22043,2012,7.6
22045,2012,6.5
22047,2012,9.0
22049,2012,6.5
22051,2012,6.4
22053,2012,6.2
22055,2012,4.8
22057,2012,5.0
22059,2012,4.8
22061,2012,8.2
22063,2012,6.1
22065,2012,11.5
22067,2012,12.5
22069,2012,8.5
22071,2012,7.5
22073,2012,7.4
22075,2012,5.7
22077,2012,7.8
22079,2012,6.7
22081,2012,7.0
22083,2012,9.3
22085,2012,6.6
22087,2012,7.6
22089,2012,6.3
22091,2012,11.5
22093,2012,9.7
22095,2012,8.8
22097,2012,7.9
22099,2012,5.9
22101,2012,7.1
22103,2012,5.6
22105,2012,8.1
22107,2012,10.3
22109,2012,5.1
22111,2012,7.9
22113,2012,5.5
22115,2012,7.9
22117,2012,8.4
22119,2012,9.2
22121,2012,6.6
22123,2012,13.0
22125,2012,5.8
22127,2012,8.1
23000,2012,7.2
23001,2012,7.5
23003,2012,9.0
23005,2012,5.8
23007,2012,8.3
23009,2012,8.3
23011,2012,6.9
23013,2012,6.6
23015,2012,7.0
23017,2012,9.3
23019,2012,7.5
23021,2012,9.1
23023,2012,6.4
23025,2012,9.6
23027,2012,7.9
23029,2012,9.9
23031,2012,6.7
24000,2012,6.9
24001,2012,8.8
24003,2012,5.9
24005,2012,7.2
24009,2012,6.2
24011,2012,7.6
24013,2012,5.8
24015,2012,8.2
24017,2012,6.6
24019,2012,10.7
24021,2012,6.0
24023,2012,8.2
24025,2012,6.9
24027,2012,4.9
24029,2012,7.5
24031,2012,5.1
24033,2012,7.2
24035,2012,6.2
24037,2012,6.1
24039,2012,11.1
24041,2012,7.1
24043,2012,7.7
24045,2012,9.3
24047,2012,12.8
24510,2012,10.0
25000,2012,6.7
25001,2012,8.5
25003,2012,7.4
25005,2012,8.8
25007,2012,8.9
25009,2012,7.1
25011,2012,6.1
25013,2012,8.6
25015,2012,5.8
25017,2012,5.4
25019,2012,7.8
25021,2012,5.7
25023,2012,7.0
25025,2012,6.2
25027,2012,7.2
26000,2012,9.0
26001,2012,12.5
26003,2012,11.8
26005,2012,7.3
26007,2012,9.6
26009,2012,11.4
26011,2012,12.6
26013,2012,13.9
26015,2012,6.8
26017,2012,8.6
26019,2012,10.3
26021,2012,8.9
26023,2012,8.7
26025,2012,8.2
26027,2012,8.3
26029,2012,10.7
26031,2012,11.7
26033,2012,9.9
26035,2012,11.7
26037,2012,6.0
26039,2012,11.6
26041,2012,9.8
26043,2012,8.3
26045,2012,6.8
26047,2012,11.8
26049,2012,10.0
26051,2012,11.7
26053,2012,11.0
26055,2012,8.2
26057,2012,8.9
26059,2012,9.0
26061,2012,8.8
26063,2012,7.9
26065,2012,7.7
26067,2012,8.4
26069,2012,11.1
26071,2012,9.4
26073,2012,7.3
26075,2012,8.4
26077,2012,7.2
26079,2012,11.2
26081,2012,6.7
26083,2012,12.7
26085,2012,12.9
26087,2012,11.6
26089,2012,7.9
26091,2012,8.3
26093,2012,7.8
26095,2012,10.8
26097,2012,12.0
26099,2012,9.8
26101,2012,10.7
26103,2012,8.0
26105,2012,9.6
26107,2012,10.0
26109,2012,7.9
26111,2012,7.7
26113,2012,9.5
26115,2012,7.6
26117,2012,10.1
26119,2012,16.1
26121,2012,9.9
26123,2012,9.1
26125,2012,8.2
26127,2012,12.5
26129,2012,11.3
26131,2012,13.3
26133,2012,9.8
26135,2012,15.5
26137,2012,10.6
26139,2012,6.5
26141,2012,14.3
26143,2012,13.3
26145,2012,9.1
26147,2012,11.7
26149,2012,8.8
26151,2012,10.4
26153,2012,12.4
26155,2012,9.5
26157,2012,10.4
26159,2012,10.4
26161,2012,5.9
26163,2012,11.7
26165,2012,10.9
27000,2012,5.6
27001,2012,8.1
27003,2012,5.9
27005,2012,5.8
27007,2012,7.0
27009,2012,6.4
27011,2012,5.3
27013,2012,4.8
27015,2012,5.7
27017,2012,6.9
27019,2012,4.9
27021,2012,8.9
27023,2012,5.3
27025,2012,6.6
27027,2012,4.9
27029,2012,10.6
27031,2012,6.3
27033,2012,6.5
27035,2012,7.7
27037,2012,5.3
27039,2012,5.1
27041,2012,5.1
27043,2012,5.9
27045,2012,5.6
27047,2012,5.8
27049,2012,5.2
27051,2012,6.2
27053,2012,5.3
27055,2012,5.8
27057,2012,8.1
27059,2012,7.0
27061,2012,7.9
27063,2012,4.6
27065,2012,9.1
27067,2012,5.3
27069,2012,5.8
27071,2012,8.0
27073,2012,5.1
27075,2012,6.0
27077,2012,6.1
27079,2012,6.5
27081,2012,4.8
27083,2012,4.4
27085,2012,6.8
27087,2012,7.0
27089,2012,7.7
27091,2012,5.6
27093,2012,6.6
27095,2012,8.4
27097,2012,7.1
27099,2012,5.0
27101,2012,5.2
27103,2012,4.6
27105,2012,4.4
27107,2012,6.0
27109,2012,4.5
27111,2012,5.6
27113,2012,6.7
