county_fips,year,unemployment
6021,2020,8.9
6023,2020,8.4
6025,2020,22.5
6027,2020,7.8
6029,2020,12.5
6031,2020,11.6
6033,2020,9.6
6035,2020,7.1
6037,2020,12.8
6039,2020,10.8
6041,2020,6.7
6043,2020,10.9
6045,2020,8.9
6047,2020,12.2
6049,2020,8.5
6051,2020,11.8
6053,2020,10.8
6055,2020,8.7
6057,2020,8.0
6059,2020,8.8
6061,2020,7.3
6063,2020,10.7
6065,2020,9.9
6067,2020,9.3
6069,2020,9.9
6071,2020,9.4
6073,2020,9.2
6075,2020,7.8
6077,2020,11.3
6079,2020,7.7
6081,2020,6.9
6083,2020,8.0
6085,2020,7.0
6087,2020,9.5
6089,2020,8.7
6091,2020,8.0
6093,2020,9.7
6095,2020,9.5
6097,2020,7.9
6099,2020,10.7
6101,2020,11.0
6103,2020,8.8
6105,2020,8.0
6107,2020,13.2
6109,2020,10.4
6111,2020,8.6
6113,2020,7.5
6115,2020,10.5
8000,2020,7.3
8001,2020,8.0
8003,2020,6.4
8005,2020,7.9
8007,2020,7.6
8009,2020,2.3
8011,2020,4.4
8013,2020,6.2
8014,2020,6.6
8015,2020,6.3
8017,2020,2.4
8019,2020,8.5
8021,2020,5.6
8023,2020,7.2
8025,2020,5.4
8027,2020,5.0
8029,2020,6.6
8031,2020,8.2
8033,2020,6.9
8035,2020,5.8
8037,2020,9.5
8039,2020,4.7
8041,2020,7.3
8043,2020,7.7
8045,2020,6.8
8047,2020,11.3
8049,2020,8.4
8051,2020,6.6
8053,2020,4.2
8055,2020,9.4
8057,2020,4.3
8059,2020,7.1
8061,2020,2.3
8063,2020,2.8
8065,2020,8.2
8067,2020,6.8
8069,2020,6.3
8071,2020,7.4
8073,2020,4.5
8075,2020,4.7
8077,2020,7.5
8079,2020,5.8
8081,2020,6.0
8083,2020,7.1
8085,2020,6.6
8087,2020,5.4
8089,2020,6.2
8091,2020,8.1
8093,2020,5.7
8095,2020,2.7
8097,2020,10.5
8099,2020,4.4
8101,2020,8.2
8103,2020,5.4
8105,2020,7.1
8107,2020,7.9
8109,2020,7.0
8111,2020,6.7
8113,2020,10.9
8115,2020,3.4
8117,2020,9.8
8119,2020,7.5
8121,2020,3.1
8123,2020,7.0
8125,2020,2.8
9000,2020,7.9
9001,2020,7.9
9003,2020,8.1
9005,2020,6.9
9007,2020,6.5
9009,2020,8.0
9011,2020,9.6
9013,2020,6.2
9015,2020,7.8
10000,2020,7.8
10001,2020,8.6
10003,2020,7.7
10005,2020,7.5
11000,2020,8.0
11001,2020,8.0
12000,2020,7.7
12001,2020,5.4
12003,2020,4.9
12005,2020,6.1
12007,2020,5.9
12009,2020,6.6
12011,2020,8.8
12013,2020,5.2
12015,2020,7.3
12017,2020,8.4
12019,2020,5.4
12021,2020,6.9
12023,2020,5.8
12027,2020,5.2
12029,2020,5.5
12031,2020,6.7
12033,2020,6.7
12035,2020,7.6
12037,2020,5.4
12039,2020,6.8
12041,2020,4.9
12043,2020,5.6
12045,2020,5.9
12047,2020,7.6
12049,2020,6.5
12051,2020,8.1
12053,2020,8.1
12055,2020,7.7
12057,2020,7.1
12059,2020,5.5
12061,2020,7.4
12063,2020,5.4
12065,2020,5.6
12067,2020,4.2
12069,2020,8.9
12071,2020,7.3
12073,2020,5.8
12075,2020,6.0
12077,2020,4.8
12079,2020,6.0
12081,2020,6.8
12083,2020,7.0
12085,2020,6.1
12086,2020,8.0
12087,2020,7.9
12089,2020,5.7
12091,2020,5.5
12093,2020,5.4
12095,2020,10.6
12097,2020,13.5
12099,2020,7.6
12101,2020,7.2
12103,2020,7.0
12105,2020,9.0
12107,2020,7.9
12109,2020,5.3
12111,2020,7.8
12113,2020,5.2
12115,2020,6.8
12117,2020,7.2
12119,2020,7.9
12121,2020,5.6
12123,2020,6.2
12125,2020,4.7
12127,2020,7.6
12129,2020,4.5
12131,2020,5.9
12133,2020,5.8
13000,2020,6.5
13001,2020,4.7
13003,2020,3.9
13005,2020,4.9
13007,2020,6.0
13009,2020,6.9
13011,2020,4.3
13013,2020,5.1
13015,2020,6.2
13017,2020,6.9
13019,2020,5.8
13021,2020,7.5
13023,2020,6.5
13025,2020,5.4
13027,2020,5.2
13029,2020,5.3
13031,2020,6.5
13033,2020,7.2
13035,2020,6.2
13037,2020,5.1
13039,2020,4.7
13043,2020,4.4
13045,2020,6.4
13047,2020,4.3
13049,2020,3.8
13051,2020,7.6
13053,2020,6.2
13055,2020,8.4
13057,2020,4.9
13059,2020,6.4
13061,2020,12.4
13063,2020,10.3
13065,2020,4.0
13067,2020,5.9
13069,2020,5.8
13071,2020,4.5
13073,2020,4.2
13075,2020,4.7
13077,2020,6.2
13079,2020,5.0
13081,2020,7.9
13083,2020,4.1
13085,2020,4.7
13087,2020,4.8
13089,2020,8.0
13091,2020,6.0
13093,2020,7.7
13095,2020,8.6
13097,2020,7.4
13099,2020,5.8
13101,2020,3.9
13103,2020,5.0
13105,2020,6.9
13107,2020,7.1
13109,2020,5.1
13111,2020,4.7
13113,2020,5.4
13115,2020,6.3
13117,2020,4.6
13119,2020,5.9
13121,2020,8.0
13123,2020,4.7
13125,2020,4.1
13127,2020,6.8
13129,2020,5.5
13131,2020,4.4
13133,2020,5.9
13135,2020,6.3
13137,2020,5.4
13139,2020,4.7
13141,2020,8.8
13143,2020,5.9
13145,2020,4.6
13147,2020,5.4
13149,2020,6.5
13151,2020,7.4
13153,2020,5.2
13155,2020,5.5
13157,2020,4.4
13159,2020,4.9
13161,2020,5.1
13163,2020,6.7
13165,2020,6.3
13167,2020,4.9
13169,2020,4.6
13171,2020,6.3
13173,2020,5.2
13175,2020,6.7
13177,2020,4.6
13179,2020,6.2
13181,2020,5.4
13183,2020,4.4
13185,2020,6.0
13187,2020,4.8
13189,2020,7.8
13191,2020,5.7
13193,2020,6.7
13195,2020,5.2
13197,2020,5.1
13199,2020,8.6
13201,2020,4.0
13205,2020,6.5
13207,2020,5.1
13209,2020,5.4
13211,2020,5.4
13213,2020,7.6
13215,2020,7.8
13217,2020,7.1
13219,2020,3.8
13221,2020,4.8
13223,2020,5.4
13225,2020,6.2
13227,2020,4.8
13229,2020,4.5
13231,2020,5.0
13233,2020,6.0
13235,2020,4.5
13237,2020,6.6
13239,2020,6.5
13241,2020,5.3
13243,2020,5.9
13245,2020,7.6
13247,2020,7.6
13249,2020,4.3
13251,2020,8.2
13253,2020,5.0
13255,2020,7.6
13257,2020,6.4
13259,2020,5.7
13261,2020,7.4
13263,2020,6.9
13265,2020,7.2
13267,2020,4.3
13269,2020,6.7
13271,2020,9.9
13273,2020,7.5
13275,2020,6.2
13277,2020,5.1
13279,2020,6.6
13281,2020,6.7
13283,2020,6.0
13285,2020,7.3
13287,2020,7.2
13289,2020,7.4
13291,2020,4.4
13293,2020,6.6
13295,2020,4.9
13297,2020,5.4
13299,2020,5.6
13301,2020,6.8
13303,2020,6.4
13305,2020,5.6
13307,2020,5.7
13309,2020,7.2
13311,2020,4.4
13313,2020,7.3
13315,2020,5.7
13317,2020,6.7
13319,2020,5.4
13321,2020,5.4
15000,2020,11.6
15001,2020,11.4
15003,2020,10.2
15007,2020,16.2
15009,2020,17.8
16000,2020,5.4
16001,2020,5.4
16003,2020,9.3
16005,2020,4.9
16007,2020,4.2
16009,2020,7.5
16011,2020,3.9
16013,2020,7.8
16015,2020,8.0
16017,2020,7.5
16019,2020,4.0
16021,2020,6.2
16023,2020,3.6
16025,2020,4.8
16027,2020,5.9
16029,2020,3.6
16031,2020,3.7
16033,2020,4.0
16035,2020,8.2
16037,2020,5.0
16039,2020,4.8
16041,2020,3.6
16043,2020,3.6
16045,2020,5.9
16047,2020,3.8
16049,2020,6.7
16051,2020,3.4
16053,2020,4.0
16055,2020,6.9
16057,2020,4.7
16059,2020,6.7
16061,2020,7.7
16063,2020,5.8
16065,2020,2.7
16067,2020,3.8
16069,2020,4.9
16071,2020,4.2
16073,2020,6.0
16075,2020,5.3
16077,2020,4.1
16079,2020,9.1
16081,2020,5.7
16083,2020,5.3
16085,2020,7.9
16087,2020,5.4
17000,2020,9.5
17001,2020,6.3
17003,2020,9.8
17005,2020,6.8
17007,2020,11.2
17009,2020,3.8
17011,2020,7.6
17013,2020,7.6
17015,2020,7.2
17017,2020,6.7
17019,2020,6.4
17021,2020,8.1
17023,2020,7.9
17025,2020,9.4
17027,2020,5.8
17029,2020,7.4
17031,2020,11.1
17033,2020,7.0
17035,2020,5.7
17037,2020,8.2
17039,2020,6.5
17041,2020,5.6
17043,2020,7.9
17045,2020,6.6
17047,2020,8.2
17049,2020,6.6
17051,2020,7.5
17053,2020,6.4
17055,2020,10.5
17057,2020,8.6
17059,2020,9.2
17061,2020,6.5
17063,2020,8.8
17065,2020,6.7
17067,2020,6.9
17069,2020,9.2
17071,2020,6.9
17073,2020,7.8
17075,2020,6.2
17077,2020,7.7
17079,2020,6.0
17081,2020,10.1
17083,2020,7.4
17085,2020,8.3
17087,2020,8.9
17089,2020,9.1
17091,2020,8.8
17093,2020,8.4
17095,2020,8.6
17097,2020,8.1
17099,2020,9.4
17101,2020,8.7
17103,2020,6.8
17105,2020,6.7
17107,2020,6.7
17109,2020,7.1
17111,2020,8.3
17113,2020,6.8
17115,2020,9.9
17117,2020,6.9
17119,2020,7.7
17121,2020,9.3
17123,2020,7.4
17125,2020,8.0
17127,2020,10.0
17129,2020,6.4
17131,2020,8.0
17133,2020,5.6
17135,2020,8.7
17137,2020,6.9
17139,2020,5.0
17141,2020,8.1
17143,2020,10.4
17145,2020,9.4
17147,2020,5.4
17149,2020,6.0
17151,2020,7.9
17153,2020,11.7
17155,2020,8.3
17157,2020,7.1
17159,2020,6.8
17161,2020,9.4
17163,2020,9.0
17165,2020,9.7
17167,2020,8.2
17169,2020,6.2
17171,2020,6.6
17173,2020,6.4
17175,2020,7.3
17177,2020,7.3
17179,2020,8.1
17181,2020,8.1
17183,2020,8.8
17185,2020,8.3
17187,2020,6.2
17189,2020,5.3
17191,2020,8.3
17193,2020,7.6
17195,2020,8.0
17197,2020,9.5
17199,2020,8.7
17201,2020,11.4
17203,2020,6.1
18000,2020,7.1
18001,2020,5.6
18003,2020,7.7
18005,2020,6.5
18007,2020,5.2
18009,2020,8.0
18011,2020,4.3
18013,2020,6.7
18015,2020,6.0
18017,2020,6.8
18019,2020,7.2
18021,2020,6.6
18023,2020,5.6
18025,2020,7.1
18027,2020,3.8
18029,2020,6.9
18031,2020,7.5
18033,2020,6.9
18035,2020,7.3
18037,2020,4.5
18039,2020,7.5
18041,2020,9.9
18043,2020,6.5
18045,2020,6.5
18047,2020,5.9
18049,2020,6.6
18051,2020,6.2
18053,2020,6.3
18055,2020,6.2
18057,2020,4.7
18059,2020,5.6
18061,2020,6.3
18063,2020,5.0
18065,2020,6.6
18067,2020,10.9
18069,2020,6.6
18071,2020,7.2
18073,2020,7.0
18075,2020,6.6
18077,2020,7.4
18079,2020,7.6
18081,2020,5.6
18083,2020,5.9
18085,2020,6.1
18087,2020,6.4
18089,2020,10.3
18091,2020,9.5
18093,2020,6.9
18095,2020,7.9
18097,2020,7.9
18099,2020,6.4
18101,2020,4.2
18103,2020,8.2
18105,2020,5.5
18107,2020,5.2
18109,2020,5.4
18111,2020,6.9
18113,2020,8.4
18115,2020,7.4
18117,2020,11.1
18119,2020,6.3
18121,2020,5.5
18123,2020,6.5
18125,2020,5.9
18127,2020,8.1
18129,2020,4.9
18131,2020,6.1
18133,2020,6.2
18135,2020,6.6
18137,2020,6.4
18139,2020,6.3
18141,2020,8.4
18143,2020,8.4
18145,2020,7.1
18147,2020,5.6
18149,2020,8.0
18151,2020,6.2
18153,2020,7.0
18155,2020,8.1
18157,2020,6.3
18159,2020,6.1
18161,2020,5.5
18163,2020,7.2
18165,2020,7.5
18167,2020,7.9
18169,2020,6.1
18171,2020,5.4
18173,2020,5.4
18175,2020,6.9
18177,2020,6.8
18179,2020,5.7
18181,2020,5.0
18183,2020,5.9
19000,2020,5.3
19001,2020,4.0
19003,2020,3.8
19005,2020,5.1
19007,2020,5.3
19009,2020,3.4
19011,2020,5.0
19013,2020,6.2
19015,2020,4.1
19017,2020,3.9
19019,2020,4.6
19021,2020,3.7
19023,2020,4.7
19025,2020,4.1
19027,2020,4.0
19029,2020,3.9
19031,2020,4.4
19033,2020,5.2
19035,2020,3.8
19037,2020,4.7
19039,2020,5.4
19041,2020,4.5
19043,2020,5.7
19045,2020,6.7
19047,2020,5.2
19049,2020,3.6
19051,2020,4.0
19053,2020,3.8
19055,2020,4.0
19057,2020,7.5
19059,2020,5.1
19061,2020,5.9
19063,2020,5.0
19065,2020,5.5
19067,2020,6.0
19069,2020,3.8
19071,2020,3.1
19073,2020,4.2
19075,2020,4.4
19077,2020,5.0
19079,2020,4.4
19081,2020,4.7
19083,2020,4.6
19085,2020,4.0
19087,2020,5.3
19089,2020,4.5
19091,2020,4.2
19093,2020,3.6
19095,2020,4.4
19097,2020,6.1
19099,2020,5.3
19101,2020,5.7
19103,2020,4.8
19105,2020,5.7
19107,2020,4.9
19109,2020,3.8
19111,2020,6.5
19113,2020,6.4
19115,2020,5.0
19117,2020,3.6
19119,2020,2.5
19121,2020,5.7
19123,2020,4.8
19125,2020,4.2
19127,2020,7.1
19129,2020,3.9
19131,2020,3.4
19133,2020,4.8
19135,2020,5.2
19137,2020,4.7
19139,2020,6.0
19141,2020,3.4
19143,2020,2.9
19145,2020,5.0
19147,2020,4.6
19149,2020,3.6
19151,2020,3.5
19153,2020,6.0
19155,2020,5.2
19157,2020,4.9
19159,2020,3.9
19161,2020,3.5
19163,2020,6.8
19165,2020,3.6
19167,2020,2.7
19169,2020,3.6
19171,2020,5.1
19173,2020,3.7
19175,2020,5.9
19177,2020,4.6
19179,2020,6.0
19181,2020,4.6
19183,2020,4.1
19185,2020,4.5
19187,2020,5.2
19189,2020,6.4
19191,2020,4.9
19193,2020,5.3
19195,2020,5.4
19197,2020,4.0
20000,2020,5.9
20001,2020,5.4
20003,2020,4.1
20005,2020,6.9
20007,2020,3.4
20009,2020,4.6
20011,2020,5.6
20013,2020,4.5
20015,2020,6.5
20017,2020,5.5
20019,2020,6.1
20021,2020,5.2
20023,2020,2.2
20025,2020,2.0
20027,2020,4.5
20029,2020,4.1
20031,2020,5.2
20033,2020,3.5
20035,2020,6.5
20037,2020,5.5
20039,2020,3.7
20041,2020,4.9
20043,2020,4.5
20045,2020,6.1
20047,2020,3.0
20049,2020,4.8
20051,2020,3.5
20053,2020,3.3
20055,2020,3.5
20057,2020,3.4
20059,2020,5.4
20061,2020,6.9
20063,2020,2.9
20065,2020,4.6
20067,2020,4.1
20069,2020,2.2
20071,2020,1.8
20073,2020,5.2
20075,2020,1.7
20077,2020,4.4
20079,2020,5.3
20081,2020,2.4
20083,2020,2.7
20085,2020,5.4
20087,2020,4.9
20089,2020,3.1
20091,2020,5.1
20093,2020,2.7
20095,2020,5.2
20097,2020,3.3
20099,2020,5.6
20101,2020,2.9
20103,2020,5.8
20105,2020,2.9
20107,2020,7.0
20109,2020,2.5
20111,2020,4.8
20113,2020,3.5
20115,2020,4.1
20117,2020,3.1
20119,2020,2.8
20121,2020,5.0
20123,2020,2.7
20125,2020,7.3
20127,2020,3.9
20129,2020,3.0
20131,2020,3.0
20133,2020,6.4
20135,2020,3.4
20137,2020,2.7
20139,2020,5.1
20141,2020,2.9
20143,2020,4.3
20145,2020,3.8
20147,2020,3.4
20149,2020,4.3
20151,2020,3.6
20153,2020,2.5
20155,2020,5.5
20157,2020,3.3
20159,2020,4.2
20161,2020,5.0
20163,2020,4.0
20165,2020,4.6
20167,2020,4.2
20169,2020,5.5
20171,2020,2.5
20173,2020,8.7
20175,2020,4.4
20177,2020,5.9
20179,2020,2.3
20181,2020,3.4
20183,2020,2.7
20185,2020,3.7
20187,2020,2.4
20189,2020,2.9
20191,2020,8.1
20193,2020,2.9
20195,2020,3.5
20197,2020,4.2
20199,2020,2.2
20201,2020,2.5
20203,2020,2.1
20205,2020,7.8
20207,2020,5.9
20209,2020,7.8
21000,2020,6.6
21001,2020,7.2
21003,2020,5.5
21005,2020,6.1
21007,2020,6.6
21009,2020,7.5
21011,2020,8.3
21013,2020,7.8
21015,2020,5.4
21017,2020,5.9
21019,2020,8.3
21021,2020,7.4
21023,2020,6.2
21025,2020,10.2
21027,2020,7.3
21029,2020,6.4
21031,2020,6.9
21033,2020,6.2
21035,2020,6.2
21037,2020,5.6
21039,2020,4.7
21041,2020,5.9
21043,2020,9.6
21045,2020,6.2
21047,2020,7.8
21049,2020,6.6
21051,2020,8.6
21053,2020,5.1
21055,2020,5.5
21057,2020,4.9
21059,2020,6.1
21061,2020,7.7
21063,2020,10.1
21065,2020,7.5
21067,2020,5.7
21069,2020,7.3
21071,2020,9.2
21073,2020,6.6
21075,2020,6.5
21077,2020,6.0
21079,2020,6.3
21081,2020,7.1
21083,2020,5.9
21085,2020,7.8
21087,2020,5.4
21089,2020,8.9
21091,2020,6.1
21093,2020,7.1
21095,2020,11.9
21097,2020,6.1
21099,2020,6.4
21101,2020,6.1
21103,2020,5.7
21105,2020,5.5
21107,2020,7.4
21109,2020,8.7
21111,2020,6.8
21113,2020,5.6
21115,2020,8.7
21117,2020,5.8
21119,2020,8.5
21121,2020,8.2
21123,2020,7.2
21125,2020,6.9
21127,2020,8.3
21129,2020,7.0
21131,2020,10.8
21133,2020,10.2
21135,2020,9.5
21137,2020,7.9
21139,2020,7.5
21141,2020,5.5
21143,2020,5.3
21145,2020,7.2
21147,2020,7.3
21149,2020,5.6
21151,2020,6.0
21153,2020,16.1
21155,2020,7.8
21157,2020,6.1
21159,2020,11.6
21161,2020,8.0
21163,2020,7.1
21165,2020,8.9
21167,2020,7.3
21169,2020,7.8
21171,2020,5.4
21173,2020,8.0
21175,2020,6.9
21177,2020,8.7
21179,2020,6.9
21181,2020,6.8
21183,2020,7.2
21185,2020,4.8
21187,2020,6.4
21189,2020,7.4
21191,2020,5.2
21193,2020,8.9
21195,2020,8.4
21197,2020,7.3
21199,2020,7.3
21201,2020,6.1
21203,2020,7.1
21205,2020,7.5
21207,2020,8.2
21209,2020,6.3
21211,2020,5.5
21213,2020,7.2
21215,2020,5.8
21217,2020,6.0
21219,2020,4.8
21221,2020,6.9
21223,2020,6.8
21225,2020,6.3
21227,2020,6.6
21229,2020,6.2
21231,2020,6.5
21233,2020,6.4
21235,2020,7.1
21237,2020,7.7
21239,2020,5.0
22000,2020,8.3
22001,2020,7.3
22003,2020,9.2
22005,2020,6.7
22007,2020,10.1
22009,2020,8.0
22011,2020,6.7
22013,2020,7.7
22015,2020,6.4
22017,2020,9.0
22019,2020,9.0
22021,2020,7.3
22023,2020,5.7
22025,2020,7.1
22027,2020,6.6
22029,2020,8.1
22031,2020,7.3
22033,2020,7.8
22035,2020,11.7
22037,2020,6.7
22039,2020,7.7
22041,2020,8.1
22043,2020,6.5
22045,2020,9.4
22047,2020,9.8
22049,2020,5.3
22051,2020,9.3
22053,2020,7.5
22055,2020,7.1
22057,2020,6.5
22059,2020,4.7
22061,2020,6.3
22063,2020,6.4
22065,2020,8.4
22067,2020,9.8
22069,2020,6.8
22071,2020,12.2
22073,2020,7.4
22075,2020,7.0
22077,2020,7.8
22079,2020,6.2
22081,2020,6.2
22083,2020,7.6
22085,2020,5.5
22087,2020,10.2
22089,2020,7.8
22091,2020,11.5
22093,2020,9.7
22095,2020,11.2
22097,2020,8.7
22099,2020,8.1
22101,2020,9.2
22103,2020,6.8
22105,2020,9.5
22107,2020,8.4
22109,2020,7.7
22111,2020,7.1
22113,2020,7.4
22115,2020,7.1
22117,2020,8.2
22119,2020,7.9
22121,2020,7.2
22123,2020,10.1
22125,2020,5.4
22127,2020,7.1
23000,2020,5.4
23001,2020,5.5
23003,2020,5.5
23005,2020,5.3
23007,2020,6.1
23009,2020,5.7
23011,2020,5.0
23013,2020,5.4
23015,2020,5.3
23017,2020,6.7
23019,2020,5.4
23021,2020,5.5
23023,2020,4.7
23025,2020,6.6
23027,2020,5.2
23029,2020,6.2
23031,2020,5.4
24000,2020,6.8
24001,2020,7.8
24003,2020,5.8
24005,2020,6.8
24009,2020,5.2
24011,2020,5.5
24013,2020,5.1
24015,2020,5.9
24017,2020,6.7
24019,2020,6.7
24021,2020,5.9
24023,2020,6.6
24025,2020,5.8
24027,2020,5.2
24029,2020,6.6
24031,2020,6.3
24033,2020,8.2
24035,2020,5.5
24037,2020,4.8
24039,2020,8.3
24041,2020,6.0
24043,2020,6.7
24045,2020,7.5
24047,2020,11.2
24510,2020,8.8
25000,2020,8.9
25001,2020,10.2
25003,2020,9.1
25005,2020,10.2
25007,2020,9.2
25009,2020,9.8
25011,2020,7.4
25013,2020,10.4
25015,2020,7.2
25017,2020,7.3
25019,2020,10.3
25021,2020,8.3
25023,2020,9.5
25025,2020,9.7
25027,2020,8.8
26000,2020,9.9
26001,2020,9.9
26003,2020,10.7
26005,2020,7.3
26007,2020,7.7
26009,2020,9.7
26011,2020,11.4
26013,2020,11.7
26015,2020,7.4
26017,2020,9.2
26019,2020,9.4
26021,2020,8.6
26023,2020,8.1
26025,2020,9.7
26027,2020,8.8
26029,2020,9.8
26031,2020,14.6
26033,2020,8.9
26035,2020,11.5
26037,2020,6.6
26039,2020,10.4
26041,2020,8.7
26043,2020,7.0
26045,2020,7.7
26047,2020,10.5
26049,2020,11.2
26051,2020,9.7
26053,2020,7.7
26055,2020,8.4
26057,2020,8.0
26059,2020,9.1
26061,2020,7.2
26063,2020,8.5
26065,2020,7.5
26067,2020,7.9
26069,2020,10.5
26071,2020,8.1
26073,2020,8.4
26075,2020,9.0
26077,2020,7.2
26079,2020,11.1
26081,2020,7.6
26083,2020,8.9
26085,2020,10.8
26087,2020,12.5
26089,2020,8.0
26091,2020,9.0
26093,2020,8.8
26095,2020,8.6
26097,2020,13.4
26099,2020,12.0
26101,2020,10.8
26103,2020,8.3
26105,2020,9.2
26107,2020,9.1
26109,2020,6.4
26111,2020,7.5
26113,2020,9.1
26115,2020,8.9
26117,2020,9.1
26119,2020,13.1
26121,2020,11.4
26123,2020,8.7
26125,2020,9.3
26127,2020,10.3
26129,2020,10.9
26131,2020,10.3
26133,2020,8.3
26135,2020,11.9
26137,2020,10.3
26139,2020,6.8
26141,2020,11.1
26143,2020,12.1
26145,2020,9.9
26147,2020,12.0
26149,2020,9.1
26151,2020,9.7
26153,2020,9.7
26155,2020,9.2
26157,2020,10.1
26159,2020,8.3
26161,2020,6.4
26163,2020,13.8
26165,2020,10.2
27000,2020,6.2
27001,2020,8.1
27003,2020,6.3
27005,2020,6.2
27007,2020,6.3
27009,2020,6.6
27011,2020,4.7
27013,2020,5.4
27015,2020,5.1
27017,2020,7.2
27019,2020,5.2
27021,2020,9.2
27023,2020,5.1
27025,2020,6.6
27027,2020,4.3
27029,2020,9.4
27031,2020,8.4
27033,2020,4.6
27035,2020,7.2
27037,2020,6.2
27039,2020,5.4
27041,2020,4.8
27043,2020,6.2
27045,2020,5.0
27047,2020,5.6
27049,2020,5.9
27051,2020,5.3
27053,2020,6.6
27055,2020,4.3
27057,2020,7.1
27059,2020,6.8
27061,2020,8.4
27063,2020,4.8
27065,2020,8.0
27067,2020,4.8
27069,2020,4.6
27071,2020,7.4
27073,2020,4.7
27075,2020,7.3
27077,2020,6.1
27079,2020,6.8
27081,2020,4.4
27083,2020,4.5
27085,2020,5.7
27087,2020,13.0
27089,2020,6.5
27091,2020,5.2
27093,2020,5.2
27095,2020,8.4
27097,2020,6.8
27099,2020,5.0
27101,2020,5.1
27103,2020,4.8
27105,2020,4.2
27107,2020,6.3
27109,2020,5.4
27111,2020,5.4
27113,2020,6.2
