county_fips,year,unemployment
13185,2000,4.4
13187,2000,2.9
13189,2000,4.4
13191,2000,4.3
13193,2000,6.6
13195,2000,3.2
13197,2000,3.9
13199,2000,4.5
13201,2000,4.1
13205,2000,5.1
13207,2000,3.7
13209,2000,5.7
13211,2000,3.4
13213,2000,3.3
13215,2000,4.7
13217,2000,3.2
13219,2000,2.5
13221,2000,3.0
13223,2000,2.7
13225,2000,4.5
13227,2000,3.0
13229,2000,4.0
13231,2000,3.7
13233,2000,4.1
13235,2000,4.0
13237,2000,3.5
13239,2000,6.3
13241,2000,3.2
13243,2000,5.9
13245,2000,4.4
13247,2000,3.1
13249,2000,4.1
13251,2000,4.9
13253,2000,4.9
13255,2000,4.3
13257,2000,3.6
13259,2000,5.4
13261,2000,4.1
13263,2000,5.4
13265,2000,5.1
13267,2000,5.7
13269,2000,5.3
13271,2000,7.7
13273,2000,5.2
13275,2000,4.2
13277,2000,4.1
13279,2000,6.5
13281,2000,4.3
13283,2000,7.8
13285,2000,3.6
13287,2000,5.5
13289,2000,4.4
13291,2000,3.9
13293,2000,5.0
13295,2000,3.5
13297,2000,3.1
13299,2000,5.0
13301,2000,5.5
13303,2000,4.7
13305,2000,4.9
13307,2000,3.8
13309,2000,6.2
13311,2000,3.5
13313,2000,3.5
13315,2000,4.7
13317,2000,4.6
13319,2000,4.3
13321,2000,4.3
15000,2000,4.2
15001,2000,5.0
15003,2000,4.1
15007,2000,4.8
15009,2000,3.9
16000,2000,4.7
16001,2000,3.4
16003,2000,10.0
16005,2000,4.6
16007,2000,4.9
16009,2000,11.0
16011,2000,4.4
16013,2000,3.5
16015,2000,4.9
16017,2000,7.7
16019,2000,3.4
16021,2000,7.7
16023,2000,4.3
16025,2000,3.7
16027,2000,4.5
16029,2000,5.1
16031,2000,4.9
16033,2000,5.3
16035,2000,13.2
16037,2000,5.6
16039,2000,5.7
16041,2000,3.2
16043,2000,4.8
16045,2000,5.1
16047,2000,3.8
16049,2000,8.4
16051,2000,3.7
16053,2000,4.3
16055,2000,6.3
16057,2000,4.2
16059,2000,8.0
16061,2000,6.5
16063,2000,4.4
16065,2000,3.5
16067,2000,5.7
16069,2000,5.2
16071,2000,3.4
16073,2000,3.9
16075,2000,6.7
16077,2000,5.7
16079,2000,9.8
16081,2000,3.0
16083,2000,4.2
16085,2000,6.7
16087,2000,6.8
17000,2000,4.4
17001,2000,3.6
17003,2000,7.4
17005,2000,4.2
17007,2000,4.7
17009,2000,3.3
17011,2000,4.7
17013,2000,5.3
17015,2000,5.5
17017,2000,4.4
17019,2000,3.3
17021,2000,5.1
17023,2000,4.7
17025,2000,5.8
17027,2000,3.6
17029,2000,4.0
17031,2000,4.9
17033,2000,5.5
17035,2000,4.6
17037,2000,3.4
17039,2000,5.3
17041,2000,3.8
17043,2000,3.4
17045,2000,4.3
17047,2000,5.0
17049,2000,4.2
17051,2000,6.0
17053,2000,3.6
17055,2000,6.6
17057,2000,5.3
17059,2000,5.9
17061,2000,5.1
17063,2000,5.3
17065,2000,4.9
17067,2000,4.3
17069,2000,6.3
17071,2000,4.0
17073,2000,4.7
17075,2000,4.2
17077,2000,4.2
17079,2000,4.8
17081,2000,5.1
17083,2000,4.4
17085,2000,4.1
17087,2000,6.0
17089,2000,4.1
17091,2000,4.4
17093,2000,3.3
17095,2000,4.6
17097,2000,3.5
17099,2000,5.1
17101,2000,5.4
17103,2000,4.1
17105,2000,3.7
17107,2000,3.8
17109,2000,4.1
17111,2000,3.6
17113,2000,3.2
17115,2000,5.0
17117,2000,4.3
17119,2000,4.2
17121,2000,5.5
17123,2000,4.0
17125,2000,5.6
17127,2000,5.1
17129,2000,3.4
17131,2000,5.3
17133,2000,3.1
17135,2000,5.4
17137,2000,4.0
17139,2000,4.0
17141,2000,4.1
17143,2000,4.3
17145,2000,6.7
17147,2000,3.4
17149,2000,5.2
17151,2000,6.4
17153,2000,6.8
17155,2000,4.8
17157,2000,4.8
17159,2000,5.9
17161,2000,4.3
17163,2000,4.8
17165,2000,6.7
17167,2000,3.5
17169,2000,4.9
17171,2000,4.6
17173,2000,4.7
17175,2000,5.8
17177,2000,5.1
17179,2000,3.9
17181,2000,6.2
17183,2000,5.6
17185,2000,5.0
17187,2000,4.3
17189,2000,3.8
17191,2000,5.7
17193,2000,4.8
17195,2000,4.1
17197,2000,4.1
17199,2000,5.8
17201,2000,4.4
17203,2000,3.3
18000,2000,3.0
18001,2000,2.7
18003,2000,2.7
18005,2000,2.6
18007,2000,2.9
18009,2000,4.3
18011,2000,2.1
18013,2000,2.9
18015,2000,2.8
18017,2000,3.1
18019,2000,3.5
18021,2000,4.1
18023,2000,2.9
18025,2000,4.8
18027,2000,3.0
18029,2000,3.3
18031,2000,2.2
18033,2000,3.0
18035,2000,3.4
18037,2000,2.2
18039,2000,2.6
18041,2000,4.3
18043,2000,3.4
18045,2000,3.1
18047,2000,3.5
18049,2000,4.0
18051,2000,3.3
18053,2000,3.9
18055,2000,4.7
18057,2000,1.9
18059,2000,2.2
18061,2000,3.3
18063,2000,2.0
18065,2000,3.9
18067,2000,3.2
18069,2000,3.1
18071,2000,2.7
18073,2000,3.4
18075,2000,3.3
18077,2000,3.3
18079,2000,2.8
18081,2000,2.1
18083,2000,3.7
18085,2000,2.5
18087,2000,2.4
18089,2000,3.8
18091,2000,3.5
18093,2000,4.0
18095,2000,3.1
18097,2000,2.8
18099,2000,3.1
18101,2000,3.4
18103,2000,3.4
18105,2000,2.7
18107,2000,2.6
18109,2000,2.4
18111,2000,3.0
18113,2000,2.9
18115,2000,3.4
18117,2000,4.4
18119,2000,3.0
18121,2000,3.5
18123,2000,4.7
18125,2000,3.5
18127,2000,2.8
18129,2000,3.0
18131,2000,4.4
18133,2000,2.9
18135,2000,3.8
18137,2000,2.6
18139,2000,2.6
18141,2000,3.2
18143,2000,3.3
18145,2000,2.6
18147,2000,3.5
18149,2000,4.8
18151,2000,3.0
18153,2000,5.2
18155,2000,4.8
18157,2000,2.6
18159,2000,2.7
18161,2000,3.1
18163,2000,3.2
18165,2000,4.6
18167,2000,4.0
18169,2000,3.0
18171,2000,2.7
18173,2000,3.3
18175,2000,3.8
18177,2000,3.6
18179,2000,2.4
18181,2000,3.0
18183,2000,2.5
19000,2000,2.7
19001,2000,2.7
19003,2000,3.9
19005,2000,3.4
19007,2000,4.4
19009,2000,3.0
19011,2000,2.3
19013,2000,2.8
19015,2000,2.2
19017,2000,2.5
19019,2000,2.9
19021,2000,2.4
19023,2000,3.3
19025,2000,2.8
19027,2000,2.3
19029,2000,3.6
19031,2000,2.3
19033,2000,3.0
19035,2000,2.4
19037,2000,6.5
19039,2000,3.2
19041,2000,2.5
19043,2000,3.5
19045,2000,3.5
19047,2000,2.5
19049,2000,1.9
19051,2000,3.3
19053,2000,3.4
19055,2000,2.9
19057,2000,3.6
19059,2000,2.8
19061,2000,3.3
19063,2000,2.9
19065,2000,3.8
19067,2000,3.8
19069,2000,2.8
19071,2000,2.4
19073,2000,3.3
19075,2000,2.3
19077,2000,2.7
19079,2000,2.5
19081,2000,2.2
19083,2000,3.1
19085,2000,2.7
19087,2000,3.0
19089,2000,3.2
19091,2000,2.6
19093,2000,2.2
19095,2000,2.1
19097,2000,3.7
19099,2000,2.5
19101,2000,2.9
19103,2000,1.9
19105,2000,2.7
19107,2000,3.2
19109,2000,2.6
19111,2000,4.5
19113,2000,2.3
19115,2000,3.0
19117,2000,2.8
19119,2000,2.0
19121,2000,3.1
19123,2000,2.4
19125,2000,2.3
19127,2000,2.8
19129,2000,2.0
19131,2000,2.8
19133,2000,3.2
19135,2000,3.1
19137,2000,3.3
19139,2000,2.8
19141,2000,2.3
19143,2000,2.5
19145,2000,3.2
19147,2000,2.3
19149,2000,2.6
19151,2000,2.8
19153,2000,2.4
19155,2000,2.4
19157,2000,2.7
19159,2000,3.0
19161,2000,2.7
19163,2000,3.3
19165,2000,2.4
19167,2000,2.0
19169,2000,1.8
19171,2000,3.4
19173,2000,3.3
19175,2000,3.4
19177,2000,3.2
19179,2000,3.6
19181,2000,2.2
19183,2000,2.2
19185,2000,3.1
19187,2000,3.1
19189,2000,2.1
19191,2000,2.6
19193,2000,2.6
19195,2000,3.0
19197,2000,2.6
20000,2000,3.8
20001,2000,4.7
20003,2000,4.3
20005,2000,4.5
20007,2000,2.8
20009,2000,3.5
20011,2000,3.9
20013,2000,5.1
20015,2000,4.1
20017,2000,3.0
20019,2000,4.5
20021,2000,4.9
20023,2000,2.7
20025,2000,2.9
20027,2000,3.4
20029,2000,3.8
20031,2000,3.9
20033,2000,2.3
20035,2000,4.7
20037,2000,4.5
20039,2000,2.6
20041,2000,3.3
20043,2000,5.0
20045,2000,2.8
20047,2000,2.7
20049,2000,5.1
20051,2000,2.7
20053,2000,3.5
20055,2000,2.7
20057,2000,2.7
20059,2000,3.8
20061,2000,4.9
20063,2000,2.3
20065,2000,2.9
20067,2000,3.0
20069,2000,2.7
20071,2000,3.4
20073,2000,4.9
20075,2000,2.8
20077,2000,3.8
20079,2000,3.6
20081,2000,2.4
20083,2000,3.5
20085,2000,4.3
20087,2000,4.0
20089,2000,2.7
20091,2000,3.0
20093,2000,2.8
20095,2000,3.7
20097,2000,2.9
20099,2000,5.0
20101,2000,2.9
20103,2000,4.1
20105,2000,2.9
20107,2000,5.0
20109,2000,3.6
20111,2000,3.2
20113,2000,3.0
20115,2000,3.1
20117,2000,3.7
20119,2000,2.8
20121,2000,3.4
20123,2000,2.8
20125,2000,5.3
20127,2000,3.7
20129,2000,2.9
20131,2000,3.0
20133,2000,4.5
20135,2000,2.5
20137,2000,3.2
20139,2000,4.6
20141,2000,2.7
20143,2000,3.1
20145,2000,2.9
20147,2000,2.9
20149,2000,3.3
20151,2000,2.8
20153,2000,3.0
20155,2000,3.9
20157,2000,3.0
20159,2000,3.8
20161,2000,3.0
20163,2000,3.4
20165,2000,3.5
20167,2000,4.1
20169,2000,3.1
20171,2000,2.2
20173,2000,4.2
20175,2000,3.0
20177,2000,4.0
20179,2000,2.2
20181,2000,2.9
20183,2000,2.9
20185,2000,3.2
20187,2000,2.5
20189,2000,2.9
20191,2000,4.7
20193,2000,2.5
20195,2000,2.6
20197,2000,3.4
20199,2000,2.3
20201,2000,3.6
20203,2000,3.0
20205,2000,4.0
20207,2000,5.0
20209,2000,6.3
21000,2000,4.1
21001,2000,5.0
21003,2000,4.3
21005,2000,3.4
21007,2000,5.9
21009,2000,4.6
21011,2000,6.1
21013,2000,6.5
21015,2000,2.9
21017,2000,3.3
21019,2000,5.7
21021,2000,3.9
21023,2000,3.5
21025,2000,6.7
21027,2000,4.7
21029,2000,3.2
21031,2000,4.0
21033,2000,4.4
21035,2000,3.9
21037,2000,3.3
21039,2000,6.1
21041,2000,4.3
21043,2000,7.1
21045,2000,4.5
21047,2000,4.7
21049,2000,3.7
21051,2000,6.5
21053,2000,5.0
21055,2000,6.4
21057,2000,5.6
21059,2000,4.2
21061,2000,4.9
21063,2000,8.8
21065,2000,4.7
21067,2000,2.9
21069,2000,4.6
21071,2000,6.9
21073,2000,3.3
21075,2000,5.2
21077,2000,3.9
21079,2000,3.5
21081,2000,3.8
21083,2000,4.9
21085,2000,5.1
21087,2000,4.5
21089,2000,5.8
21091,2000,4.9
21093,2000,4.3
21095,2000,8.2
21097,2000,3.5
21099,2000,4.7
21101,2000,3.5
21103,2000,3.1
21105,2000,4.6
21107,2000,5.3
21109,2000,5.6
21111,2000,3.6
21113,2000,2.9
21115,2000,5.7
21117,2000,3.2
21119,2000,7.3
21121,2000,5.7
21123,2000,4.4
21125,2000,4.1
21127,2000,6.9
21129,2000,5.8
21131,2000,5.8
21133,2000,7.8
21135,2000,8.5
21137,2000,4.0
21139,2000,5.6
21141,2000,3.6
21143,2000,5.6
21145,2000,4.6
21147,2000,6.6
21149,2000,5.0
21151,2000,3.5
21153,2000,10.4
21155,2000,5.0
21157,2000,5.1
21159,2000,7.2
21161,2000,3.7
21163,2000,4.0
21165,2000,6.2
21167,2000,3.8
21169,2000,4.5
21171,2000,8.0
21173,2000,4.3
21175,2000,6.4
21177,2000,5.8
21179,2000,4.1
21181,2000,7.0
21183,2000,5.1
21185,2000,3.0
21187,2000,3.6
21189,2000,5.6
21191,2000,3.4
21193,2000,6.6
21195,2000,6.1
21197,2000,4.9
21199,2000,4.3
21201,2000,4.3
21203,2000,4.7
21205,2000,4.3
21207,2000,5.7
21209,2000,3.1
21211,2000,3.0
21213,2000,3.4
21215,2000,3.0
21217,2000,5.1
21219,2000,4.1
21221,2000,4.4
21223,2000,3.7
21225,2000,4.7
21227,2000,3.7
21229,2000,4.1
21231,2000,5.4
21233,2000,4.5
21235,2000,4.8
21237,2000,8.4
21239,2000,2.7
22000,2000,5.2
22001,2000,5.7
22003,2000,6.6
22005,2000,5.1
22007,2000,6.2
22009,2000,6.2
22011,2000,5.2
22013,2000,6.5
22015,2000,4.7
22017,2000,5.0
22019,2000,4.9
22021,2000,6.6
22023,2000,4.9
22025,2000,9.1
22027,2000,6.2
22029,2000,8.2
22031,2000,6.0
22033,2000,4.5
22035,2000,9.4
22037,2000,5.6
22039,2000,5.8
22041,2000,7.1
22043,2000,6.1
22045,2000,5.6
22047,2000,6.9
22049,2000,5.5
22051,2000,4.5
22053,2000,5.7
22055,2000,4.0
22057,2000,4.4
22059,2000,5.7
22061,2000,5.3
22063,2000,5.5
22065,2000,7.8
22067,2000,7.4
22069,2000,5.7
22071,2000,5.3
22073,2000,4.6
22075,2000,5.7
22077,2000,6.1
22079,2000,5.3
22081,2000,6.8
22083,2000,6.7
22085,2000,5.1
22087,2000,5.3
22089,2000,5.4
22091,2000,5.6
22093,2000,8.4
22095,2000,6.6
22097,2000,6.3
22099,2000,5.4
22101,2000,7.2
22103,2000,4.2
22105,2000,6.3
22107,2000,7.4
22109,2000,4.5
22111,2000,5.5
22113,2000,5.2
22115,2000,6.0
22117,2000,6.0
22119,2000,6.0
22121,2000,5.1
22123,2000,9.3
22125,2000,6.6
22127,2000,6.4
23000,2000,3.3
23001,2000,3.4
23003,2000,4.2
23005,2000,2.5
23007,2000,5.0
23009,2000,4.0
23011,2000,3.5
23013,2000,2.7
23015,2000,3.0
23017,2000,4.0
23019,2000,3.7
23021,2000,5.2
23023,2000,2.6
23025,2000,4.7
23027,2000,3.9
23029,2000,5.9
23031,2000,2.6
24000,2000,3.5
24001,2000,5.9
24003,2000,3.0
24005,2000,3.7
24009,2000,3.0
24011,2000,3.6
24013,2000,2.9
24015,2000,3.5
24017,2000,2.9
24019,2000,5.1
24021,2000,2.7
24023,2000,5.1
24025,2000,3.2
24027,2000,2.5
24029,2000,3.8
24031,2000,2.6
24033,2000,3.7
24035,2000,3.0
24037,2000,3.2
24039,2000,6.2
24041,2000,3.3
24043,2000,3.6
24045,2000,4.1
24047,2000,6.1
24510,2000,5.9
25000,2000,2.8
25001,2000,3.6
25003,2000,3.0
25005,2000,3.9
25007,2000,2.9
25009,2000,2.9
25011,2000,2.6
25013,2000,3.4
25015,2000,2.3
25017,2000,2.3
25019,2000,1.5
25021,2000,2.4
25023,2000,2.8
25025,2000,3.1
25027,2000,2.9
26000,2000,3.6
26001,2000,7.0
26003,2000,5.5
26005,2000,3.0
26007,2000,5.7
26009,2000,4.8
26011,2000,6.0
26013,2000,6.7
26015,2000,3.4
26017,2000,4.2
26019,2000,4.7
26021,2000,3.9
26023,2000,3.9
26025,2000,4.3
26027,2000,3.3
26029,2000,4.6
26031,2000,8.4
26033,2000,6.6
26035,2000,5.6
26037,2000,2.7
26039,2000,4.8
26041,2000,5.5
26043,2000,4.3
26045,2000,2.9
26047,2000,5.7
26049,2000,4.6
26051,2000,5.5
26053,2000,6.5
26055,2000,3.5
26057,2000,4.7
26059,2000,3.8
26061,2000,5.1
26063,2000,4.7
26065,2000,3.1
26067,2000,3.8
26069,2000,6.7
26071,2000,6.0
26073,2000,3.4
26075,2000,3.5
26077,2000,3.1
26079,2000,4.8
26081,2000,3.2
26083,2000,6.5
26085,2000,5.9
26087,2000,4.0
26089,2000,3.2
26091,2000,3.9
26093,2000,2.4
26095,2000,6.2
26097,2000,7.8
26099,2000,3.3
26101,2000,5.5
26103,2000,4.5
26105,2000,5.0
26107,2000,4.4
26109,2000,4.3
26111,2000,3.4
26113,2000,4.6
26115,2000,3.3
26117,2000,4.3
26119,2000,8.3
26121,2000,4.2
26123,2000,4.7
26125,2000,2.6
26127,2000,6.1
26129,2000,5.6
26131,2000,6.6
26133,2000,4.7
26135,2000,6.3
26137,2000,4.3
26139,2000,2.8
26141,2000,8.6
26143,2000,5.7
26145,2000,4.2
26147,2000,3.9
26149,2000,3.5
26151,2000,4.8
26153,2000,8.4
26155,2000,4.0
26157,2000,4.7
26159,2000,4.2
26161,2000,2.4
26163,2000,4.0
26165,2000,5.5
27000,2000,3.0
27001,2000,5.9
27003,2000,2.6
27005,2000,4.8
27007,2000,4.5
27009,2000,3.4
27011,2000,4.2
27013,2000,2.7
27015,2000,3.6
27017,2000,4.7
27019,2000,2.3
27021,2000,5.3
27023,2000,4.9
27025,2000,3.5
27027,2000,3.1
27029,2000,9.1
27031,2000,3.9
27033,2000,4.6
27035,2000,3.9
27037,2000,2.4
27039,2000,2.9
27041,2000,3.2
27043,2000,3.6
27045,2000,3.1
27047,2000,3.4
27049,2000,3.0
27051,2000,4.8
27053,2000,2.6
27055,2000,3.9
27057,2000,4.8
27059,2000,3.3
27061,2000,5.6
27063,2000,3.0
27065,2000,4.7
27067,2000,3.1
27069,2000,5.4
27071,2000,5.1
27073,2000,3.4
27075,2000,4.1
27077,2000,3.9
27079,2000,3.7
27081,2000,3.5
27083,2000,2.8
27085,2000,3.2
27087,2000,5.6
27089,2000,7.7
27091,2000,3.4
27093,2000,4.2
27095,2000,4.4
27097,2000,4.5
27099,2000,2.8
27101,2000,3.7
27103,2000,2.7
27105,2000,2.9
27107,2000,4.4
27109,2000,2.6
27111,2000,4.0
27113,2000,5.8
