FIPStxt,year,rate_domestic_migration
21131,2012,-9.38463601
21133,2012,-14.63202926
21135,2012,-1.806619454
21137,2012,-13.88295165
21139,2012,-5.491894175
21141,2012,-5.525583826
21143,2012,5.8053432854
21145,2012,-2.45094308
21147,2012,-15.13733693
21149,2012,-2.421307506
21151,2012,2.9970206089
21153,2012,-13.62200829
21155,2012,-6.112377565
21157,2012,2.7510316369
21159,2012,-7.200438288
21161,2012,-6.056104668
21163,2012,-19.76298007
21165,2012,-13.32601709
21167,2012,-1.78412132
21169,2012,-10.97092704
21171,2012,-4.226775705
21173,2012,0.2984462144
21175,2012,-14.4587156
21177,2012,-3.84676522
21179,2012,2.1477906017
21181,2012,-11.06696935
21183,2012,0.3749531309
21185,2012,17.757594993
21187,2012,-6.485384722
21189,2012,-18.55170233
21191,2012,-6.846032724
21193,2012,-13.75607531
21195,2012,-4.03119932
21197,2012,-12.19658017
21199,2012,0.2046857287
21201,2012,-28.86323268
21203,2012,-2.283038197
21205,2012,7.560079402
21207,2012,-6.508758525
21209,2012,12.448004294
21211,2012,9.6411726625
21213,2012,12.397761515
21215,2012,-0.686027898
21217,2012,0.2796644027
21219,2012,8.2248662461
21221,2012,12.78647289
21223,2012,0.1132631102
21225,2012,-13.64355392
21227,2012,3.6441430047
21229,2012,9.9527880567
21231,2012,-3.930497304
21233,2012,-3.112494442
21235,2012,-5.138086063
21237,2012,-21.15965925
21239,2012,3.4358083139
22000,2012,-0.128805918
22001,2012,-2.260580323
22003,2012,-7.281647911
22005,2012,10.652607145
22007,2012,-7.52318568
22009,2012,-7.436995454
22011,2012,0.276155365
22013,2012,-4.990686395
22015,2012,14.353005006
22017,2012,-4.254996412
22019,2012,-1.920997064
22021,2012,-3.372179519
22023,2012,-8.11785929
22025,2012,-4.482120238
22027,2012,-3.490298154
22029,2012,-21.18859299
22031,2012,5.5388275529
22033,2012,-3.538646428
22035,2012,-19.03261797
22037,2012,-10.01376893
22039,2012,-8.965823347
22041,2012,-11.46478328
22043,2012,-1.518874246
22045,2012,-1.373224835
22047,2012,-6.178023033
22049,2012,-5.887042374
22051,2012,-6.068823779
22053,2012,-7.487665974
22055,2012,4.0843328444
22057,2012,-3.62410234
22059,2012,-4.898835688
22061,2012,-8.651843034
22063,2012,6.1843202988
22065,2012,13.808500083
22067,2012,-4.010646443
22069,2012,-5.004763417
22071,2012,17.738001046
22073,2012,-2.116770892
22075,2012,5.4843064462
22077,2012,-8.571993758
22079,2012,-3.582899043
22081,2012,-6.169099422
22083,2012,-0.526340973
22085,2012,-5.867509181
22087,2012,40.025185496
22089,2012,-4.980440798
22091,2012,0.4559131941
22093,2012,-12.39117417
22095,2012,-14.65723673
22097,2012,-3.654707983
22099,2012,-8.749786475
22101,2012,-17.0396013
22103,2012,5.9296925889
22105,2012,1.5344271878
22107,2012,-23.98176593
22109,2012,-6.14301769
22111,2012,-13.47262407
22113,2012,2.0028416386
22115,2012,12.388382367
22117,2012,-9.168150272
22119,2012,-9.811081897
22121,2012,-4.393054001
22123,2012,-3.040966158
22125,2012,-4.710741135
22127,2012,-5.024295111
23000,2012,-0.656623292
23001,2012,-2.605560079
23003,2012,-5.613590799
23005,2012,1.4443263401
23007,2012,-2.606245215
23009,2012,0.256873664
23011,2012,-1.766762674
23013,2012,-0.706330487
23015,2012,0.3800002923
23017,2012,-2.985178243
23019,2012,-2.839410497
23021,2012,-0.288791983
23023,2012,-1.566148414
23025,2012,-1.503817383
23027,2012,0.3342546764
23029,2012,-2.421084891
23031,2012,2.548399444
24000,2012,-1.098375283
24001,2012,-6.275291377
24003,2012,2.1951611489
24005,2012,-0.074797342
24009,2012,-0.134043017
24011,2012,-11.87496184
24013,2012,-1.903701442
24015,2012,-2.380483966
24017,2012,1.5873651073
24019,2012,-6.751054852
24021,2012,2.2225530425
24023,2012,-6.420705945
24025,2012,3.1092581189
24027,2012,7.4633034565
24029,2012,-11.78342366
24031,2012,-2.446570193
24033,2012,-5.002051934
24035,2012,4.071972633
24037,2012,2.4218222826
24039,2012,-11.62523901
24041,2012,3.1870201362
24043,2012,-1.665474643
24045,2012,-2.402456287
24047,2012,3.5503647369
24510,2012,-3.841374401
25000,2012,-1.166715424
25001,2012,1.0926573427
25003,2012,-2.300340067
25005,2012,0.0
25007,2012,7.2779335441
25009,2012,-0.59648274
25011,2012,-2.538726034
25013,2012,-6.89081646
25015,2012,-2.451859639
25017,2012,-0.025426091
25019,2012,5.7713000098
25021,2012,0.3380744602
25023,2012,-1.816215436
25025,2012,-0.127667237
25027,2012,-3.489747083
26000,2012,-3.333037236
26001,2012,-3.002439482
26003,2012,-0.105446301
26005,2012,-1.401226972
26007,2012,-1.640857348
26009,2012,-1.288521422
26011,2012,-3.404419322
26013,2012,-9.452226398
26015,2012,-0.712190324
26017,2012,-3.395775804
26019,2012,0.2304346574
26021,2012,-5.454441063
26023,2012,-4.970643562
26025,2012,-6.374100399
26027,2012,-7.403276671
26029,2012,0.688415497
26031,2012,-1.510778826
26033,2012,1.5150931525
26035,2012,-3.592407398
26037,2012,-0.789136225
26039,2012,-3.429796356
26041,2012,-1.030103417
26043,2012,5.3981623277
26045,2012,-3.010416039
26047,2012,2.5324566355
26049,2012,-11.70409143
26051,2012,-8.206604177
26053,2012,1.6171668481
26055,2012,7.5474248637
26057,2012,-4.685344623
26059,2012,-8.334589624
26061,2012,-7.153931942
26063,2012,-4.446556985
26065,2012,-9.521438246
26067,2012,-4.24272787
26069,2012,0.6268241562
26071,2012,-7.715718633
26073,2012,-5.336881817
26075,2012,0.2690695201
26077,2012,4.0239943459
26079,2012,-3.501196242
26081,2012,2.2020764535
26083,2012,-5.062126093
26085,2012,3.5771932121
26087,2012,-0.862220558
26089,2012,-0.560655967
26091,2012,-5.575271202
26093,2012,1.7049223465
26095,2012,-5.538035536
26097,2012,6.6099239406
26099,2012,1.9741658205
26101,2012,0.4853485409
26103,2012,3.5333860631
26105,2012,2.7223705565
26107,2012,-1.725089705
26109,2012,-2.731149814
26111,2012,-5.157408402
26113,2012,2.1398956801
26115,2012,-6.192523983
26117,2012,-5.824535857
26119,2012,-3.030778074
26121,2012,-2.463365522
26123,2012,-11.80897732
26125,2012,1.8216588589
26127,2012,-9.893671462
26129,2012,-2.707307396
26131,2012,-24.8447205
26133,2012,-8.761807069
26135,2012,-0.698161508
26137,2012,-4.817575846
26139,2012,5.961301743
26141,2012,0.8385424607
26143,2012,2.0202020202
26145,2012,-5.704044182
26147,2012,-6.852758794
26149,2012,-6.799934458
26151,2012,-9.551705073
26153,2012,-12.83651275
26155,2012,-10.27797914
26157,2012,-13.5503324
26159,2012,-13.21131492
26161,2012,-3.783173992
26163,2012,-9.932989138
26165,2012,-4.696060527
27000,2012,-1.699744824
27001,2012,-4.781717692
27003,2012,1.5306564782
27005,2012,3.5891352617
27007,2012,-5.476779122
27009,2012,-8.139324565
27011,2012,-8.510638298
27013,2012,3.8041335158
27015,2012,-10.57372234
27017,2012,-6.250265141
27019,2012,3.4068995072
27021,2012,-1.619917948
27023,2012,-18.17140051
27025,2012,-10.07227792
27027,2012,-2.197893685
27029,2012,-4.943096908
27031,2012,-9.048031572
27033,2012,-13.56980289
27035,2012,0.3187581184
27037,2012,-1.909760114
27039,2012,-4.003261917
27041,2012,2.2905081893
27043,2012,-15.6440968
27045,2012,-0.672026881
27047,2012,-0.837426524
27049,2012,-1.496113358
27051,2012,-10.56958309
27053,2012,1.7896392126
27055,2012,-7.332624867
27057,2012,-3.954112765
27059,2012,-5.57964086
27061,2012,1.6840799052
27063,2012,10.925230454
27065,2012,-14.84610367
27067,2012,-2.175583801
27069,2012,-2.877060972
27071,2012,-2.272899462
27073,2012,-8.785998187
27075,2012,1.1126048862
27077,2012,-11.81201307
27079,2012,-8.982197933
27081,2012,-8.130081301
27083,2012,-15.46802433
27085,2012,-14.05722508
27087,2012,-2.550555657
27089,2012,-3.063919704
27091,2012,-7.107562739
27093,2012,-10.5994073
27095,2012,-10.99413387
27097,2012,-6.389198638
27099,2012,-4.317405493
27101,2012,-4.417063815
27103,2012,-4.455490559
27105,2012,-10.93249072
27107,2012,-27.154047
27109,2012,-3.607345868
27111,2012,-0.559000786
27113,2012,0.0
27115,2012,-16.69528554
27117,2012,-14.90013738
27119,2012,-3.10859463
27121,2012,-2.476950599
27123,2012,-2.592505076
27125,2012,-12.03339882
27127,2012,-13.12607945
27129,2012,-9.899055682
27131,2012,-5.694159995
27133,2012,-11.32075472
27135,2012,-3.93180573
27137,2012,-0.558919887
27139,2012,7.0681674692
27141,2012,-6.490272983
27143,2012,-9.059348653
27145,2012,-4.352844188
27147,2012,-11.66316772
27149,2012,-3.394887094
27151,2012,-6.111456391
27153,2012,-15.9457441
27155,2012,-17.69911504
27157,2012,-6.0252132
27159,2012,-3.375032099
27161,2012,-2.763223065
27163,2012,2.708764523
27165,2012,-9.155372049
27167,2012,3.0372057707
27169,2012,-3.096457575
27171,2012,-1.743741074
27173,2012,-12.62416206
28000,2012,-2.535158213
28001,2012,-9.469872807
28003,2012,-1.664630627
28005,2012,-16.56378206
28007,2012,-11.52348819
28009,2012,-7.143268621
28011,2012,1.3273553183
28013,2012,-3.497679424
28015,2012,0.0
28017,2012,-5.428261242
28019,2012,-3.554923569
28021,2012,-48.71165003
28023,2012,-9.872381411
28025,2012,-4.74408823
28027,2012,-14.99990285
28029,2012,-10.56150879
28031,2012,-3.596383066
28033,2012,8.8290201845
28035,2012,2.2995755641
28037,2012,-7.554296506
28039,2012,-4.194795831
28041,2012,0.697934115
28043,2012,0.4165027651
28045,2012,8.7104336329
28047,2012,4.2640596968
28049,2012,-7.339752762
28051,2012,-13.31578947
28053,2012,-17.81280363
28055,2012,2.8735632184
28057,2012,-1.632021989
28059,2012,-5.21469544
28061,2012,-19.38610662
28063,2012,4.5829514207
28065,2012,-6.356281988
28067,2012,3.3591011104
28069,2012,10.736047974
28071,2012,31.189162881
28073,2012,6.094288336
28075,2012,-8.887121132
28077,2012,-5.268123919
28079,2012,-4.951454221
28081,2012,4.8095432711
28083,2012,-45.49937955
28085,2012,-3.299051881
28087,2012,-6.693563945
28089,2012,6.6456426429
28091,2012,-12.86841013
28093,2012,-6.820631045
28095,2012,-5.916592481
28097,2012,-12.81631508
28099,2012,-4.302593321
28101,2012,0.0
28103,2012,-17.55167498
28105,2012,13.81152548
28107,2012,-5.108853411
28109,2012,-10.17747193
28111,2012,-17.89042117
28113,2012,-11.20190755
28115,2012,11.453685823
28117,2012,-4.693076726
28119,2012,-34.42840028
28121,2012,4.7031887896
28123,2012,-10.54078827
28125,2012,-25.87723838
28127,2012,-1.677944154
28129,2012,-12.41480039
28131,2012,7.6212728082
28133,2012,-5.831928049
28135,2012,-19.25803792
28137,2012,-11.1755256
28139,2012,-6.052469908
28141,2012,3.8723154918
28143,2012,-25.77515693
28145,2012,-1.792770379
28147,2012,-21.15637319
28149,2012,-5.71825179
28151,2012,-13.43631188
28153,2012,-2.522190425
28155,2012,-10.15779093
28157,2012,-13.96985452
28159,2012,-2.104100366
28161,2012,-8.832503613
28163,2012,-2.614517639
29000,2012,-1.965492617
29001,2012,-4.597522014
29003,2012,5.8533758331
29005,2012,-4.329785315
29007,2012,-1.72376643
29009,2012,-2.659875495
29011,2012,-5.276830654
29013,2012,-20.96423573
29015,2012,5.6280244056
29017,2012,2.4176001289
29019,2012,5.0079984719
29021,2012,-2.560420354
29023,2012,-1.232902205
29025,2012,-18.94805619
29027,2012,-1.420470559
29029,2012,9.3386805421
29031,2012,1.5227930889
29033,2012,-19.96617751
29035,2012,-6.664022213
29037,2012,0.8581421223
29039,2012,0.4313288523
29041,2012,-6.488871585
29043,2012,7.7823469588
29045,2012,-9.006433167
29047,2012,3.2816426764
29049,2012,-3.928415539
29051,2012,-5.216640954
29053,2012,-0.341968026
29055,2012,0.4032664583
29057,2012,-24.92821718
29059,2012,-3.415116384
29061,2012,-3.736290225
29063,2012,-2.110199297
29065,2012,3.7085584578
29067,2012,-4.851870911
29069,2012,-4.635792705
29071,2012,-6.198662705
29073,2012,-5.003669358
29075,2012,-8.534432019
29077,2012,6.6751151206
29079,2012,5.0527134043
29081,2012,-16.24169459
29083,2012,1.3939475696
29085,2012,-9.339909749
29087,2012,-31.30580943
29089,2012,-6.85770267
29091,2012,-2.218907558
29093,2012,-5.479969766
29095,2012,-3.398449337
29097,2012,-1.765828619
29099,2012,-2.621476538
29101,2012,3.816758362
29103,2012,-8.034083993
29105,2012,-8.011243851
29107,2012,-5.463243839
29109,2012,-4.57832579
29111,2012,-9.734991888
29113,2012,-1.392076451
29115,2012,-5.659850931
29117,2012,-6.441544643
29119,2012,-2.311533681
29121,2012,7.0211601018
29123,2012,11.043891348
29125,2012,-16.59979113
29127,2012,-2.155322255
29129,2012,-15.23656776
29131,2012,-3.975659229
29133,2012,2.876385576
29135,2012,-7.77689243
29137,2012,2.071942446
29139,2012,-19.28249266
29141,2012,-13.09935739
29143,2012,-13.58936484
29145,2012,-2.269624573
29147,2012,-5.859709153
29149,2012,-8.087233076
29151,2012,-7.062045111
29153,2012,-1.455301455
29155,2012,-7.997793712
29157,2012,-1.736430845
29159,2012,-1.20768657
29161,2012,-7.140015032
29163,2012,-8.437911483
29165,2012,6.3049428785
29167,2012,-4.784535354
29169,2012,-20.66084741
29171,2012,-2.620703558
29173,2012,-6.243597873
29175,2012,2.0546862652
29177,2012,-11.45884938
29179,2012,-0.915122398
29181,2012,-7.100255609
29183,2012,3.1877260298
29185,2012,-10.92611863
29186,2012,-17.69077196
29187,2012,2.9986376748
29189,2012,-3.155736128
29195,2012,2.0447284345
29197,2012,-2.962625342
29199,2012,0.412371134
29201,2012,-2.221995198
29203,2012,-10.27233636
29205,2012,-3.212593366
29207,2012,0.502807341
29209,2012,-4.686694474
29211,2012,-21.33292987
29213,2012,1.9705740244
29215,2012,-5.607223651
29217,2012,-8.473366021
29219,2012,0.7345964311
29221,2012,-2.789233558
29223,2012,3.5776841948
29225,2012,-6.529850746
29227,2012,-19.53311101
29229,2012,-2.262443439
29510,2012,-8.325505667
30000,2012,3.0173419706
30001,2012,13.032473477
30003,2012,-16.27576677
30005,2012,6.1863447756
30007,2012,7.1397474967
30009,2012,5.7340583292
30011,2012,27.038813781
30013,2012,-8.608022726
30015,2012,22.820163488
30017,2012,3.7357785702
30019,2012,5.0933786078
30021,2012,23.223968889
30023,2012,0.7569613409
30025,2012,23.505708529
30027,2012,-0.175039384
30029,2012,0.9843219389
30031,2012,5.8604474163
30033,2012,-12.8102482
30035,2012,0.0734106592
30037,2012,0.0
30039,2012,-7.841855906
30041,2012,-10.30802074
30043,2012,-3.084651655
30045,2012,1.9935210566
30047,2012,-4.656055459
30049,2012,4.0307577825
30051,2012,9.2204526404
30053,2012,-4.244438762
30055,2012,2.3460410557
30057,2012,4.5730711439
30059,2012,4.783417486
30061,2012,-23.23909919
30063,2012,2.9825520704
30065,2012,-7.627926687
30067,2012,6.5594855305
30069,2012,30.181086519
30071,2012,-16.13097388
30073,2012,-8.425828405
30075,2012,15.463917526
30077,2012,0.7059654077
30079,2012,-1.752848379
30081,2012,5.0891842482
30083,2012,56.394570828
30085,2012,22.479276917
30087,2012,-9.105516872
30089,2012,0.8781558727
30091,2012,38.461538462
30093,2012,1.0743477693
30095,2012,1.0915838882
30097,2012,1.3954786492
30099,2012,-2.971032434
30101,2012,10.027962588
30103,2012,13.93728223
30105,2012,6.4171122995
30107,2012,-18.94387876
30109,2012,59.523809524
30111,2012,7.8432153201
31000,2012,-0.537632225
31001,2012,1.2470223345
31003,2012,-11.99605193
31005,2012,19.007391763
31007,2012,31.366691561
31009,2012,49.331963001
31011,2012,6.4599483204
31013,2012,-3.368794326
31015,2012,-3.865668036
31017,2012,-12.68292683
31019,2012,6.605900848
31021,2012,-15.00297089
31023,2012,-0.605766901
31025,2012,-6.433294284
31027,2012,-6.303363704
31029,2012,8.2520630158
31031,2012,-0.174489618
31033,2012,5.5826936497
31035,2012,-11.06177456
31037,2012,-12.12236007
31039,2012,-7.472938074
31041,2012,-4.322435278
31043,2012,-17.57977122
31045,2012,-11.78010471
31047,2012,-19.75390617
31049,2012,4.0858018386
31051,2012,-18.34090527
31053,2012,-9.113166485
31055,2012,1.7119749138
31057,2012,19.216182048
31059,2012,-13.6915078
31061,2012,-0.626272115
31063,2012,3.3130866924
31065,2012,-3.266306012
31067,2012,-10.05463477
31069,2012,-33.12731768
31071,2012,2.997002997
31073,2012,38.811102923
31075,2012,-12.70849881
31077,2012,-28.80576115
31079,2012,0.2174149364
31081,2012,-6.954409979
31083,2012,-0.584197459
31085,2012,-39.55104222
31087,2012,6.6317626527
31089,2012,-8.261684039
31091,2012,-21.9028063
31093,2012,-0.635273565
31095,2012,3.8448790189
31097,2012,-7.113332692
31099,2012,-10.11106856
31101,2012,-1.700473703
31103,2012,-19.8019802
31105,2012,4.2049934297
31107,2012,0.0
31109,2012,2.2010988352
31111,2012,-5.166451398
31113,2012,2.557544757
31115,2012,-21.27659574
31117,2012,-83.01886792
31119,2012,-4.280272225
31121,2012,11.534764499
31123,2012,-10.28433152
31125,2012,-13.23430115
31127,2012,-9.867963864
31129,2012,1.8024107243
31131,2012,-5.090677696
31133,2012,5.3744177714
31135,2012,-5.447735785
31137,2012,4.904097646
31139,2012,-2.364230582
31141,2012,-3.497951857
31143,2012,-8.300320694
31145,2012,-0.995790522
31147,2012,-2.887218045
31149,2012,-27.52924983
31151,2012,-0.06958458
31153,2012,4.8258548831
31155,2012,-5.619866468
31157,2012,-2.626555286
31159,2012,7.9757157312
31161,2012,-5.240011229
31163,2012,-5.501618123
31165,2012,0.0
31167,2012,-19.72772479
31169,2012,-0.581677169
31171,2012,7.1479628306
31173,2012,-8.967312699
31175,2012,-0.236854571
31177,2012,-1.454837334
31179,2012,1.055408971
31181,2012,-1.067948205
31183,2012,-27.29528536
31185,2012,1.8826937002
32000,2012,4.9121029716
32001,2012,-21.17203817
32003,2012,5.8575366305
32005,2012,1.129088953
32007,2012,22.447739789
32009,2012,39.718129404
32011,2012,4.5362903226
32013,2012,17.264906556
32015,2012,4.2520622502
32017,2012,22.932330827
32019,2012,-8.480206339
32021,2012,7.7544426494
32023,2012,-1.827297541
32027,2012,19.309931891
32029,2012,-14.46467777
32031,2012,3.3663547757
32033,2012,-13.79721078
32510,2012,-3.670128822
33000,2012,-0.677649735
33001,2012,2.2687190018
33003,2012,1.4469352234
33005,2012,-0.884064095
33007,2012,-11.90974645
33009,2012,-0.24595708
33011,2012,-3.488957005
33013,2012,-0.97968514
33015,2012,4.1456914421
33017,2012,0.2089184053
33019,2012,-7.701975072
34000,2012,-5.216980264
34001,2012,-6.583522986
34003,2012,-0.763572139
34005,2012,-2.946567648
34007,2012,-7.791682818
34009,2012,-1.255694731
34011,2012,-6.745717043
34013,2012,-11.03008123
34015,2012,-2.74378722
34017,2012,-8.767455943
34019,2012,-7.451048345
34021,2012,-4.209628063
34023,2012,-5.389889033
34025,2012,-4.764632865
34027,2012,-2.443427584
34029,2012,0.1432506507
34031,2012,-10.71688938
34033,2012,-7.464505515
34035,2012,-2.735383749
34037,2012,-9.947619144
34039,2012,-3.529408505
34041,2012,-7.148652094
35000,2012,-3.4776483
35001,2012,-2.207012735
35003,2012,-19.58917154
35005,2012,-3.270335019
35006,2012,-9.470559309
35007,2012,-26.95056581
35009,2012,0.099378882
35011,2012,-16.6793025
35013,2012,-2.352798099
35015,2012,2.1200306022
35017,2012,-2.150060577
35019,2012,-7.595486111
35021,2012,-14.15428167
35023,2012,-15.79548997
35025,2012,7.9550985641
35027,2012,-10.24630542
35028,2012,-7.185365987
35029,2012,-10.79417115
35031,2012,-9.882720443
35033,2012,-19.22873745
35035,2012,-6.507394767
35037,2012,-27.67041954
35039,2012,-6.638570843
35041,2012,-13.10493767
35043,2012,3.4704455963
35045,2012,-7.338120069
35047,2012,-13.92810088
35049,2012,1.5380987049
35051,2012,-0.586338317
35053,2012,-20.82269504
35055,2012,-6.458590382
35057,2012,-22.32991841
35059,2012,2.7241770715
35061,2012,-7.141509863
36000,2012,-5.549013105
36001,2012,-0.37357513
36003,2012,-13.56561179
36005,2012,-8.844248728
36007,2012,-6.069894229
36009,2012,-7.991807141
36011,2012,-3.70607671
36013,2012,-8.283709577
36015,2012,0.7863578153
36017,2012,-5.336531255
36019,2012,-2.3494573
36021,2012,0.0320058891
36023,2012,-7.62171885
36025,2012,-5.654068081
36027,2012,-6.737729268
36029,2012,-3.094987414
36031,2012,-9.827758299
36033,2012,3.6192614384
36035,2012,-3.765108179
36037,2012,-4.366300857
36039,2012,-5.151676861
36041,2012,1.6616471077
36043,2012,-2.86129707
36045,2012,0.2521146113
36047,2012,-6.081890025
36049,2012,0.8483484868
36051,2012,-2.329438081
36053,2012,-8.506479653
36055,2012,-4.424082806
36057,2012,-3.268498095
36059,2012,-2.362900752
36061,2012,-4.002222632
36063,2012,-4.725485094
36065,2012,-5.521568091
36067,2012,-7.12998746
36069,2012,-0.865521845
36071,2012,-9.240488048
36073,2012,-6.208915909
36075,2012,-7.640517748
36077,2012,-2.538030036
36079,2012,-5.274451998
36081,2012,-8.551795789
36083,2012,-4.187746453
36085,2012,-7.639902935
36087,2012,-6.499664901
36089,2012,-2.350511058
36091,2012,1.9432183483
36093,2012,-3.149606299
36095,2012,-19.76584129
36097,2012,4.0638292108
36099,2012,-1.441329414
36101,2012,-4.038914945
36103,2012,-6.659158563
36105,2012,-4.961554447
36107,2012,-12.51569405
36109,2012,-2.111984043
36111,2012,-6.7255334
36113,2012,-4.285071634
36115,2012,-2.268149159
36117,2012,-5.142657756
36119,2012,-4.003451215
36121,2012,-4.380662845
36123,2012,-7.206001063
37000,2012,3.0393050614
37001,2012,2.1637027425
37003,2012,-2.839833396
37005,2012,-3.278837834
37007,2012,-7.156244675
37009,2012,0.0370988685
37011,2012,-6.104971595
37013,2012,-3.869366812
37015,2012,-16.73437802
37017,2012,-1.492387389
37019,2012,17.407897461
37021,2012,8.7330119816
37023,2012,-6.049325268
37025,2012,11.769694814
37027,2012,-4.315269978
37029,2012,-3.695011734
37031,2012,4.8229132763
37033,2012,-15.39851176
37035,2012,-1.132129179
37037,2012,6.6699835194
37039,2012,0.22134504
37041,2012,-9.084129889
37043,2012,2.717900656
37045,2012,-1.263099523
37047,2012,-4.199967025
37049,2012,-8.137044968
37051,2012,-21.29334674
37053,2012,5.0489244956
37055,2012,4.0560848568
37057,2012,-0.368139942
37059,2012,-1.452503147
37061,2012,-2.427000379
37063,2012,7.4496353863
37065,2012,-8.878943835
37067,2012,3.1174433594
37069,2012,5.034695262
37071,2012,2.2999645603
37073,2012,-14.28989262
37075,2012,-9.932640712
37077,2012,-0.295498001
37079,2012,-18.12434141
37081,2012,3.978032421
37083,2012,-6.713276338
37085,2012,13.488992551
37087,2012,1.2439718487
37089,2012,5.4290734319
37091,2012,-5.434121416
37093,2012,1.7808726276
37095,2012,-20.54496387
37097,2012,7.1299045124
37099,2012,7.2456600228
37101,2012,4.8900178474
37103,2012,2.086334509
37105,2012,6.2663983493
37107,2012,-5.230963932
37109,2012,4.3177562951
37111,2012,0.1110469507
37113,2012,0.2659063714
37115,2012,2.3006686318
37117,2012,-10.8679811
37119,2012,10.835811241
37121,2012,0.4562341133
37123,2012,-8.799884117
37125,2012,9.4175076482
37127,2012,-7.458347955
37129,2012,10.674415859
37131,2012,-27.82343001
37133,2012,-3.114427252
37135,2012,12.734648367
37137,2012,-14.62133039
37139,2012,-1.512821785
37141,2012,7.4095557073
37143,2012,7.6795274137
37145,2012,-8.208907809
37147,2012,5.9341829299
37149,2012,4.5884007203
37151,2012,0.8165333934
37153,2012,-7.096011182
37155,2012,-2.431229101
37157,2012,-4.828605995
37159,2012,-2.818579378
37161,2012,-1.455831124
37163,2012,-2.106553898
37165,2012,-7.102586779
37167,2012,-0.247950278
37169,2012,-7.073386384
37171,2012,-2.60233938
37173,2012,-0.142551675
37175,2012,4.6616495536
37177,2012,-51.06986641
37179,2012,9.1244366847
37181,2012,-7.678605017
37183,2012,12.514574551
37185,2012,-9.673866194
37187,2012,-19.32253775
37189,2012,7.078929095
37191,2012,-4.537464249
37193,2012,0.1015567194
37195,2012,-0.689014525
37197,2012,-5.360458123
37199,2012,-0.679617149
38000,2012,15.083659057
38001,2012,12.919896641
38003,2012,-8.770740088
38005,2012,-1.040196151
38007,2012,68.065796937
38009,2012,18.313620755
38011,2012,21.403840101
38013,2012,50.895381715
38015,2012,21.876090699
38017,2012,13.259654283
38019,2012,0.7624857034
38021,2012,1.1456940997
38023,2012,50.557959463
38025,2012,53.892215569
38027,2012,11.925042589
38029,2012,-5.160550459
38031,2012,13.684367098
38033,2012,26.374859708
38035,2012,2.8308352454
38037,2012,1.6988744956
38039,2012,-2.120890774
38041,2012,19.421323821
38043,2012,1.2272448353
38045,2012,0.0
38047,2012,-13.80015334
38049,2012,48.668259446
38051,2012,7.6252723312
38053,2012,119.42090867
38055,2012,30.21769739
38057,2012,2.1301775148
38059,2012,8.2431366927
38061,2012,64.600403753
38063,2012,9.8135426889
38065,2012,-4.327833378
38067,2012,-18.80060382
38069,2012,22.920685351
38071,2012,4.1545851906
38073,2012,8.9891762979
38075,2012,22.165050465
38077,2012,-4.678506571
38079,2012,2.8675339208
38081,2012,27.065712427
38083,2012,-22.30769231
38085,2012,5.6048575432
38087,2012,48.225050234
38089,2012,54.869737171
38091,2012,-10.19887812
38093,2012,-1.00002381
38095,2012,11.423550088
38097,2012,0.1239310943
38099,2012,-0.725656492
38101,2012,-5.857195984
38103,2012,12.806830309
38105,2012,79.662110635
39000,2012,-3.385701987
39001,2012,-6.167183535
39003,2012,-9.004317528
39005,2012,-3.061291565
39007,2012,-8.076011861
39009,2012,-13.49381983
39011,2012,-1.311317765
39013,2012,-2.345688724
39015,2012,-9.357777528
39017,2012,-4.404102755
39019,2012,-7.67111824
39021,2012,-7.38063151
39023,2012,-4.036627852
39025,2012,-1.48614521
39027,2012,-3.726173984
39029,2012,-7.148229995
39031,2012,-4.148927516
39033,2012,-10.54759194
39035,2012,-6.392431588
39037,2012,-4.697246311
39039,2012,-7.37485867
39041,2012,6.1780226991
39043,2012,-1.763380466
39045,2012,-3.755836658
39047,2012,-4.892945137
39049,2012,2.9195178678
39051,2012,-2.644846682
39053,2012,-7.203191369
39055,2012,2.9188027563
39057,2012,-0.994202518
39059,2012,-1.278419773
39061,2012,-4.20693583
39063,2012,3.2453066083
39065,2012,-8.039345503
39067,2012,-3.876215289
39069,2012,-8.598144234
39071,2012,-11.21122976
39073,2012,-6.091543304
39075,2012,-4.026954994
39077,2012,-5.9011971
39079,2012,-8.031154819
39081,2012,-2.166122713
39083,2012,-10.43860152
39085,2012,-1.958429079
39087,2012,-4.399450871
39089,2012,-0.752793851
39091,2012,-6.788746938
39093,2012,-3.870202424
39095,2012,-10.14253885
39097,2012,-5.388769526
39099,2012,-4.933782884
39101,2012,-5.945392697
39103,2012,-1.682381376
39105,2012,-2.795425667
39107,2012,-2.824858757
39109,2012,-0.068070872
39111,2012,-6.25107333
39113,2012,-4.352170285
39115,2012,-4.338250017
39117,2012,-2.613290449
39119,2012,-6.6032307
39121,2012,-7.13581841
39123,2012,0.0968968775
39125,2012,-7.768599322
39127,2012,-8.253018722
39129,2012,3.5477113696
39131,2012,-3.588390501
39133,2012,-5.296079293
39135,2012,-3.961908399
39137,2012,-10.29274551
39139,2012,-5.110323586
39141,2012,-4.557131976
39143,2012,-4.278304536
39145,2012,-7.813339571
39147,2012,-7.440423341
39149,2012,-7.986343961
39151,2012,0.4857206146
39153,2012,-3.474882422
39155,2012,-5.504476894
39157,2012,-2.898926964
39159,2012,-12.44676129
39161,2012,-0.76841131
39163,2012,-12.40554866
